date;id_rabbit;hour;datetime;THI
2025-06-12;4;12:40:37;2025-06-12 12:40:37;80.86416
2025-06-12;4;12:50:37;2025-06-12 12:50:37;80.902
2025-06-12;4;13:00:37;2025-06-12 13:00:37;81.03102299999999
2025-06-12;4;13:10:37;2025-06-12 13:10:37;80.895364
2025-06-12;4;13:20:37;2025-06-12 13:20:37;80.50800000000001
2025-06-12;4;13:30:37;2025-06-12 13:30:37;80.48299
2025-06-12;4;13:40:37;2025-06-12 13:40:37;81.032168
2025-06-12;4;13:50:37;2025-06-12 13:50:37;81.10630699999999
2025-06-12;4;14:00:37;2025-06-12 14:00:37;80.895364
2025-06-12;4;14:10:37;2025-06-12 14:10:37;80.89927599999999
2025-06-12;4;14:20:37;2025-06-12 14:20:37;80.93984
2025-06-12;4;14:30:37;2025-06-12 14:30:37;80.88307999999999
2025-06-12;4;14:40:37;2025-06-12 14:40:37;80.595812
2025-06-12;4;14:50:37;2025-06-12 14:50:37;80.685411
2025-06-12;4;15:00:37;2025-06-12 15:00:37;80.666788
2025-06-12;4;15:10:37;2025-06-12 15:10:37;80.815772
2025-06-12;4;15:20:36;2025-06-12 15:20:36;80.661688
2025-06-12;4;15:30:36;2025-06-12 15:30:36;80.24872
2025-06-12;4;15:40:36;2025-06-12 15:40:36;79.932977
2025-06-12;4;15:50:36;2025-06-12 15:50:36;80.004301
2025-06-12;4;16:00:37;2025-06-12 16:00:37;80.18567200000001
2025-06-12;4;16:10:38;2025-06-12 16:10:38;79.9248
2025-06-12;4;16:20:38;2025-06-12 16:20:38;79.915146
2025-06-12;4;16:30:38;2025-06-12 16:30:38;79.388104
2025-06-12;4;16:40:38;2025-06-12 16:40:38;79.40563800000001
2025-06-12;4;16:50:38;2025-06-12 16:50:38;79.14279400000001
2025-06-12;4;17:00:38;2025-06-12 17:00:38;78.843852
2025-06-12;4;17:10:38;2025-06-12 17:10:38;78.79299200000001
2025-06-12;4;17:20:38;2025-06-12 17:20:38;78.586325
2025-06-12;4;17:30:38;2025-06-12 17:30:38;78.169378
2025-06-12;4;17:40:37;2025-06-12 17:40:37;77.84720000000002
