1;2;3;4;5;6;Timestamp;Entity Name
;;;;;"80,839198";2025-06-12 13:50:39;DEV_FARM60_TYPE11_ID6
"79,594188";;;;;;2025-06-12 14:00:34;DEV_FARM60_TYPE11_ID1
;"80,448128";;;;;2025-06-12 14:00:35;DEV_FARM60_TYPE11_ID2
;;;"80,895364";;;2025-06-12 14:00:37;DEV_FARM60_TYPE11_ID4
;;;;"82,787685";;2025-06-12 14:00:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,726866";2025-06-12 14:00:39;DEV_FARM60_TYPE11_ID6
"79,67378000000001";;;;;;2025-06-12 14:10:34;DEV_FARM60_TYPE11_ID1
;"80,420536";;;;;2025-06-12 14:10:35;DEV_FARM60_TYPE11_ID2
;;;"80,89927599999999";;;2025-06-12 14:10:37;DEV_FARM60_TYPE11_ID4
;;;;"82,791212";;2025-06-12 14:10:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,748708";2025-06-12 14:10:39;DEV_FARM60_TYPE11_ID6
"79,80706300000001";;;;;;2025-06-12 14:20:34;DEV_FARM60_TYPE11_ID1
;"80,402309";;;;;2025-06-12 14:20:35;DEV_FARM60_TYPE11_ID2
;;;"80,93984";;;2025-06-12 14:20:37;DEV_FARM60_TYPE11_ID4
;;;;"82,880121";;2025-06-12 14:20:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,8074";2025-06-12 14:20:39;DEV_FARM60_TYPE11_ID6
"79,41587799999999";;;;;;2025-06-12 14:30:34;DEV_FARM60_TYPE11_ID1
;"80,292947";;;;;2025-06-12 14:30:35;DEV_FARM60_TYPE11_ID2
;;;"80,88307999999999";;;2025-06-12 14:30:37;DEV_FARM60_TYPE11_ID4
;;;;"82,836935";;2025-06-12 14:30:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,65604";2025-06-12 14:30:39;DEV_FARM60_TYPE11_ID6
"79,362385";;;;;;2025-06-12 14:40:34;DEV_FARM60_TYPE11_ID1
;"80,085568";;;;;2025-06-12 14:40:35;DEV_FARM60_TYPE11_ID2
;;;"80,595812";;;2025-06-12 14:40:37;DEV_FARM60_TYPE11_ID4
;;;;"82,396115";;2025-06-12 14:40:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,485214";2025-06-12 14:40:39;DEV_FARM60_TYPE11_ID6
"79,44327200000001";;;;;;2025-06-12 14:50:34;DEV_FARM60_TYPE11_ID1
;"80,32990400000001";;;;;2025-06-12 14:50:35;DEV_FARM60_TYPE11_ID2
;;;"80,685411";;;2025-06-12 14:50:37;DEV_FARM60_TYPE11_ID4
;;;;"82,475792";;2025-06-12 14:50:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,573673";2025-06-12 14:50:39;DEV_FARM60_TYPE11_ID6
"79,390076";;;;;;2025-06-12 15:00:34;DEV_FARM60_TYPE11_ID1
;"80,239759";;;;;2025-06-12 15:00:35;DEV_FARM60_TYPE11_ID2
;;;"80,666788";;;2025-06-12 15:00:37;DEV_FARM60_TYPE11_ID4
;;;;"82,5021";;2025-06-12 15:00:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,499181";2025-06-12 15:00:39;DEV_FARM60_TYPE11_ID6
"79,754667";;;;;;2025-06-12 15:10:34;DEV_FARM60_TYPE11_ID1
;"80,484384";;;;;2025-06-12 15:10:35;DEV_FARM60_TYPE11_ID2
;;;"80,815772";;;2025-06-12 15:10:37;DEV_FARM60_TYPE11_ID4
;;;;"82,69798399999999";;2025-06-12 15:10:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,685411";2025-06-12 15:10:39;DEV_FARM60_TYPE11_ID6
"79,46908200000001";;;;;;2025-06-12 15:20:34;DEV_FARM60_TYPE11_ID1
;"80,239759";;;;;2025-06-12 15:20:34;DEV_FARM60_TYPE11_ID2
;;;"80,661688";;;2025-06-12 15:20:36;DEV_FARM60_TYPE11_ID4
;;;;"82,787685";;2025-06-12 15:20:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,53202";2025-06-12 15:20:39;DEV_FARM60_TYPE11_ID6
"79,23698999999999";;;;;;2025-06-12 15:30:34;DEV_FARM60_TYPE11_ID1
;"79,92754000000001";;;;;2025-06-12 15:30:34;DEV_FARM60_TYPE11_ID2
;;;"80,24872";;;2025-06-12 15:30:36;DEV_FARM60_TYPE11_ID4
;;;;"82,023327";;2025-06-12 15:30:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,085568";2025-06-12 15:30:39;DEV_FARM60_TYPE11_ID6
"78,837438";;;;;;2025-06-12 15:40:34;DEV_FARM60_TYPE11_ID1
;"79,707735";;;;;2025-06-12 15:40:34;DEV_FARM60_TYPE11_ID2
;;;"79,932977";;;2025-06-12 15:40:36;DEV_FARM60_TYPE11_ID4
;;;;"81,64634400000001";;2025-06-12 15:40:38;DEV_FARM60_TYPE11_ID5
;;;;;"79,87101000000001";2025-06-12 15:40:39;DEV_FARM60_TYPE11_ID6
"79,060232";;;;;;2025-06-12 15:50:34;DEV_FARM60_TYPE11_ID1
;"79,65835999999999";;;;;2025-06-12 15:50:34;DEV_FARM60_TYPE11_ID2
;;;"80,004301";;;2025-06-12 15:50:36;DEV_FARM60_TYPE11_ID4
;;;;"81,70666800000001";;2025-06-12 15:50:38;DEV_FARM60_TYPE11_ID5
;;;;;"80,01445000000001";2025-06-12 15:50:39;DEV_FARM60_TYPE11_ID6
"79,12555700000001";;;;;;2025-06-12 16:00:34;DEV_FARM60_TYPE11_ID1
;"79,826454";;;;;2025-06-12 16:00:35;DEV_FARM60_TYPE11_ID2
;;;"80,18567200000001";;;2025-06-12 16:00:37;DEV_FARM60_TYPE11_ID4
;;;;"81,688554";;2025-06-12 16:00:39;DEV_FARM60_TYPE11_ID5
;;;;;"79,90687000000001";2025-06-12 16:00:40;DEV_FARM60_TYPE11_ID6
"78,786024";;;;;;2025-06-12 16:10:34;DEV_FARM60_TYPE11_ID1
;"79,55082";;;;;2025-06-12 16:10:35;DEV_FARM60_TYPE11_ID2
;;;"79,9248";;;2025-06-12 16:10:38;DEV_FARM60_TYPE11_ID4
;;;;"81,60732999999999";;2025-06-12 16:10:38;DEV_FARM60_TYPE11_ID5
;;;;;"79,62985";2025-06-12 16:10:40;DEV_FARM60_TYPE11_ID6
"78,837438";;;;;;2025-06-12 16:20:34;DEV_FARM60_TYPE11_ID1
;"79,46766399999998";;;;;2025-06-12 16:20:36;DEV_FARM60_TYPE11_ID2
;;;"79,915146";;;2025-06-12 16:20:38;DEV_FARM60_TYPE11_ID4
;;;;"81,44526400000001";;2025-06-12 16:20:38;DEV_FARM60_TYPE11_ID5
;;;;;"79,66551199999999";2025-06-12 16:20:40;DEV_FARM60_TYPE11_ID6
"78,62288";;;;;;2025-06-12 16:30:35;DEV_FARM60_TYPE11_ID1
;"79,145922";;;;;2025-06-12 16:30:36;DEV_FARM60_TYPE11_ID2
;;;"79,388104";;;2025-06-12 16:30:38;DEV_FARM60_TYPE11_ID4
;;;;"81,14264";;2025-06-12 16:30:38;DEV_FARM60_TYPE11_ID5
;;;;;"79,43381600000001";2025-06-12 16:30:39;DEV_FARM60_TYPE11_ID6
"78,321781";;;;;;2025-06-12 16:40:35;DEV_FARM60_TYPE11_ID1
;"79,011352";;;;;2025-06-12 16:40:36;DEV_FARM60_TYPE11_ID2
;;;"79,40563800000001";;;2025-06-12 16:40:38;DEV_FARM60_TYPE11_ID4
;;;;"81,16255";;2025-06-12 16:40:39;DEV_FARM60_TYPE11_ID5
;;;;;"79,212764";2025-06-12 16:40:39;DEV_FARM60_TYPE11_ID6
"78,19257599999999";;;;;;2025-06-12 16:50:34;DEV_FARM60_TYPE11_ID1
;"79,045944";;;;;2025-06-12 16:50:36;DEV_FARM60_TYPE11_ID2
;;;"79,14279400000001";;;2025-06-12 16:50:38;DEV_FARM60_TYPE11_ID4
