date,id_rabbit,hour,NH3,CO2,temperature,humidity,datetime,H2S,PM_1_0,PM_2_5,PM_4_0,PM_10
2024-04-01,6,19:54:53,,736.0,21.8,53.5,2024-04-01 19:54:53,,,,,
2024-04-01,6,20:04:54,,725.0,21.8,53.5,2024-04-01 20:04:54,,,,,
2024-04-01,6,20:14:54,,733.0,21.8,53.5,2024-04-01 20:14:54,,,,,
2024-04-01,6,20:24:54,,727.0,21.8,53.5,2024-04-01 20:24:54,,,,,
2024-04-01,6,20:34:54,,739.0,21.8,53.5,2024-04-01 20:34:54,,,,,
2024-04-01,6,20:44:54,,724.0,21.8,53.5,2024-04-01 20:44:54,,,,,
2024-04-01,6,20:54:54,,721.0,21.9,53.6,2024-04-01 20:54:54,,,,,
2024-04-01,6,21:04:55,,721.0,21.8,53.6,2024-04-01 21:04:55,,,,,
2024-04-01,6,21:14:55,,716.0,21.8,53.6,2024-04-01 21:14:55,,,,,
2024-05-08,2,12:30:36,,614.0,19.9,54.6,2024-05-08 12:30:36,,,,,
2024-05-08,2,12:40:36,0.6,588.0,19.9,55.7,2024-05-08 12:40:36,,,,,
2024-05-08,2,12:50:35,0.9,597.0,20.1,56.7,2024-05-08 12:50:35,,,,,
2024-05-08,2,13:00:35,0.6,605.0,20.4,56.3,2024-05-08 13:00:35,,,,,
2024-05-08,2,13:10:35,0.8,619.0,20.7,56.4,2024-05-08 13:10:35,,,,,
2024-05-08,2,13:20:35,0.8,588.0,20.9,56.1,2024-05-08 13:20:35,,,,,
2024-05-08,2,13:30:35,1.1,598.0,20.9,55.4,2024-05-08 13:30:35,,,,,
2024-05-08,2,13:40:36,0.1,552.0,20.9,54.7,2024-05-08 13:40:36,,,,,
2024-05-08,2,13:50:36,0.2,577.0,21.0,55.3,2024-05-08 13:50:36,,,,,
2024-05-08,2,14:00:36,0.5,583.0,21.1,56.0,2024-05-08 14:00:36,,,,,
2024-05-08,2,14:10:36,0.5,594.0,21.3,55.9,2024-05-08 14:10:36,,,,,
2024-05-08,2,14:20:36,0.7,593.0,21.6,54.6,2024-05-08 14:20:36,,,,,
2024-05-08,2,14:30:36,0.7,610.0,21.4,54.7,2024-05-08 14:30:36,,,,,
2024-05-08,2,14:40:36,,542.0,20.5,55.1,2024-05-08 14:40:36,,,,,
2024-05-08,2,14:50:36,,567.0,19.9,58.1,2024-05-08 14:50:36,,,,,
2024-05-08,2,15:00:36,,624.0,19.9,59.9,2024-05-08 15:00:36,,,,,
2024-05-08,2,15:10:36,0.1,627.0,19.9,61.5,2024-05-08 15:10:36,,,,,
2024-05-08,2,15:20:36,0.2,616.0,19.6,64.0,2024-05-08 15:20:36,,,,,
2024-05-08,2,15:30:36,0.1,588.0,19.4,63.8,2024-05-08 15:30:36,,,,,
2024-05-08,2,15:40:36,,614.0,19.2,66.7,2024-05-08 15:40:36,,,,,
2024-05-08,2,15:50:35,,606.0,18.5,67.4,2024-05-08 15:50:35,,,,,
2024-05-08,2,16:00:35,,592.0,17.8,69.0,2024-05-08 16:00:35,,,,,
2024-05-08,2,16:10:35,,648.0,17.5,74.1,2024-05-08 16:10:35,,,,,
2024-05-08,3,12:40:37,0.1,,19.9,,2024-05-08 12:40:37,,,,,
2024-05-08,3,12:50:36,0.8,,,,2024-05-08 12:50:36,,,,,
2024-05-08,3,13:00:37,0.7,,,,2024-05-08 13:00:37,,,,,
2024-05-08,3,13:10:37,0.8,,20.5,,2024-05-08 13:10:37,,,,,
2024-05-08,3,13:20:36,0.9,,,,2024-05-08 13:20:36,,,,,
2024-05-08,3,13:30:37,1.0,,,,2024-05-08 13:30:37,,,,,
2024-05-08,3,13:40:37,0.1,,,,2024-05-08 13:40:37,,,,,
2024-05-08,3,13:50:37,0.2,,,,2024-05-08 13:50:37,,,,,
2024-05-08,3,14:00:37,0.5,,,,2024-05-08 14:00:37,,,,,
2024-05-08,3,14:10:37,0.6,,,,2024-05-08 14:10:37,,,,,
2024-05-08,3,14:20:37,0.6,,,,2024-05-08 14:20:37,,,,,
2024-05-08,3,14:30:37,0.7,,21.1,,2024-05-08 14:30:37,,,,,
2024-05-08,3,15:00:37,0.4,,19.9,,2024-05-08 15:00:37,,,,,
2024-05-08,3,15:10:37,0.5,,19.9,,2024-05-08 15:10:37,,,,,
2024-05-08,3,15:20:37,0.5,,19.6,,2024-05-08 15:20:37,,,,,
2024-05-08,3,15:30:37,0.5,,19.5,,2024-05-08 15:30:37,,,,,
2024-05-08,3,15:40:37,0.4,,19.2,,2024-05-08 15:40:37,,,,,
2024-05-08,3,15:50:36,0.2,,18.5,,2024-05-08 15:50:36,,,,,
2024-05-08,3,16:00:36,0.2,,17.8,,2024-05-08 16:00:36,,,,,
2024-05-08,3,16:10:36,0.2,,17.2,,2024-05-08 16:10:36,,,,,
2024-05-08,4,12:30:38,2.4,904.0,18.6,61.0,2024-05-08 12:30:38,,,,,
2024-05-08,4,12:40:38,2.6,720.0,18.9,60.3,2024-05-08 12:40:38,,,,,
2024-05-08,4,12:50:38,2.0,962.0,19.2,61.3,2024-05-08 12:50:38,,,,,
2024-05-08,4,13:00:38,1.6,846.0,19.6,59.8,2024-05-08 13:00:38,,,,,
2024-05-08,4,13:10:38,1.7,1012.0,20.0,60.4,2024-05-08 13:10:38,,,,,
2024-05-08,4,13:20:38,2.0,904.0,20.2,60.6,2024-05-08 13:20:38,,,,,
2024-05-08,4,13:30:38,2.3,780.0,20.3,58.9,2024-05-08 13:30:38,,,,,
2024-05-08,4,13:40:38,0.5,778.0,20.4,57.1,2024-05-08 13:40:38,,,,,
2024-05-08,4,13:50:38,0.6,668.0,20.5,57.0,2024-05-08 13:50:38,,,,,
2024-05-08,4,14:00:38,1.0,690.0,20.7,57.4,2024-05-08 14:00:38,,,,,
2024-05-08,4,14:10:37,0.8,784.0,20.9,57.7,2024-05-08 14:10:37,,,,,
2024-05-08,4,14:20:37,1.9,806.0,21.0,57.2,2024-05-08 14:20:37,,,,,
2024-05-08,4,14:30:37,1.3,803.0,21.0,56.4,2024-05-08 14:30:37,,,,,
2024-05-08,4,14:40:37,0.3,781.0,20.2,56.1,2024-05-08 14:40:37,,,,,
2024-05-08,4,14:50:37,0.3,935.0,19.6,61.8,2024-05-08 14:50:37,,,,,
2024-05-08,4,15:00:38,0.5,1110.0,18.4,71.2,2024-05-08 15:00:38,,,,,
2024-05-08,4,15:10:38,1.0,958.0,18.7,72.2,2024-05-08 15:10:38,,,,,
2024-05-08,4,15:20:38,0.7,925.0,18.1,75.2,2024-05-08 15:20:38,,,,,
2024-05-08,4,15:30:38,0.7,737.0,18.1,74.1,2024-05-08 15:30:38,,,,,
2024-05-08,4,15:40:38,0.7,936.0,18.2,75.7,2024-05-08 15:40:38,,,,,
2024-05-08,4,15:50:37,0.6,969.0,17.9,74.4,2024-05-08 15:50:37,,,,,
2024-05-08,4,16:00:37,0.5,870.0,17.4,74.5,2024-05-08 16:00:37,,,,,
2024-05-08,4,16:10:37,0.3,868.0,18.1,74.8,2024-05-08 16:10:37,,,,,
2024-05-13,2,09:22:23,,728.0,24.6,55.3,2024-05-13 09:22:23,,,,,
2024-05-13,2,09:32:23,,692.0,24.9,56.5,2024-05-13 09:32:23,,,,,
2024-05-13,2,09:42:23,,624.0,25.3,57.1,2024-05-13 09:42:23,,,,,
2024-05-13,2,09:52:24,,640.0,25.7,56.6,2024-05-13 09:52:24,,,,,
2024-05-13,2,10:02:24,,654.0,26.0,56.1,2024-05-13 10:02:24,,,,,
2024-05-13,2,10:12:24,,670.0,26.2,54.9,2024-05-13 10:12:24,,,,,
2024-05-13,2,10:22:24,,654.0,26.4,53.7,2024-05-13 10:22:24,,,,,
2024-05-13,2,10:32:24,,616.0,26.5,53.0,2024-05-13 10:32:24,,,,,
2024-05-13,2,10:42:24,,704.0,26.7,49.5,2024-05-13 10:42:24,,,,,
2024-05-13,2,10:52:25,,682.0,25.1,45.5,2024-05-13 10:52:25,,,,,
2024-05-13,2,11:00:36,,730.0,24.4,47.6,2024-05-13 11:00:36,,,,,
2024-05-13,2,11:10:36,,821.0,25.3,42.3,2024-05-13 11:10:36,,,,,
2024-05-13,2,11:20:36,,653.0,25.9,38.5,2024-05-13 11:20:36,,,,,
2024-05-13,2,11:30:35,,613.0,26.1,37.7,2024-05-13 11:30:35,,,,,
2024-05-13,2,11:40:35,,656.0,25.7,39.0,2024-05-13 11:40:35,,,,,
2024-05-13,2,11:50:35,,740.0,25.6,39.1,2024-05-13 11:50:35,,,,,
2024-05-13,2,12:00:35,,608.0,25.5,39.7,2024-05-13 12:00:35,,,,,
2024-05-13,2,12:10:36,0.1,645.0,25.4,40.0,2024-05-13 12:10:36,,,,,
2024-05-13,2,12:20:35,,592.0,25.4,38.5,2024-05-13 12:20:35,,,,,
2024-05-13,2,12:30:35,,598.0,26.0,37.1,2024-05-13 12:30:35,,,,,
2024-05-13,2,12:40:35,0.1,607.0,26.2,38.0,2024-05-13 12:40:35,,,,,
2024-05-13,2,12:50:35,,634.0,26.5,37.0,2024-05-13 12:50:35,,,,,
2024-05-13,2,13:00:35,,631.0,26.6,35.0,2024-05-13 13:00:35,,,,,
2024-05-13,2,13:10:35,,861.0,26.7,35.3,2024-05-13 13:10:35,,,,,
2024-05-13,2,13:20:35,0.2,862.0,26.9,36.1,2024-05-13 13:20:35,,,,,
2024-05-13,2,13:30:35,0.2,647.0,27.0,35.5,2024-05-13 13:30:35,,,,,
2024-05-13,2,13:40:35,0.6,680.0,27.1,35.0,2024-05-13 13:40:35,,,,,
2024-05-13,2,13:50:35,0.6,720.0,27.1,34.8,2024-05-13 13:50:35,,,,,
2024-05-13,2,14:00:35,0.4,719.0,27.2,34.5,2024-05-13 14:00:35,,,,,
2024-05-13,2,14:10:35,,792.0,27.0,33.5,2024-05-13 14:10:35,,,,,
2024-05-13,2,14:20:35,,828.0,26.8,33.6,2024-05-13 14:20:35,,,,,
2024-05-13,2,14:30:35,,792.0,26.8,34.5,2024-05-13 14:30:35,,,,,
2024-05-13,2,14:40:35,,829.0,26.9,34.7,2024-05-13 14:40:35,,,,,
2024-05-13,2,14:50:35,,812.0,26.9,33.8,2024-05-13 14:50:35,,,,,
2024-05-13,2,15:00:35,,671.0,27.0,32.5,2024-05-13 15:00:35,,,,,
2024-05-13,2,15:10:35,,806.0,27.0,33.6,2024-05-13 15:10:35,,,,,
2024-05-13,2,15:20:35,,691.0,27.0,32.0,2024-05-13 15:20:35,,,,,
2024-05-13,2,15:30:35,,675.0,26.9,31.8,2024-05-13 15:30:35,,,,,
2024-05-13,2,15:40:35,,699.0,26.8,32.3,2024-05-13 15:40:35,,,,,
2024-05-13,2,15:50:35,,1224.0,26.7,34.7,2024-05-13 15:50:35,,,,,
2024-05-13,2,16:00:35,0.1,1082.0,26.7,34.3,2024-05-13 16:00:35,,,,,
2024-05-13,2,16:10:35,,779.0,26.6,33.2,2024-05-13 16:10:35,,,,,
2024-05-13,2,16:20:35,,712.0,26.5,32.8,2024-05-13 16:20:35,,,,,
2024-05-13,2,16:30:35,,643.0,26.2,33.0,2024-05-13 16:30:35,,,,,
2024-05-13,2,16:40:35,,677.0,25.8,33.8,2024-05-13 16:40:35,,,,,
2024-05-13,2,16:50:35,0.5,796.0,25.6,37.2,2024-05-13 16:50:35,,,,,
2024-05-13,2,17:00:35,,888.0,25.4,37.2,2024-05-13 17:00:35,,,,,
2024-05-13,2,17:10:36,,905.0,25.5,36.2,2024-05-13 17:10:36,,,,,
2024-05-13,2,17:20:35,,969.0,25.4,37.0,2024-05-13 17:20:35,,,,,
2024-05-13,2,17:30:35,,1085.0,25.3,37.6,2024-05-13 17:30:35,,,,,
2024-05-13,2,17:40:35,,1070.0,25.3,38.7,2024-05-13 17:40:35,,,,,
2024-05-13,2,17:50:35,,1148.0,25.4,39.7,2024-05-13 17:50:35,,,,,
2024-05-13,2,18:00:35,,1093.0,25.2,42.5,2024-05-13 18:00:35,,,,,
2024-05-13,2,18:10:36,,1060.0,24.9,44.9,2024-05-13 18:10:36,,,,,
2024-05-13,2,18:20:36,,1054.0,24.8,45.9,2024-05-13 18:20:36,,,,,
2024-05-13,2,18:30:36,,635.0,24.4,46.6,2024-05-13 18:30:36,,,,,
2024-05-13,2,18:40:36,,607.0,24.1,47.7,2024-05-13 18:40:36,,,,,
2024-05-13,2,18:50:36,0.9,785.0,24.0,49.5,2024-05-13 18:50:36,,,,,
2024-05-13,2,19:00:36,1.2,847.0,23.9,50.6,2024-05-13 19:00:36,,,,,
2024-05-13,2,19:10:36,1.0,922.0,23.7,52.3,2024-05-13 19:10:36,,,,,
2024-05-13,2,19:20:36,0.4,1025.0,23.6,53.6,2024-05-13 19:20:36,,,,,
2024-05-13,2,19:30:36,,778.0,23.3,54.2,2024-05-13 19:30:36,,,,,
2024-05-13,2,19:40:36,,858.0,22.9,55.4,2024-05-13 19:40:36,,,,,
2024-05-13,2,19:50:36,,750.0,22.6,56.1,2024-05-13 19:50:36,,,,,
2024-05-13,2,20:00:36,0.4,748.0,22.2,58.2,2024-05-13 20:00:36,,,,,
2024-05-13,2,20:10:36,0.2,830.0,22.0,59.7,2024-05-13 20:10:36,,,,,
2024-05-13,2,20:20:36,,812.0,21.7,60.9,2024-05-13 20:20:36,,,,,
2024-05-13,2,20:30:36,,768.0,21.5,61.9,2024-05-13 20:30:36,,,,,
2024-05-13,2,20:40:36,1.0,1052.0,21.5,64.0,2024-05-13 20:40:36,,,,,
2024-05-13,2,20:50:35,0.3,947.0,21.4,64.2,2024-05-13 20:50:35,,,,,
2024-05-13,2,21:00:35,0.3,952.0,21.1,65.0,2024-05-13 21:00:35,,,,,
2024-05-13,2,21:10:35,3.0,795.0,20.8,65.8,2024-05-13 21:10:35,,,,,
2024-05-13,2,21:20:35,2.7,909.0,20.7,66.2,2024-05-13 21:20:35,,,,,
2024-05-13,2,21:30:35,0.6,869.0,20.4,66.0,2024-05-13 21:30:35,,,,,
2024-05-13,2,21:40:35,2.6,737.0,20.2,66.4,2024-05-13 21:40:35,,,,,
2024-05-13,2,21:50:35,1.8,624.0,20.0,67.0,2024-05-13 21:50:35,,,,,
2024-05-13,2,22:00:35,2.6,628.0,19.9,68.2,2024-05-13 22:00:35,,,,,
2024-05-13,2,22:10:35,1.4,663.0,19.8,68.5,2024-05-13 22:10:35,,,,,
2024-05-13,2,22:20:35,2.6,641.0,19.9,67.8,2024-05-13 22:20:35,,,,,
2024-05-13,2,22:30:35,2.8,621.0,19.8,66.9,2024-05-13 22:30:35,,,,,
2024-05-13,2,22:40:35,1.5,758.0,19.8,67.1,2024-05-13 22:40:35,,,,,
2024-05-13,2,22:50:35,1.5,729.0,19.6,67.9,2024-05-13 22:50:35,,,,,
2024-05-13,2,23:00:35,1.2,737.0,19.5,68.7,2024-05-13 23:00:35,,,,,
2024-05-13,2,23:10:35,,839.0,19.4,70.5,2024-05-13 23:10:35,,,,,
2024-05-13,2,23:20:34,,892.0,19.3,72.5,2024-05-13 23:20:34,,,,,
2024-05-13,2,23:30:34,0.7,1031.0,19.4,73.8,2024-05-13 23:30:34,,,,,
2024-05-13,2,23:40:34,1.1,941.0,19.5,75.6,2024-05-13 23:40:34,,,,,
2024-05-13,2,23:50:34,1.9,851.0,19.5,75.9,2024-05-13 23:50:34,,,,,
2024-05-13,4,09:22:25,,792.0,24.9,55.1,2024-05-13 09:22:25,,,,,
2024-05-13,4,09:32:26,,817.0,25.3,56.3,2024-05-13 09:32:26,,,,,
2024-05-13,4,09:42:26,,750.0,25.8,56.3,2024-05-13 09:42:26,,,,,
2024-05-13,4,09:52:26,,718.0,26.2,56.0,2024-05-13 09:52:26,,,,,
2024-05-13,4,10:02:26,,747.0,26.6,55.0,2024-05-13 10:02:26,,,,,
2024-05-13,4,10:12:26,,776.0,26.8,53.1,2024-05-13 10:12:26,,,,,
2024-05-13,4,10:22:26,,744.0,27.0,52.9,2024-05-13 10:22:26,,,,,
2024-05-13,4,10:32:27,,707.0,27.2,52.0,2024-05-13 10:32:27,,,,,
2024-05-13,4,10:42:27,,811.0,27.2,47.6,2024-05-13 10:42:27,,,,,
2024-05-13,4,10:52:27,,793.0,25.2,45.0,2024-05-13 10:52:27,,,,,
2024-05-13,4,11:00:38,,871.0,24.6,46.6,2024-05-13 11:00:38,,,,,
2024-05-13,4,11:10:38,,790.0,25.3,42.5,2024-05-13 11:10:38,,,,,
2024-05-13,4,11:20:38,,704.0,25.9,39.1,2024-05-13 11:20:38,,,,,
2024-05-13,4,11:30:38,,749.0,26.4,38.6,2024-05-13 11:30:38,,,,,
2024-05-13,4,11:40:38,,677.0,26.8,36.2,2024-05-13 11:40:38,,,,,
2024-05-13,4,11:50:38,,680.0,26.8,35.5,2024-05-13 11:50:38,,,,,
2024-05-13,4,12:00:38,,661.0,26.7,36.1,2024-05-13 12:00:38,,,,,
2024-05-13,4,12:10:37,,686.0,26.5,36.5,2024-05-13 12:10:37,,,,,
2024-05-13,4,12:20:37,,674.0,26.4,36.3,2024-05-13 12:20:37,,,,,
2024-05-13,4,12:30:37,,657.0,26.5,35.7,2024-05-13 12:30:37,,,,,
2024-05-13,4,12:40:37,0.7,713.0,27.0,35.8,2024-05-13 12:40:37,,,,,
2024-05-13,4,12:50:37,0.9,708.0,27.3,35.1,2024-05-13 12:50:37,,,,,
2024-05-13,4,13:00:37,,666.0,27.3,32.8,2024-05-13 13:00:37,,,,,
2024-05-13,4,13:10:37,0.2,700.0,27.5,32.5,2024-05-13 13:10:37,,,,,
2024-05-13,4,13:20:37,0.9,728.0,27.8,33.5,2024-05-13 13:20:37,,,,,
2024-05-13,4,13:30:36,0.6,707.0,27.9,32.9,2024-05-13 13:30:36,,,,,
2024-05-13,4,13:40:36,0.4,706.0,28.0,32.1,2024-05-13 13:40:36,,,,,
2024-05-13,4,13:50:36,0.6,710.0,28.0,31.6,2024-05-13 13:50:36,,,,,
2024-05-13,4,14:00:36,0.4,699.0,28.3,30.9,2024-05-13 14:00:36,,,,,
2024-05-13,4,14:10:36,,685.0,27.8,30.4,2024-05-13 14:10:36,,,,,
2024-05-13,4,14:20:37,,678.0,27.4,30.7,2024-05-13 14:20:37,,,,,
2024-05-13,4,14:30:37,,690.0,27.4,30.8,2024-05-13 14:30:37,,,,,
2024-05-13,4,14:40:37,0.4,711.0,27.6,31.5,2024-05-13 14:40:37,,,,,
2024-05-13,4,14:50:37,0.7,721.0,27.6,31.5,2024-05-13 14:50:37,,,,,
2024-05-13,4,15:00:37,0.1,679.0,27.5,30.2,2024-05-13 15:00:37,,,,,
2024-05-13,4,15:10:37,0.6,677.0,27.5,30.8,2024-05-13 15:10:37,,,,,
2024-05-13,4,15:20:37,,663.0,27.4,29.5,2024-05-13 15:20:37,,,,,
2024-05-13,4,15:30:37,,676.0,27.2,29.7,2024-05-13 15:30:37,,,,,
2024-05-13,4,15:40:37,0.4,676.0,27.2,30.5,2024-05-13 15:40:37,,,,,
2024-05-13,4,15:50:37,0.8,721.0,27.2,31.3,2024-05-13 15:50:37,,,,,
2024-05-13,4,16:00:37,0.7,732.0,27.1,31.3,2024-05-13 16:00:37,,,,,
2024-05-13,4,16:10:37,,666.0,26.9,29.9,2024-05-13 16:10:37,,,,,
2024-05-13,4,16:20:37,0.1,670.0,26.7,31.0,2024-05-13 16:20:37,,,,,
2024-05-13,4,16:30:37,,690.0,26.4,31.7,2024-05-13 16:30:37,,,,,
2024-05-13,4,16:40:37,,687.0,25.9,32.3,2024-05-13 16:40:37,,,,,
2024-05-13,4,16:50:37,0.2,706.0,25.9,33.7,2024-05-13 16:50:37,,,,,
2024-05-13,4,17:00:37,,674.0,25.7,32.7,2024-05-13 17:00:37,,,,,
2024-05-13,4,17:10:38,,642.0,25.6,33.0,2024-05-13 17:10:38,,,,,
2024-05-13,4,17:20:38,,617.0,25.3,33.6,2024-05-13 17:20:38,,,,,
2024-05-13,4,17:30:38,,660.0,25.2,35.1,2024-05-13 17:30:38,,,,,
2024-05-13,4,17:40:38,,688.0,25.2,36.2,2024-05-13 17:40:38,,,,,
2024-05-13,4,17:50:38,,702.0,25.2,38.8,2024-05-13 17:50:38,,,,,
2024-05-13,4,18:00:38,,768.0,24.9,41.2,2024-05-13 18:00:38,,,,,
2024-05-13,4,18:10:38,0.1,742.0,24.6,43.8,2024-05-13 18:10:38,,,,,
2024-05-13,4,18:20:38,,695.0,24.3,44.5,2024-05-13 18:20:38,,,,,
2024-05-13,4,18:30:38,,669.0,23.9,46.3,2024-05-13 18:30:38,,,,,
2024-05-13,4,18:40:38,,646.0,23.6,47.2,2024-05-13 18:40:38,,,,,
2024-05-13,4,18:50:38,0.2,674.0,23.5,48.7,2024-05-13 18:50:38,,,,,
2024-05-13,4,19:00:38,0.3,668.0,23.4,49.5,2024-05-13 19:00:38,,,,,
2024-05-13,4,19:10:38,0.3,692.0,23.2,51.1,2024-05-13 19:10:38,,,,,
2024-05-13,4,19:20:38,0.2,685.0,23.0,52.4,2024-05-13 19:20:38,,,,,
2024-05-13,4,19:30:38,0.2,675.0,22.6,54.0,2024-05-13 19:30:38,,,,,
2024-05-13,4,19:40:38,0.1,676.0,22.2,55.2,2024-05-13 19:40:38,,,,,
2024-05-13,4,19:50:37,,667.0,21.8,56.6,2024-05-13 19:50:37,,,,,
2024-05-13,4,20:00:37,0.6,702.0,21.5,58.7,2024-05-13 20:00:37,,,,,
2024-05-13,4,20:10:37,1.1,726.0,21.2,60.2,2024-05-13 20:10:37,,,,,
2024-05-13,4,20:20:37,0.3,670.0,20.9,61.5,2024-05-13 20:20:37,,,,,
2024-05-13,4,20:30:37,0.3,667.0,20.6,63.7,2024-05-13 20:30:37,,,,,
2024-05-13,4,20:40:37,1.8,795.0,20.6,66.1,2024-05-13 20:40:37,,,,,
2024-05-13,4,20:50:37,1.7,769.0,20.4,66.7,2024-05-13 20:50:37,,,,,
2024-05-13,4,21:00:37,2.1,771.0,20.0,68.0,2024-05-13 21:00:37,,,,,
2024-05-13,4,21:10:37,2.7,809.0,19.8,69.3,2024-05-13 21:10:37,,,,,
2024-05-13,4,21:20:37,2.7,794.0,19.6,69.6,2024-05-13 21:20:37,,,,,
2024-05-13,4,21:30:38,3.3,782.0,19.3,70.2,2024-05-13 21:30:38,,,,,
2024-05-13,4,21:40:38,2.0,753.0,19.1,70.3,2024-05-13 21:40:38,,,,,
2024-05-13,4,21:50:37,2.2,729.0,18.9,71.1,2024-05-13 21:50:37,,,,,
2024-05-13,4,22:00:37,2.3,765.0,18.8,72.6,2024-05-13 22:00:37,,,,,
2024-05-13,4,22:10:38,2.2,753.0,19.0,72.0,2024-05-13 22:10:38,,,,,
2024-05-13,4,22:20:37,2.2,740.0,19.0,70.9,2024-05-13 22:20:37,,,,,
2024-05-13,4,22:30:37,1.9,720.0,19.0,69.9,2024-05-13 22:30:37,,,,,
2024-05-13,4,22:40:37,2.2,762.0,19.0,70.1,2024-05-13 22:40:37,,,,,
2024-05-13,4,22:50:37,2.3,763.0,18.8,70.9,2024-05-13 22:50:37,,,,,
2024-05-13,4,23:00:37,1.8,744.0,18.6,71.3,2024-05-13 23:00:37,,,,,
2024-05-13,4,23:10:37,1.9,744.0,18.7,73.2,2024-05-13 23:10:37,,,,,
2024-05-13,4,23:20:37,2.1,759.0,18.7,74.8,2024-05-13 23:20:37,,,,,
2024-05-13,4,23:30:37,2.6,813.0,18.8,75.6,2024-05-13 23:30:37,,,,,
2024-05-13,4,23:40:37,2.7,753.0,18.8,78.1,2024-05-13 23:40:37,,,,,
2024-05-13,4,23:50:37,2.3,729.0,18.8,78.6,2024-05-13 23:50:37,,,,,
2024-05-13,6,11:20:40,,878.0,26.6,37.6,2024-05-13 11:20:40,,,,,
2024-05-13,6,11:30:40,0.1,813.0,27.3,37.0,2024-05-13 11:30:40,,,,,
2024-05-13,6,11:40:40,,777.0,26.9,35.8,2024-05-13 11:40:40,,,,,
2024-05-13,6,11:50:40,0.1,795.0,26.6,36.0,2024-05-13 11:50:40,,,,,
2024-05-13,6,12:00:40,0.1,792.0,26.4,36.9,2024-05-13 12:00:40,,,,,
2024-05-13,6,12:10:38,0.2,805.0,26.2,37.2,2024-05-13 12:10:38,,,,,
2024-05-13,6,12:20:38,0.5,808.0,26.9,36.5,2024-05-13 12:20:38,,,,,
2024-05-13,6,12:30:38,0.4,816.0,27.3,34.2,2024-05-13 12:30:38,,,,,
2024-05-13,6,12:40:38,1.4,849.0,27.4,35.4,2024-05-13 12:40:38,,,,,
2024-05-13,6,12:50:38,1.2,850.0,27.7,34.5,2024-05-13 12:50:38,,,,,
2024-05-13,6,13:00:39,0.5,797.0,27.6,32.4,2024-05-13 13:00:39,,,,,
2024-05-13,6,13:10:39,0.9,833.0,27.8,32.5,2024-05-13 13:10:39,,,,,
2024-05-13,6,13:20:39,1.2,851.0,27.9,33.5,2024-05-13 13:20:39,,,,,
2024-05-13,6,13:30:39,1.2,826.0,28.0,33.1,2024-05-13 13:30:39,,,,,
2024-05-13,6,13:40:39,1.3,832.0,28.0,32.8,2024-05-13 13:40:39,,,,,
2024-05-13,6,13:50:39,1.4,857.0,28.0,32.5,2024-05-13 13:50:39,,,,,
2024-05-13,6,14:00:39,1.5,848.0,28.2,32.5,2024-05-13 14:00:39,,,,,
2024-05-13,6,14:10:39,0.9,845.0,27.9,31.4,2024-05-13 14:10:39,,,,,
2024-05-13,6,14:20:39,0.4,853.0,27.6,31.0,2024-05-13 14:20:39,,,,,
2024-05-13,6,14:30:39,0.5,840.0,27.5,31.3,2024-05-13 14:30:39,,,,,
2024-05-13,6,14:40:39,0.8,846.0,27.6,31.9,2024-05-13 14:40:39,,,,,
2024-05-13,6,14:50:39,1.0,867.0,27.7,32.1,2024-05-13 14:50:39,,,,,
2024-05-13,6,15:00:39,0.6,807.0,27.6,30.4,2024-05-13 15:00:39,,,,,
2024-05-13,6,15:10:39,1.0,841.0,27.6,31.1,2024-05-13 15:10:39,,,,,
2024-05-13,6,15:20:39,0.5,835.0,27.5,29.9,2024-05-13 15:20:39,,,,,
2024-05-13,6,15:30:39,0.5,789.0,27.3,30.0,2024-05-13 15:30:39,,,,,
2024-05-13,6,15:40:39,0.8,831.0,27.3,31.0,2024-05-13 15:40:39,,,,,
2024-05-13,6,15:50:39,1.2,868.0,27.3,31.7,2024-05-13 15:50:39,,,,,
2024-05-13,6,16:00:39,1.1,866.0,27.2,31.5,2024-05-13 16:00:39,,,,,
2024-05-13,6,16:10:39,0.5,822.0,27.1,30.3,2024-05-13 16:10:39,,,,,
2024-05-13,6,16:20:39,1.1,822.0,26.9,31.8,2024-05-13 16:20:39,,,,,
2024-05-13,6,16:30:39,0.6,782.0,26.5,32.2,2024-05-13 16:30:39,,,,,
2024-05-13,6,16:40:39,0.6,831.0,26.0,32.8,2024-05-13 16:40:39,,,,,
2024-05-13,6,16:50:39,1.6,892.0,26.0,35.1,2024-05-13 16:50:39,,,,,
2024-05-13,6,17:00:39,0.6,836.0,25.8,33.5,2024-05-13 17:00:39,,,,,
2024-05-13,6,17:10:40,0.2,811.0,25.6,33.7,2024-05-13 17:10:40,,,,,
2024-05-13,6,17:20:40,0.2,778.0,25.5,34.3,2024-05-13 17:20:40,,,,,
2024-05-13,6,17:30:40,0.3,835.0,25.3,35.4,2024-05-13 17:30:40,,,,,
2024-05-13,6,17:40:40,0.4,860.0,25.3,36.7,2024-05-13 17:40:40,,,,,
2024-05-13,6,17:50:40,0.5,887.0,25.3,38.9,2024-05-13 17:50:40,,,,,
2024-05-13,6,18:00:39,0.4,907.0,25.0,41.4,2024-05-13 18:00:39,,,,,
2024-05-13,6,18:10:39,0.5,902.0,24.8,43.9,2024-05-13 18:10:39,,,,,
2024-05-13,6,18:20:39,0.3,852.0,24.5,44.7,2024-05-13 18:20:39,,,,,
