date,id_rabbit,hour,NH3,CO2,temperature,umidity,datetime,H2S,PM_1_0,PM_2_5,PM_4_0,PM_10
2025-04-30,5,17:50:00,,889.0,,,2025-04-30 17:50:00,,,,,
2025-04-30,5,17:50:39,2.1,,24.700000000000003,,2025-04-30 17:50:39,,,,,
2025-04-30,5,18:00:00,,859.0,,,2025-04-30 18:00:00,,,,,
2025-04-30,5,18:00:39,2.2,,24.1,,2025-04-30 18:00:39,,,,,
2025-04-30,5,18:10:00,,889.0,,,2025-04-30 18:10:00,,,,,
2025-04-30,5,18:10:39,2.1,,23.9,,2025-04-30 18:10:39,,,,,
2025-04-30,5,18:20:00,,895.0,,,2025-04-30 18:20:00,,,,,
2025-04-30,5,18:20:39,1.9,,23.5,,2025-04-30 18:20:39,,,,,
2025-04-30,5,18:30:00,,895.0,,,2025-04-30 18:30:00,,,,,
2025-04-30,5,18:30:39,1.9,,23.4,,2025-04-30 18:30:39,,,,,
2025-04-30,5,18:40:00,,900.0,,,2025-04-30 18:40:00,,,,,
2025-04-30,5,18:40:38,1.8,,23.3,,2025-04-30 18:40:38,,,,,
2025-04-30,5,18:50:00,,884.0,,,2025-04-30 18:50:00,,,,,
2025-04-30,5,18:50:38,2.0,,22.8,,2025-04-30 18:50:38,,,,,
2025-04-30,5,19:00:00,,911.0,,,2025-04-30 19:00:00,,,,,
2025-04-30,5,19:00:38,1.8,,22.4,,2025-04-30 19:00:38,,,,,
2025-04-30,5,19:10:00,,853.0,,,2025-04-30 19:10:00,,,,,
2025-04-30,5,19:10:38,2.2,,21.8,,2025-04-30 19:10:38,,,,,
2025-04-30,5,19:20:00,,847.0,,,2025-04-30 19:20:00,,,,,
2025-04-30,5,19:20:39,2.1,,21.4,,2025-04-30 19:20:39,,,,,
2025-04-30,5,19:30:00,,807.0,,,2025-04-30 19:30:00,,,,,
2025-04-30,5,19:30:38,2.1,,20.9,,2025-04-30 19:30:38,,,,,
2025-04-30,5,19:40:00,,844.0,,,2025-04-30 19:40:00,,,,,
2025-04-30,5,19:40:39,1.7,,20.4,,2025-04-30 19:40:39,,,,,
2025-04-30,5,19:50:00,,1027.0,,,2025-04-30 19:50:00,,,,,
2025-04-30,5,19:50:39,2.0,,20.1,,2025-04-30 19:50:39,,,,,
2025-04-30,5,20:00:00,,1041.0,,,2025-04-30 20:00:00,,,,,
2025-04-30,5,20:00:39,1.8,,19.9,,2025-04-30 20:00:39,,,,,
2025-04-30,5,20:10:00,,955.0,,,2025-04-30 20:10:00,,,,,
2025-04-30,5,20:10:39,0.8,,19.3,,2025-04-30 20:10:39,,,,,
2025-04-30,5,20:20:00,,940.0,,,2025-04-30 20:20:00,,,,,
2025-04-30,5,20:20:39,1.4,,18.7,,2025-04-30 20:20:39,,,,,
2025-04-30,5,20:30:00,,916.0,,,2025-04-30 20:30:00,,,,,
2025-04-30,5,20:30:39,0.9,,18.3,,2025-04-30 20:30:39,,,,,
2025-04-30,5,20:40:00,,933.0,,,2025-04-30 20:40:00,,,,,
2025-04-30,5,20:40:39,1.5,,17.900000000000002,,2025-04-30 20:40:39,,,,,
2025-04-30,5,20:50:00,,953.0,,,2025-04-30 20:50:00,,,,,
2025-04-30,5,20:50:39,1.5,,17.7,,2025-04-30 20:50:39,,,,,
2025-04-30,5,21:00:00,,984.0,,,2025-04-30 21:00:00,,,,,
2025-04-30,5,21:00:39,1.5,,17.6,,2025-04-30 21:00:39,,,,,
2025-04-30,5,21:10:00,,964.0,,,2025-04-30 21:10:00,,,,,
2025-04-30,5,21:10:39,2.1,,17.3,,2025-04-30 21:10:39,,,,,
2025-04-30,5,21:20:00,,900.0,,,2025-04-30 21:20:00,,,,,
2025-04-30,5,21:20:39,1.5,,17.1,,2025-04-30 21:20:39,,,,,
2025-04-30,5,21:30:00,,952.0,,,2025-04-30 21:30:00,,,,,
2025-04-30,5,21:30:39,2.0,,16.7,,2025-04-30 21:30:39,,,,,
2025-04-30,5,21:40:00,,1076.0,,,2025-04-30 21:40:00,,,,,
2025-04-30,5,21:40:39,3.1,,16.5,,2025-04-30 21:40:39,,,,,
2025-04-30,5,21:50:00,,923.0,,,2025-04-30 21:50:00,,,,,
2025-04-30,5,21:50:39,2.4,,16.3,,2025-04-30 21:50:39,,,,,
2025-04-30,5,22:00:00,,956.0,,,2025-04-30 22:00:00,,,,,
2025-04-30,5,22:00:39,2.4,,16.1,,2025-04-30 22:00:39,,,,,
2025-04-30,5,22:10:00,,976.0,,,2025-04-30 22:10:00,,,,,
2025-04-30,5,22:10:39,2.2,,16.0,,2025-04-30 22:10:39,,,,,
2025-04-30,5,22:20:00,,961.0,,,2025-04-30 22:20:00,,,,,
2025-04-30,5,22:20:39,2.3,,15.8,,2025-04-30 22:20:39,,,,,
2025-04-30,5,22:30:00,,1024.0,,,2025-04-30 22:30:00,,,,,
2025-04-30,5,22:30:39,2.8,,15.8,,2025-04-30 22:30:39,,,,,
2025-04-30,5,22:40:00,,954.0,,,2025-04-30 22:40:00,,,,,
2025-04-30,5,22:40:39,2.7,,15.7,,2025-04-30 22:40:39,,,,,
2025-04-30,5,22:50:00,,967.0,,,2025-04-30 22:50:00,,,,,
2025-04-30,5,22:50:39,1.9,,15.6,,2025-04-30 22:50:39,,,,,
2025-04-30,5,23:00:00,,1040.0,,,2025-04-30 23:00:00,,,,,
2025-04-30,5,23:00:38,2.0,,15.5,,2025-04-30 23:00:38,,,,,
2025-04-30,5,23:10:00,,1001.0,,,2025-04-30 23:10:00,,,,,
2025-04-30,5,23:10:38,2.7,,15.3,,2025-04-30 23:10:38,,,,,
2025-04-30,5,23:20:00,,990.0,,,2025-04-30 23:20:00,,,,,
2025-04-30,5,23:20:39,2.1,,15.0,,2025-04-30 23:20:39,,,,,
2025-04-30,5,23:30:00,,937.0,,,2025-04-30 23:30:00,,,,,
2025-04-30,5,23:30:38,1.9,,14.7,,2025-04-30 23:30:38,,,,,
2025-04-30,5,23:40:00,,891.0,,,2025-04-30 23:40:00,,,,,
2025-04-30,5,23:40:38,0.9,,14.5,,2025-04-30 23:40:38,,,,,
2025-04-30,5,23:50:00,,911.0,,,2025-04-30 23:50:00,,,,,
2025-04-30,5,23:50:38,1.0,,14.2,,2025-04-30 23:50:38,,,,,
2025-04-30,6,11:40:00,,666.0,,,2025-04-30 11:40:00,,,,,
2025-04-30,6,11:50:00,,697.0,,,2025-04-30 11:50:00,,,,,
2025-04-30,6,12:00:00,,657.0,,,2025-04-30 12:00:00,,,,,
2025-04-30,6,12:10:00,,706.0,,,2025-04-30 12:10:00,,,,,
2025-04-30,6,12:20:00,,755.0,,,2025-04-30 12:20:00,,,,,
2025-04-30,6,12:20:40,1.2,,24.6,,2025-04-30 12:20:40,,,,,
2025-04-30,6,12:30:00,,750.0,,,2025-04-30 12:30:00,,,,,
2025-04-30,6,12:30:40,1.6,,24.4,,2025-04-30 12:30:40,,,,,
2025-04-30,6,12:40:00,,720.0,,,2025-04-30 12:40:00,,,,,
2025-04-30,6,12:40:40,1.6,,24.6,,2025-04-30 12:40:40,,,,,
2025-04-30,6,12:50:00,,719.0,,,2025-04-30 12:50:00,,,,,
2025-04-30,6,12:50:39,1.6,,24.9,,2025-04-30 12:50:39,,,,,
2025-04-30,6,13:00:00,,739.0,,,2025-04-30 13:00:00,,,,,
2025-04-30,6,13:00:39,1.6,,25.200000000000003,,2025-04-30 13:00:39,,,,,
2025-04-30,6,13:10:00,,720.0,,,2025-04-30 13:10:00,,,,,
2025-04-30,6,13:10:39,1.4,,25.5,,2025-04-30 13:10:39,,,,,
2025-04-30,6,13:20:00,,736.0,,,2025-04-30 13:20:00,,,,,
2025-04-30,6,13:20:39,1.6,,25.8,,2025-04-30 13:20:39,,,,,
2025-04-30,6,13:30:00,,742.0,,,2025-04-30 13:30:00,,,,,
2025-04-30,6,13:30:39,1.5,,25.700000000000003,,2025-04-30 13:30:39,,,,,
2025-04-30,6,13:40:00,,732.0,,,2025-04-30 13:40:00,,,,,
2025-04-30,6,13:40:39,1.8,,25.8,,2025-04-30 13:40:39,,,,,
2025-04-30,6,13:50:00,,728.0,,,2025-04-30 13:50:00,,,,,
2025-04-30,6,13:50:39,1.8,,25.9,,2025-04-30 13:50:39,,,,,
2025-04-30,6,14:00:00,,698.0,,,2025-04-30 14:00:00,,,,,
2025-04-30,6,14:00:39,1.8,,25.8,,2025-04-30 14:00:39,,,,,
2025-04-30,6,14:10:00,,717.0,,,2025-04-30 14:10:00,,,,,
2025-04-30,6,14:10:39,1.9,,25.8,,2025-04-30 14:10:39,,,,,
2025-04-30,6,14:20:00,,732.0,,,2025-04-30 14:20:00,,,,,
2025-04-30,6,14:20:39,1.7,,25.6,,2025-04-30 14:20:39,,,,,
2025-04-30,6,14:30:00,,719.0,,,2025-04-30 14:30:00,,,,,
2025-04-30,6,14:30:39,1.9,,25.5,,2025-04-30 14:30:39,,,,,
2025-04-30,6,14:40:00,,728.0,,,2025-04-30 14:40:00,,,,,
2025-04-30,6,14:40:39,1.8,,25.4,,2025-04-30 14:40:39,,,,,
2025-04-30,6,14:50:00,,699.0,,,2025-04-30 14:50:00,,,,,
2025-04-30,6,14:50:39,1.8,,25.1,,2025-04-30 14:50:39,,,,,
2025-04-30,6,15:00:00,,725.0,,,2025-04-30 15:00:00,,,,,
2025-04-30,6,15:00:39,2.0,,25.200000000000003,,2025-04-30 15:00:39,,,,,
2025-04-30,6,15:10:00,,734.0,,,2025-04-30 15:10:00,,,,,
2025-04-30,6,15:10:39,1.8,,24.9,,2025-04-30 15:10:39,,,,,
2025-04-30,6,15:20:00,,754.0,,,2025-04-30 15:20:00,,,,,
2025-04-30,6,15:20:39,2.1,,24.8,,2025-04-30 15:20:39,,,,,
2025-04-30,6,15:30:00,,748.0,,,2025-04-30 15:30:00,,,,,
2025-04-30,6,15:30:39,2.4,,24.6,,2025-04-30 15:30:39,,,,,
2025-04-30,6,15:40:00,,729.0,,,2025-04-30 15:40:00,,,,,
2025-04-30,6,15:40:39,2.4,,24.700000000000003,,2025-04-30 15:40:39,,,,,
2025-04-30,6,15:50:00,,738.0,,,2025-04-30 15:50:00,,,,,
2025-04-30,6,15:50:39,2.6,,24.700000000000003,,2025-04-30 15:50:39,,,,,
2025-04-30,6,16:00:00,,740.0,,,2025-04-30 16:00:00,,,,,
2025-04-30,6,16:00:39,2.6,,24.8,,2025-04-30 16:00:39,,,,,
2025-04-30,6,16:10:00,,759.0,,,2025-04-30 16:10:00,,,,,
2025-04-30,6,16:10:39,2.3,,24.700000000000003,,2025-04-30 16:10:39,,,,,
2025-04-30,6,16:20:00,,787.0,,,2025-04-30 16:20:00,,,,,
2025-04-30,6,16:20:39,2.3,,24.6,,2025-04-30 16:20:39,,,,,
2025-04-30,6,16:30:00,,736.0,,,2025-04-30 16:30:00,,,,,
2025-04-30,6,16:30:39,2.5,,24.200000000000003,,2025-04-30 16:30:39,,,,,
2025-04-30,6,16:40:00,,757.0,,,2025-04-30 16:40:00,,,,,
2025-04-30,6,16:40:39,2.6,,24.0,,2025-04-30 16:40:39,,,,,
2025-04-30,6,16:50:00,,753.0,,,2025-04-30 16:50:00,,,,,
2025-04-30,6,16:50:39,2.5,,23.700000000000003,,2025-04-30 16:50:39,,,,,
2025-04-30,6,17:00:00,,741.0,,,2025-04-30 17:00:00,,,,,
2025-04-30,6,17:00:39,2.7,,23.5,,2025-04-30 17:00:39,,,,,
2025-04-30,6,17:10:00,,741.0,,,2025-04-30 17:10:00,,,,,
2025-04-30,6,17:10:39,2.5,,23.3,,2025-04-30 17:10:39,,,,,
2025-04-30,6,17:20:00,,713.0,,,2025-04-30 17:20:00,,,,,
2025-04-30,6,17:20:39,2.7,,23.1,,2025-04-30 17:20:39,,,,,
2025-04-30,6,17:30:00,,755.0,,,2025-04-30 17:30:00,,,,,
2025-04-30,6,17:30:39,3.2,,23.1,,2025-04-30 17:30:39,,,,,
2025-04-30,6,17:40:00,,772.0,,,2025-04-30 17:40:00,,,,,
2025-04-30,6,17:40:40,3.1,,22.9,,2025-04-30 17:40:40,,,,,
2025-04-30,6,17:50:00,,768.0,,,2025-04-30 17:50:00,,,,,
2025-04-30,6,17:50:40,3.0,,22.6,,2025-04-30 17:50:40,,,,,
2025-04-30,6,18:00:00,,727.0,,,2025-04-30 18:00:00,,,,,
2025-04-30,6,18:00:40,3.1,,22.3,,2025-04-30 18:00:40,,,,,
2025-04-30,6,18:10:00,,735.0,,,2025-04-30 18:10:00,,,,,
2025-04-30,6,18:10:40,3.2,,22.3,,2025-04-30 18:10:40,,,,,
2025-04-30,6,18:20:00,,719.0,,,2025-04-30 18:20:00,,,,,
2025-04-30,6,18:20:40,3.8,,22.1,,2025-04-30 18:20:40,,,,,
2025-04-30,6,18:30:00,,758.0,,,2025-04-30 18:30:00,,,,,
2025-04-30,6,18:30:40,3.8,,21.9,,2025-04-30 18:30:40,,,,,
2025-04-30,6,18:40:00,,753.0,,,2025-04-30 18:40:00,,,,,
2025-04-30,6,18:40:39,3.7,,21.6,,2025-04-30 18:40:39,,,,,
2025-04-30,6,18:50:00,,756.0,,,2025-04-30 18:50:00,,,,,
2025-04-30,6,18:50:39,3.6,,21.200000000000003,,2025-04-30 18:50:39,,,,,
2025-04-30,6,19:00:00,,733.0,,,2025-04-30 19:00:00,,,,,
2025-04-30,6,19:00:39,3.9,,21.1,,2025-04-30 19:00:39,,,,,
2025-04-30,6,19:10:00,,758.0,,,2025-04-30 19:10:00,,,,,
2025-04-30,6,19:10:39,3.7,,20.5,,2025-04-30 19:10:39,,,,,
2025-04-30,6,19:20:00,,752.0,,,2025-04-30 19:20:00,,,,,
2025-04-30,6,19:20:40,3.8,,20.1,,2025-04-30 19:20:40,,,,,
2025-04-30,6,19:30:00,,732.0,,,2025-04-30 19:30:00,,,,,
2025-04-30,6,19:30:40,3.6,,19.700000000000003,,2025-04-30 19:30:40,,,,,
2025-04-30,6,19:40:00,,721.0,,,2025-04-30 19:40:00,,,,,
2025-04-30,6,19:40:40,3.5,,19.4,,2025-04-30 19:40:40,,,,,
2025-04-30,6,19:50:00,,773.0,,,2025-04-30 19:50:00,,,,,
2025-04-30,6,19:50:40,3.6,,19.6,,2025-04-30 19:50:40,,,,,
2025-04-30,6,20:00:00,,829.0,,,2025-04-30 20:00:00,,,,,
2025-04-30,6,20:00:40,3.8,,19.4,,2025-04-30 20:00:40,,,,,
2025-04-30,6,20:10:00,,752.0,,,2025-04-30 20:10:00,,,,,
2025-04-30,6,20:10:40,3.3,,18.9,,2025-04-30 20:10:40,,,,,
2025-04-30,6,20:20:00,,787.0,,,2025-04-30 20:20:00,,,,,
2025-04-30,6,20:20:39,3.6,,18.5,,2025-04-30 20:20:39,,,,,
2025-04-30,6,20:30:00,,759.0,,,2025-04-30 20:30:00,,,,,
2025-04-30,6,20:30:40,3.1,,18.2,,2025-04-30 20:30:40,,,,,
2025-04-30,6,20:40:00,,779.0,,,2025-04-30 20:40:00,,,,,
2025-04-30,6,20:40:40,3.4,,17.900000000000002,,2025-04-30 20:40:40,,,,,
2025-04-30,6,20:50:00,,828.0,,,2025-04-30 20:50:00,,,,,
2025-04-30,6,20:50:40,3.4,,17.7,,2025-04-30 20:50:40,,,,,
2025-04-30,6,21:00:00,,809.0,,,2025-04-30 21:00:00,,,,,
2025-04-30,6,21:00:40,3.3,,17.6,,2025-04-30 21:00:40,,,,,
2025-04-30,6,21:10:00,,828.0,,,2025-04-30 21:10:00,,,,,
2025-04-30,6,21:10:40,3.7,,17.400000000000002,,2025-04-30 21:10:40,,,,,
2025-04-30,6,21:20:00,,815.0,,,2025-04-30 21:20:00,,,,,
2025-04-30,6,21:20:40,3.4,,17.0,,2025-04-30 21:20:40,,,,,
2025-04-30,6,21:30:00,,795.0,,,2025-04-30 21:30:00,,,,,
2025-04-30,6,21:30:40,3.6,,16.8,,2025-04-30 21:30:40,,,,,
2025-04-30,6,21:40:00,,919.0,,,2025-04-30 21:40:00,,,,,
2025-04-30,6,21:40:40,3.9,,16.6,,2025-04-30 21:40:40,,,,,
2025-04-30,6,21:50:00,,864.0,,,2025-04-30 21:50:00,,,,,
2025-04-30,6,21:50:40,3.4,,16.2,,2025-04-30 21:50:40,,,,,
2025-04-30,6,22:00:00,,848.0,,,2025-04-30 22:00:00,,,,,
2025-04-30,6,22:00:40,3.1,,16.1,,2025-04-30 22:00:40,,,,,
2025-04-30,6,22:10:00,,880.0,,,2025-04-30 22:10:00,,,,,
2025-04-30,6,22:10:40,3.2,,16.1,,2025-04-30 22:10:40,,,,,
2025-04-30,6,22:20:00,,872.0,,,2025-04-30 22:20:00,,,,,
2025-04-30,6,22:20:40,3.7,,15.8,,2025-04-30 22:20:40,,,,,
2025-04-30,6,22:30:00,,936.0,,,2025-04-30 22:30:00,,,,,
2025-04-30,6,22:30:40,3.8,,15.8,,2025-04-30 22:30:40,,,,,
2025-04-30,6,22:40:00,,884.0,,,2025-04-30 22:40:00,,,,,
2025-04-30,6,22:40:40,4.0,,15.8,,2025-04-30 22:40:40,,,,,
2025-04-30,6,22:50:00,,849.0,,,2025-04-30 22:50:00,,,,,
2025-04-30,6,22:50:40,3.9,,15.7,,2025-04-30 22:50:40,,,,,
2025-04-30,6,23:00:00,,867.0,,,2025-04-30 23:00:00,,,,,
2025-04-30,6,23:00:39,3.7,,15.6,,2025-04-30 23:00:39,,,,,
2025-04-30,6,23:10:00,,909.0,,,2025-04-30 23:10:00,,,,,
2025-04-30,6,23:10:39,3.7,,15.3,,2025-04-30 23:10:39,,,,,
2025-04-30,6,23:20:00,,918.0,,,2025-04-30 23:20:00,,,,,
2025-04-30,6,23:20:39,2.8,,14.7,,2025-04-30 23:20:39,,,,,
2025-04-30,6,23:30:00,,847.0,,,2025-04-30 23:30:00,,,,,
2025-04-30,6,23:30:39,2.7,,14.4,,2025-04-30 23:30:39,,,,,
2025-04-30,6,23:40:00,,752.0,,,2025-04-30 23:40:00,,,,,
2025-04-30,6,23:40:39,2.8,,14.4,,2025-04-30 23:40:39,,,,,
2025-04-30,6,23:50:00,,798.0,,,2025-04-30 23:50:00,,,,,
2025-04-30,6,23:50:39,2.5,,14.0,,2025-04-30 23:50:39,,,,,
2025-05-01,2,00:00:00,,903.0,,,2025-05-01 00:00:00,,,,,
2025-05-01,2,00:00:35,2.4,,14.3,,2025-05-01 00:00:35,,,,,
2025-05-01,2,00:10:00,,919.0,,,2025-05-01 00:10:00,,,,,
2025-05-01,2,00:10:35,2.5,,14.1,,2025-05-01 00:10:35,,,,,
2025-05-01,2,00:20:00,,825.0,,,2025-05-01 00:20:00,,,,,
2025-05-01,2,00:20:35,2.4,,14.0,,2025-05-01 00:20:35,,,,,
2025-05-01,2,00:30:00,,794.0,,,2025-05-01 00:30:00,,,,,
2025-05-01,2,00:30:35,2.3,,13.9,,2025-05-01 00:30:35,,,,,
2025-05-01,2,00:40:00,,773.0,,,2025-05-01 00:40:00,,,,,
2025-05-01,2,00:40:35,2.2,,13.7,,2025-05-01 00:40:35,,,,,
2025-05-01,2,00:50:00,,779.0,,,2025-05-01 00:50:00,,,,,
2025-05-01,2,00:50:35,2.3,,13.6,,2025-05-01 00:50:35,,,,,
2025-05-01,2,01:00:00,,741.0,,,2025-05-01 01:00:00,,,,,
2025-05-01,2,01:00:35,2.1,,13.5,,2025-05-01 01:00:35,,,,,
2025-05-01,2,01:10:00,,731.0,,,2025-05-01 01:10:00,,,,,
2025-05-01,2,01:10:35,1.8,,13.3,,2025-05-01 01:10:35,,,,,
2025-05-01,2,01:20:00,,750.0,,,2025-05-01 01:20:00,,,,,
2025-05-01,2,01:20:35,1.4,,13.0,,2025-05-01 01:20:35,,,,,
2025-05-01,2,01:30:00,,785.0,,,2025-05-01 01:30:00,,,,,
2025-05-01,2,01:30:35,1.4,,12.9,,2025-05-01 01:30:35,,,,,
2025-05-01,2,01:40:00,,799.0,,,2025-05-01 01:40:00,,,,,
2025-05-01,2,01:40:35,1.8,,12.9,,2025-05-01 01:40:35,,,,,
2025-05-01,2,01:50:00,,805.0,,,2025-05-01 01:50:00,,,,,
2025-05-01,2,01:50:35,2.0,,12.8,,2025-05-01 01:50:35,,,,,
2025-05-01,2,02:00:00,,762.0,,,2025-05-01 02:00:00,,,,,
2025-05-01,2,02:00:35,2.0,,12.7,,2025-05-01 02:00:35,,,,,
2025-05-01,2,02:10:00,,770.0,,,2025-05-01 02:10:00,,,,,
2025-05-01,2,02:10:35,1.9,,12.6,,2025-05-01 02:10:35,,,,,
2025-05-01,2,02:20:00,,800.0,,,2025-05-01 02:20:00,,,,,
2025-05-01,2,02:20:35,2.2,,12.7,,2025-05-01 02:20:35,,,,,
2025-05-01,2,02:30:00,,858.0,,,2025-05-01 02:30:00,,,,,
2025-05-01,2,02:30:35,2.7,,12.7,,2025-05-01 02:30:35,,,,,
2025-05-01,2,02:40:00,,783.0,,,2025-05-01 02:40:00,,,,,
2025-05-01,2,02:40:35,2.5,,12.7,,2025-05-01 02:40:35,,,,,
2025-05-01,2,02:50:00,,773.0,,,2025-05-01 02:50:00,,,,,
2025-05-01,2,02:50:35,2.3,,12.6,,2025-05-01 02:50:35,,,,,
2025-05-01,2,03:00:00,,789.0,,,2025-05-01 03:00:00,,,,,
2025-05-01,2,03:00:36,2.2,,12.6,,2025-05-01 03:00:36,,,,,
2025-05-01,2,03:10:00,,790.0,,,2025-05-01 03:10:00,,,,,
2025-05-01,2,03:10:35,1.9,,12.6,,2025-05-01 03:10:35,,,,,
2025-05-01,2,03:20:00,,770.0,,,2025-05-01 03:20:00,,,,,
2025-05-01,2,03:20:35,1.7,,12.5,,2025-05-01 03:20:35,,,,,
2025-05-01,2,03:30:00,,784.0,,,2025-05-01 03:30:00,,,,,
2025-05-01,2,03:30:35,1.6,,12.4,,2025-05-01 03:30:35,,,,,
2025-05-01,2,03:40:00,,764.0,,,2025-05-01 03:40:00,,,,,
2025-05-01,2,03:40:35,1.3,,12.4,,2025-05-01 03:40:35,,,,,
2025-05-01,2,03:50:00,,762.0,,,2025-05-01 03:50:00,,,,,
2025-05-01,2,03:50:36,1.0,,12.4,,2025-05-01 03:50:36,,,,,
2025-05-01,2,04:00:00,,742.0,,,2025-05-01 04:00:00,,,,,
2025-05-01,2,04:00:36,0.9,,12.3,,2025-05-01 04:00:36,,,,,
2025-05-01,2,04:10:00,,750.0,,,2025-05-01 04:10:00,,,,,
2025-05-01,2,04:10:36,0.7,,12.0,,2025-05-01 04:10:36,,,,,
2025-05-01,2,04:20:00,,751.0,,,2025-05-01 04:20:00,,,,,
2025-05-01,2,04:20:36,0.9,,12.0,,2025-05-01 04:20:36,,,,,
2025-05-01,2,04:30:00,,738.0,,,2025-05-01 04:30:00,,,,,
2025-05-01,2,04:30:36,1.0,,12.0,,2025-05-01 04:30:36,,,,,
2025-05-01,2,04:40:00,,731.0,,,2025-05-01 04:40:00,,,,,
2025-05-01,2,04:40:36,1.0,,12.0,,2025-05-01 04:40:36,,,,,
2025-05-01,2,04:50:00,,758.0,,,2025-05-01 04:50:00,,,,,
2025-05-01,2,04:50:36,1.3,,12.2,,2025-05-01 04:50:36,,,,,
2025-05-01,2,05:00:00,,753.0,,,2025-05-01 05:00:00,,,,,
2025-05-01,2,05:00:36,1.3,,12.2,,2025-05-01 05:00:36,,,,,
2025-05-01,2,05:10:00,,771.0,,,2025-05-01 05:10:00,,,,,
2025-05-01,2,05:10:36,1.3,,12.1,,2025-05-01 05:10:36,,,,,
2025-05-01,2,05:20:00,,717.0,,,2025-05-01 05:20:00,,,,,
2025-05-01,2,05:20:36,1.3,,12.1,,2025-05-01 05:20:36,,,,,
2025-05-01,2,05:30:00,,698.0,,,2025-05-01 05:30:00,,,,,
2025-05-01,2,05:30:36,1.2,,12.1,,2025-05-01 05:30:36,,,,,
2025-05-01,2,05:40:00,,724.0,,,2025-05-01 05:40:00,,,,,
2025-05-01,2,05:40:36,1.2,,12.1,,2025-05-01 05:40:36,,,,,
2025-05-01,2,05:50:00,,810.0,,,2025-05-01 05:50:00,,,,,
2025-05-01,2,05:50:36,1.2,,12.3,,2025-05-01 05:50:36,,,,,
2025-05-01,2,06:00:00,,777.0,,,2025-05-01 06:00:00,,,,,
2025-05-01,2,06:00:36,1.2,,12.3,,2025-05-01 06:00:36,,,,,
2025-05-01,2,06:10:00,,731.0,,,2025-05-01 06:10:00,,,,,
2025-05-01,2,06:10:36,1.4,,12.2,,2025-05-01 06:10:36,,,,,
2025-05-01,2,06:20:00,,766.0,,,2025-05-01 06:20:00,,,,,
2025-05-01,2,06:20:36,1.6,,12.2,,2025-05-01 06:20:36,,,,,
2025-05-01,2,06:30:00,,772.0,,,2025-05-01 06:30:00,,,,,
2025-05-01,2,06:30:36,1.7,,12.2,,2025-05-01 06:30:36,,,,,
2025-05-01,2,06:40:00,,820.0,,,2025-05-01 06:40:00,,,,,
2025-05-01,2,06:40:36,1.7,,12.4,,2025-05-01 06:40:36,,,,,
2025-05-01,2,06:50:00,,897.0,,,2025-05-01 06:50:00,,,,,
2025-05-01,2,06:50:36,2.0,,12.7,,2025-05-01 06:50:36,,,,,
2025-05-01,2,07:00:00,,896.0,,,2025-05-01 07:00:00,,,,,
2025-05-01,2,07:00:36,1.7,,12.8,,2025-05-01 07:00:36,,,,,
2025-05-01,2,07:10:00,,696.0,,,2025-05-01 07:10:00,,,,,
2025-05-01,2,07:10:36,1.5,,12.9,,2025-05-01 07:10:36,,,,,
2025-05-01,2,07:20:00,,686.0,,,2025-05-01 07:20:00,,,,,
2025-05-01,2,07:20:36,1.1,,13.0,,2025-05-01 07:20:36,,,,,
2025-05-01,2,07:30:00,,671.0,,,2025-05-01 07:30:00,,,,,
2025-05-01,2,07:30:36,1.0,,13.3,,2025-05-01 07:30:36,,,,,
2025-05-01,2,07:40:00,,655.0,,,2025-05-01 07:40:00,,,,,
2025-05-01,2,07:40:36,1.1,,13.8,,2025-05-01 07:40:36,,,,,
2025-05-01,2,07:50:00,,675.0,,,2025-05-01 07:50:00,,,,,
2025-05-01,2,07:50:36,1.0,,14.3,,2025-05-01 07:50:36,,,,,
2025-05-01,2,08:00:00,,723.0,,,2025-05-01 08:00:00,,,,,
2025-05-01,2,08:00:36,1.1,,14.9,,2025-05-01 08:00:36,,,,,
2025-05-01,2,08:10:00,,697.0,,,2025-05-01 08:10:00,,,,,
2025-05-01,2,08:10:36,1.6,,15.5,,2025-05-01 08:10:36,,,,,
2025-05-01,2,08:20:00,,675.0,,,2025-05-01 08:20:00,,,,,
2025-05-01,2,08:20:36,1.3,,16.1,,2025-05-01 08:20:36,,,,,
2025-05-01,2,08:30:00,,717.0,,,2025-05-01 08:30:00,,,,,
2025-05-01,2,08:30:35,0.7,,16.7,,2025-05-01 08:30:35,,,,,
2025-05-01,2,08:40:00,,652.0,,,2025-05-01 08:40:00,,,,,
2025-05-01,2,08:40:34,0.4,,17.3,,2025-05-01 08:40:34,,,,,
2025-05-01,2,08:50:00,,658.0,,,2025-05-01 08:50:00,,,,,
2025-05-01,2,08:50:34,0.2,,17.900000000000002,,2025-05-01 08:50:34,,,,,
2025-05-01,2,09:00:00,,668.0,,,2025-05-01 09:00:00,,,,,
2025-05-01,2,09:10:00,,651.0,,,2025-05-01 09:10:00,,,,,
2025-05-01,2,09:10:34,0.3,,19.3,,2025-05-01 09:10:34,,,,,
2025-05-01,2,09:20:00,,641.0,,,2025-05-01 09:20:00,,,,,
2025-05-01,2,09:20:35,0.2,,20.0,,2025-05-01 09:20:35,,,,,
2025-05-01,2,09:30:00,,665.0,,,2025-05-01 09:30:00,,,,,
2025-05-01,2,09:30:35,0.2,,20.700000000000003,,2025-05-01 09:30:35,,,,,
2025-05-01,2,09:40:00,,662.0,,,2025-05-01 09:40:00,,,,,
