datetime,date,hour,dew_point_in,dew_point_out,humidity_in,humidity_out,temperature_in,temperature_out,wet_bulb_in,wet_bulb_out,wind_dir_in,wind_dir_out,wind_gust_in,wind_gust_out,wind_speed_in,wind_speed_out
2024-05-28 00:20:38,2024-05-28,00:20:38,12.2,,74.1,,16.9,,13.87,,64.9,,0.37,,0.16,
2024-05-28 00:21:26,2024-05-28,00:21:26,,10.4,,70.5,,15.8,,12.425,,94.0,,1.39,,1.06
2024-05-28 00:21:42,2024-05-28,00:21:42,12.0,,73.6,,16.8,,13.717,,84.0,,0.42,,0.31,
2024-05-28 00:22:29,2024-05-28,00:22:29,,10.4,,70.6,,15.8,,12.436,,100.6,,0.86,,0.57
2024-05-28 00:22:45,2024-05-28,00:22:45,12.0,,73.6,,16.8,,13.717,,86.3,,0.43,,0.14,
2024-05-28 00:23:32,2024-05-28,00:23:32,,10.4,,70.6,,15.8,,12.436,,61.9,,0.56,,0.37
2024-05-28 00:23:48,2024-05-28,00:23:48,12.0,,73.1,,16.8,,13.659,,126.4,,0.3,,0.05,
2024-05-28 00:24:36,2024-05-28,00:24:36,,10.4,,70.6,,15.8,,12.436,,51.7,,0.67,,0.5
2024-05-28 00:24:52,2024-05-28,00:24:52,12.0,,73.6,,16.7,,13.623,,337.8,,1.94,,1.04,
2024-05-28 00:25:40,2024-05-28,00:25:40,,10.3,,70.6,,15.7,,12.343,,57.0,,1.03,,0.95
2024-05-28 00:25:56,2024-05-28,00:25:56,11.9,,74.0,,16.5,,13.481,,326.6,,1.71,,1.27,
2024-05-28 00:26:44,2024-05-28,00:26:44,,10.3,,70.6,,15.7,,12.343,,40.7,,1.15,,0.76
2024-05-28 00:26:59,2024-05-28,00:26:59,11.9,,75.0,,16.3,,13.406,,326.2,,1.66,,1.13,
2024-05-28 00:27:47,2024-05-28,00:27:47,,10.2,,70.5,,15.6,,12.238,,7.7,,0.95,,0.72
2024-05-28 00:28:02,2024-05-28,00:28:02,11.9,,75.7,,16.2,,13.391,,345.7,,1.12,,0.59,
2024-05-28 00:28:50,2024-05-28,00:28:50,,10.3,,70.6,,15.6,,12.25,,5.9,,1.0,,0.8
2024-05-28 00:29:06,2024-05-28,00:29:06,11.7,,75.1,,16.1,,13.228,,343.0,,0.8,,0.61,
2024-05-28 00:29:54,2024-05-28,00:29:54,,10.2,,70.5,,15.6,,12.238,,13.7,,1.06,,0.75
2024-05-28 00:30:10,2024-05-28,00:30:10,11.5,,75.4,,16.0,,13.168,,332.3,,0.69,,0.44,
2024-05-28 00:30:58,2024-05-28,00:30:58,,10.1,,70.5,,15.5,,12.145,,33.4,,1.05,,0.79
2024-05-28 00:31:13,2024-05-28,00:31:13,11.7,,76.3,,15.9,,13.175,,356.8,,0.54,,0.3,
2024-05-28 00:32:00,2024-05-28,00:32:00,,10.0,,70.5,,15.4,,12.052,,36.1,,1.19,,0.9
2024-05-28 00:32:16,2024-05-28,00:32:16,11.8,,76.8,,15.9,,13.232,,350.6,,0.41,,0.23,
2024-05-28 00:33:04,2024-05-28,00:33:04,,10.0,,70.5,,15.4,,12.052,,44.5,,1.23,,0.88
2024-05-28 00:33:20,2024-05-28,00:33:20,12.0,,77.4,,15.9,,13.299,,329.8,,0.29,,0.19,
2024-05-28 00:34:08,2024-05-28,00:34:08,,10.1,,70.6,,15.3,,11.97,,49.2,,0.95,,0.75
2024-05-28 00:34:24,2024-05-28,00:34:24,12.0,,77.4,,16.0,,13.395,,23.3,,0.15,,0.05,
2024-05-28 00:35:12,2024-05-28,00:35:12,,10.0,,70.6,,15.3,,11.97,,52.7,,1.02,,0.95
2024-05-28 00:35:27,2024-05-28,00:35:27,12.0,,77.5,,16.0,,13.406,,23.3,,0.25,,0.15,
2024-05-28 00:36:15,2024-05-28,00:36:15,,10.0,,70.7,,15.3,,11.981,,52.6,,0.86,,0.76
2024-05-28 00:36:30,2024-05-28,00:36:30,12.0,,77.3,,16.0,,13.383,,36.5,,0.29,,0.14,
2024-05-28 00:37:18,2024-05-28,00:37:18,,10.0,,70.7,,15.3,,11.981,,50.5,,1.09,,1.05
2024-05-28 00:37:34,2024-05-28,00:37:34,12.0,,77.2,,16.0,,13.372,,29.4,,0.33,,0.24,
2024-05-28 00:38:22,2024-05-28,00:38:22,,9.9,,70.7,,15.2,,11.887,,46.2,,1.05,,0.86
2024-05-28 00:38:38,2024-05-28,00:38:38,12.0,,76.9,,16.0,,13.338,,35.8,,0.36,,0.29,
2024-05-28 00:39:25,2024-05-28,00:39:25,,9.9,,70.7,,15.2,,11.887,,44.6,,1.23,,0.77
2024-05-28 00:39:41,2024-05-28,00:39:41,11.9,,76.5,,16.0,,13.293,,5.8,,0.4,,0.35,
2024-05-28 00:40:29,2024-05-28,00:40:29,,9.8,,70.8,,15.2,,11.899,,42.8,,0.97,,0.71
2024-05-28 00:40:44,2024-05-28,00:40:44,11.7,,76.1,,15.9,,13.152,,2.8,,0.4,,0.32,
2024-05-28 00:41:32,2024-05-28,00:41:32,,,,,,9.8,,,,15.1,,7.08,,0.9
2024-05-28 00:41:48,2024-05-28,00:41:48,,,,,11.8,,,,15.8,,7.72,,1.77,
2024-05-28 00:42:36,2024-05-28,00:42:36,,9.9,,70.9,,15.1,,11.816,,43.9,,1.13,,0.79
2024-05-28 00:42:52,2024-05-28,00:42:52,11.8,,78.3,,15.6,,13.115,,326.5,,1.75,,0.83,
2024-05-28 00:43:40,2024-05-28,00:43:40,,9.9,,70.9,,15.1,,11.816,,41.4,,1.1,,0.76
2024-05-28 00:43:55,2024-05-28,00:43:55,11.9,,79.7,,15.4,,13.08,,330.5,,1.86,,1.02,
2024-05-28 00:44:43,2024-05-28,00:44:43,,9.8,,70.9,,15.0,,11.723,,40.6,,1.13,,0.79
2024-05-28 00:44:59,2024-05-28,00:44:59,12.2,,81.3,,15.4,,13.26,,343.3,,0.89,,0.27,
2024-05-28 00:45:46,2024-05-28,00:45:46,,9.8,,71.0,,15.0,,11.734,,34.6,,1.0,,0.94
2024-05-28 00:46:02,2024-05-28,00:46:02,12.3,,81.9,,15.4,,13.327,,346.0,,0.47,,0.39,
2024-05-28 00:46:50,2024-05-28,00:46:50,,9.7,,71.0,,14.9,,11.64,,35.7,,1.27,,1.06
2024-05-28 00:47:06,2024-05-28,00:47:06,12.1,,81.6,,15.3,,13.197,,340.8,,0.54,,0.3,
2024-05-28 00:47:54,2024-05-28,00:47:54,,9.7,,71.1,,14.9,,11.651,,35.8,,1.34,,1.15
2024-05-28 00:48:10,2024-05-28,00:48:10,12.4,,82.3,,15.4,,13.372,,340.5,,0.52,,0.37,
2024-05-28 00:48:57,2024-05-28,00:48:57,,9.7,,71.1,,14.9,,11.651,,30.5,,1.34,,1.17
2024-05-28 00:49:13,2024-05-28,00:49:13,12.6,,83.2,,15.4,,13.473,,344.4,,0.55,,0.5,
2024-05-28 00:50:00,2024-05-28,00:50:00,,9.6,,71.1,,14.8,,11.558,,33.0,,1.32,,0.94
2024-05-28 00:50:16,2024-05-28,00:50:16,12.4,,83.2,,15.3,,13.376,,339.6,,0.55,,0.36,
2024-05-28 00:51:04,2024-05-28,00:51:04,,9.6,,71.2,,14.8,,11.569,,27.1,,1.18,,1.08
2024-05-28 00:51:20,2024-05-28,00:51:20,12.6,,83.7,,15.4,,13.529,,340.5,,0.51,,0.4,
2024-05-28 00:52:08,2024-05-28,00:52:08,,9.5,,71.2,,14.7,,11.475,,28.5,,1.27,,1.14
2024-05-28 00:52:24,2024-05-28,00:52:24,12.4,,83.2,,15.3,,13.376,,348.2,,0.58,,0.45,
2024-05-28 00:53:11,2024-05-28,00:53:11,,9.5,,71.3,,14.7,,11.486,,23.4,,1.51,,1.26
2024-05-28 00:53:27,2024-05-28,00:53:27,12.5,,83.5,,15.3,,13.41,,344.8,,0.52,,0.34,
2024-05-28 00:54:14,2024-05-28,00:54:14,,9.5,,71.4,,14.6,,11.404,,25.9,,1.45,,1.27
2024-05-28 00:54:30,2024-05-28,00:54:30,12.6,,83.8,,15.3,,13.444,,358.8,,0.55,,0.23,
2024-05-28 00:55:18,2024-05-28,00:55:18,,9.5,,71.5,,14.6,,11.415,,40.3,,1.49,,1.09
2024-05-28 00:55:34,2024-05-28,00:55:34,12.6,,83.9,,15.3,,13.455,,358.1,,0.5,,0.32,
2024-05-28 00:56:38,2024-05-28,00:56:38,12.4,,83.7,,15.2,,13.335,,347.8,,0.38,,0.19,
2024-05-28 00:56:49,2024-05-28,00:56:49,,9.5,,71.7,,14.6,,11.436,,51.6,,1.55,,1.21
2024-05-28 00:57:41,2024-05-28,00:57:41,12.4,,83.6,,15.2,,13.324,,3.8,,0.46,,0.27,
2024-05-28 00:57:52,2024-05-28,00:57:52,,,,,,9.5,,,,53.3,,1.57,,1.19
2024-05-28 00:58:44,2024-05-28,00:58:44,12.5,,84.2,,15.2,,13.391,,324.0,,1.73,,0.71,
2024-05-28 00:58:56,2024-05-28,00:58:56,,9.5,,71.9,,14.5,,11.365,,43.5,,1.46,,1.11
2024-05-28 00:59:48,2024-05-28,00:59:48,12.4,,83.8,,15.1,,13.25,,323.5,,1.95,,1.15,
2024-05-28 01:00:00,2024-05-28,01:00:00,,9.5,,72.0,,14.5,,11.375,,54.1,,1.34,,0.73
2024-05-28 01:00:52,2024-05-28,01:00:52,12.3,,84.6,,14.9,,13.145,,329.1,,1.83,,0.83,
2024-05-28 01:01:03,2024-05-28,01:01:03,,9.5,,72.1,,14.5,,11.386,,51.6,,1.27,,0.94
2024-05-28 01:01:55,2024-05-28,01:01:55,12.6,,86.3,,14.9,,13.334,,2.2,,1.5,,0.38,
2024-05-28 01:02:06,2024-05-28,01:02:06,,9.4,,72.2,,14.4,,11.303,,38.4,,0.98,,0.58
2024-05-28 01:02:58,2024-05-28,01:02:58,12.6,,86.4,,14.9,,13.345,,354.9,,0.44,,0.39,
2024-05-28 01:03:10,2024-05-28,01:03:10,,9.5,,72.3,,14.4,,11.314,,36.2,,1.2,,1.12
2024-05-28 01:04:02,2024-05-28,01:04:02,12.5,,85.8,,14.9,,13.278,,344.1,,0.51,,0.35,
2024-05-28 01:04:14,2024-05-28,01:04:14,,9.5,,72.4,,14.4,,11.325,,31.8,,1.07,,0.79
2024-05-28 01:05:06,2024-05-28,01:05:06,12.6,,86.0,,14.9,,13.3,,333.1,,0.47,,0.34,
2024-05-28 01:05:17,2024-05-28,01:05:17,,9.5,,72.4,,14.4,,11.325,,40.6,,1.22,,0.84
2024-05-28 01:06:09,2024-05-28,01:06:09,12.6,,86.0,,14.9,,13.3,,351.0,,0.5,,0.41,
2024-05-28 01:06:21,2024-05-28,01:06:21,,9.4,,72.6,,14.3,,11.253,,41.1,,1.25,,0.83
2024-05-28 01:07:12,2024-05-28,01:07:12,12.4,,85.1,,14.9,,13.2,,347.3,,0.48,,0.34,
2024-05-28 01:07:24,2024-05-28,01:07:24,,9.4,,72.7,,14.3,,11.264,,31.4,,1.11,,0.83
2024-05-28 01:08:16,2024-05-28,01:08:16,12.4,,85.1,,14.9,,13.2,,359.2,,0.54,,0.32,
2024-05-28 01:08:28,2024-05-28,01:08:28,,9.4,,72.7,,14.3,,11.264,,49.9,,1.15,,0.99
2024-05-28 01:09:20,2024-05-28,01:09:20,12.4,,85.4,,14.9,,13.234,,358.4,,0.4,,0.35,
2024-05-28 01:09:31,2024-05-28,01:09:31,,9.5,,72.9,,14.3,,11.286,,59.0,,1.12,,0.98
2024-05-28 01:10:23,2024-05-28,01:10:23,12.4,,85.0,,14.9,,13.189,,357.4,,0.44,,0.29,
2024-05-28 01:10:34,2024-05-28,01:10:34,,9.5,,72.9,,14.3,,11.286,,50.0,,1.21,,0.98
2024-05-28 01:11:26,2024-05-28,01:11:26,12.4,,85.1,,14.9,,13.2,,354.2,,0.36,,0.31,
2024-05-28 01:11:38,2024-05-28,01:11:38,,9.4,,73.0,,14.2,,11.202,,47.3,,0.96,,0.88
2024-05-28 01:12:30,2024-05-28,01:12:30,12.3,,84.8,,14.9,,13.167,,9.4,,0.37,,0.28,
2024-05-28 01:12:42,2024-05-28,01:12:42,,9.4,,73.1,,14.2,,11.213,,53.7,,1.04,,0.61
2024-05-28 01:13:34,2024-05-28,01:13:34,12.3,,84.5,,14.9,,13.133,,348.8,,0.38,,0.32,
2024-05-28 01:13:45,2024-05-28,01:13:45,,9.5,,73.2,,14.2,,11.224,,49.1,,0.88,,0.81
2024-05-28 01:14:37,2024-05-28,01:14:37,12.3,,84.6,,14.9,,13.145,,354.8,,0.37,,0.28,
2024-05-28 01:14:48,2024-05-28,01:14:48,,9.5,,73.3,,14.2,,11.235,,56.6,,0.96,,0.69
2024-05-28 01:15:40,2024-05-28,01:15:40,12.4,,85.3,,14.9,,13.223,,330.8,,1.91,,1.33,
2024-05-28 01:15:52,2024-05-28,01:15:52,,9.5,,73.4,,14.2,,11.246,,60.6,,1.05,,0.95
2024-05-28 01:16:44,2024-05-28,01:16:44,12.3,,85.1,,14.8,,13.103,,328.4,,2.06,,1.24,
2024-05-28 01:16:56,2024-05-28,01:16:56,,9.5,,73.5,,14.2,,11.256,,59.9,,0.97,,0.79
2024-05-28 01:17:48,2024-05-28,01:17:48,12.3,,85.6,,14.7,,13.061,,330.4,,1.76,,0.9,
2024-05-28 01:17:59,2024-05-28,01:17:59,,9.4,,73.6,,14.1,,11.173,,55.8,,1.02,,0.84
2024-05-28 01:18:51,2024-05-28,01:18:51,12.6,,87.3,,14.7,,13.25,,324.7,,1.5,,0.21,
2024-05-28 01:19:02,2024-05-28,01:19:02,,9.5,,73.7,,14.1,,11.184,,56.2,,1.02,,0.84
2024-05-28 01:19:54,2024-05-28,01:19:54,12.7,,87.6,,14.7,,13.283,,348.9,,0.34,,0.29,
2024-05-28 01:20:06,2024-05-28,01:20:06,,9.5,,73.7,,14.1,,11.184,,45.3,,1.08,,0.82
2024-05-28 01:20:58,2024-05-28,01:20:58,12.6,,87.5,,14.7,,13.272,,349.3,,0.38,,0.35,
2024-05-28 01:21:10,2024-05-28,01:21:10,,9.5,,73.8,,14.1,,11.195,,50.8,,1.11,,1.0
2024-05-28 01:22:02,2024-05-28,01:22:02,12.6,,87.5,,14.7,,13.272,,350.1,,0.41,,0.36,
2024-05-28 01:22:13,2024-05-28,01:22:13,,9.5,,73.8,,14.1,,11.195,,29.5,,0.8,,0.59
2024-05-28 01:23:05,2024-05-28,01:23:05,12.5,,86.5,,14.7,,13.161,,346.7,,0.51,,0.45,
2024-05-28 01:23:16,2024-05-28,01:23:16,,9.5,,73.9,,14.1,,11.205,,13.3,,1.03,,0.71
2024-05-28 01:24:08,2024-05-28,01:24:08,12.3,,85.6,,14.7,,13.061,,0.3,,0.57,,0.43,
2024-05-28 01:24:20,2024-05-28,01:24:20,,9.4,,73.9,,14.0,,11.111,,16.4,,1.03,,0.96
2024-05-28 01:25:12,2024-05-28,01:25:12,12.2,,85.7,,14.6,,12.975,,356.7,,0.48,,0.39,
2024-05-28 01:25:24,2024-05-28,01:25:24,,9.5,,74.0,,14.1,,11.216,,25.8,,1.16,,0.88
2024-05-28 01:26:16,2024-05-28,01:26:16,12.3,,86.4,,14.6,,13.052,,352.1,,0.48,,0.35,
2024-05-28 01:26:27,2024-05-28,01:26:27,,9.4,,74.0,,14.0,,11.122,,28.6,,1.18,,1.02
2024-05-28 01:27:19,2024-05-28,01:27:19,12.4,,86.2,,14.6,,13.03,,357.2,,0.47,,0.33,
2024-05-28 01:27:31,2024-05-28,01:27:31,,9.4,,74.0,,14.0,,11.122,,36.1,,1.47,,1.12
2024-05-28 01:28:22,2024-05-28,01:28:22,12.4,,86.1,,14.7,,13.116,,39.4,,0.49,,0.25,
2024-05-28 01:28:34,2024-05-28,01:28:34,,9.4,,74.1,,14.0,,11.133,,44.9,,1.25,,0.68
2024-05-28 01:29:26,2024-05-28,01:29:26,12.4,,86.0,,14.7,,13.105,,13.9,,0.25,,0.08,
2024-05-28 01:29:38,2024-05-28,01:29:38,,9.4,,74.1,,14.0,,11.133,,39.3,,0.93,,0.71
2024-05-28 01:30:30,2024-05-28,01:30:30,12.3,,85.8,,14.7,,13.083,,76.1,,0.36,,0.15,
2024-05-28 01:30:42,2024-05-28,01:30:42,,9.4,,74.2,,13.9,,11.049,,45.4,,1.14,,0.95
2024-05-28 01:31:33,2024-05-28,01:31:33,12.3,,85.6,,14.7,,13.061,,3.2,,0.31,,0.13,
2024-05-28 01:31:45,2024-05-28,01:31:45,,9.4,,74.3,,13.9,,11.06,,42.7,,1.15,,0.62
2024-05-28 01:32:36,2024-05-28,01:32:36,12.2,,85.5,,14.6,,12.953,,325.7,,1.43,,1.0,
2024-05-28 01:32:48,2024-05-28,01:32:48,,9.4,,74.4,,13.9,,11.07,,45.8,,1.23,,1.07
2024-05-28 01:33:40,2024-05-28,01:33:40,12.1,,85.2,,14.6,,12.919,,329.3,,1.78,,0.8,
2024-05-28 01:33:52,2024-05-28,01:33:52,,9.4,,74.5,,13.9,,11.081,,47.0,,1.15,,1.03
2024-05-28 01:34:44,2024-05-28,01:34:44,12.2,,86.0,,14.5,,12.91,,318.7,,1.7,,0.95,
2024-05-28 01:34:56,2024-05-28,01:34:56,,9.4,,74.5,,13.9,,11.081,,53.3,,1.25,,0.93
2024-05-28 01:35:47,2024-05-28,01:35:47,12.4,,87.3,,14.5,,13.054,,25.7,,1.18,,0.26,
2024-05-28 01:35:59,2024-05-28,01:35:59,,9.4,,74.5,,13.9,,11.081,,58.1,,1.13,,0.88
2024-05-28 01:36:50,2024-05-28,01:36:50,12.4,,87.1,,14.5,,13.032,,43.8,,0.36,,0.22,
2024-05-28 01:37:02,2024-05-28,01:37:02,,9.4,,74.6,,13.9,,11.092,,55.0,,1.34,,1.22
2024-05-28 01:37:54,2024-05-28,01:37:54,12.2,,86.5,,14.5,,12.966,,1.2,,0.4,,0.3,
2024-05-28 01:38:06,2024-05-28,01:38:06,,9.4,,74.6,,13.9,,11.092,,60.0,,1.34,,1.1
2024-05-28 01:38:58,2024-05-28,01:38:58,12.2,,86.3,,14.5,,12.943,,39.3,,0.34,,0.25,
2024-05-28 01:39:10,2024-05-28,01:39:10,,9.5,,74.7,,13.9,,11.103,,57.5,,1.27,,1.11
2024-05-28 01:40:01,2024-05-28,01:40:01,12.1,,85.7,,14.5,,12.877,,37.0,,0.36,,0.3,
2024-05-28 01:40:13,2024-05-28,01:40:13,,9.5,,74.7,,13.9,,11.103,,51.8,,1.19,,0.86
2024-05-28 01:41:04,2024-05-28,01:41:04,12.0,,85.2,,14.5,,12.822,,52.7,,0.33,,0.14,
2024-05-28 01:41:16,2024-05-28,01:41:16,,9.5,,74.7,,13.9,,11.103,,57.8,,1.22,,0.73
2024-05-28 01:42:08,2024-05-28,01:42:08,12.0,,85.0,,14.5,,12.8,,32.2,,0.33,,0.25,
2024-05-28 01:42:20,2024-05-28,01:42:20,,9.5,,74.7,,13.9,,11.103,,62.2,,1.11,,1.01
2024-05-28 01:43:12,2024-05-28,01:43:12,12.0,,84.7,,14.5,,12.767,,44.5,,0.28,,0.16,
2024-05-28 01:43:24,2024-05-28,01:43:24,,9.5,,74.8,,13.9,,11.113,,58.0,,1.19,,1.08
2024-05-28 01:44:15,2024-05-28,01:44:15,11.9,,84.3,,14.5,,12.723,,32.6,,0.29,,0.15,
2024-05-28 01:44:27,2024-05-28,01:44:27,,9.5,,74.8,,13.9,,11.113,,62.0,,1.16,,0.9
2024-05-28 01:45:18,2024-05-28,01:45:18,11.8,,83.9,,14.5,,12.679,,77.7,,0.3,,0.13,
2024-05-28 01:45:30,2024-05-28,01:45:30,,9.5,,74.9,,13.9,,11.124,,62.2,,1.21,,1.11
2024-05-28 01:46:22,2024-05-28,01:46:22,11.7,,83.6,,14.5,,12.646,,77.7,,0.2,,0.13,
2024-05-28 01:46:34,2024-05-28,01:46:34,,9.5,,74.9,,13.9,,11.124,,65.1,,1.25,,1.11
2024-05-28 01:47:26,2024-05-28,01:47:26,11.7,,83.3,,14.5,,12.613,,29.0,,0.26,,0.06,
2024-05-28 01:47:38,2024-05-28,01:47:38,,9.5,,75.0,,13.9,,11.135,,67.3,,1.16,,0.87
2024-05-28 01:48:29,2024-05-28,01:48:29,11.7,,83.2,,14.5,,12.602,,29.0,,0.22,,0.15,
2024-05-28 01:48:41,2024-05-28,01:48:41,,9.5,,75.1,,13.9,,11.146,,59.6,,1.15,,0.93
2024-05-28 01:49:32,2024-05-28,01:49:32,11.8,,83.8,,14.5,,12.668,,328.7,,2.04,,0.4,
2024-05-28 01:49:45,2024-05-28,01:49:45,,9.5,,75.1,,13.9,,11.146,,73.4,,0.97,,0.68
2024-05-28 01:50:36,2024-05-28,01:50:36,11.9,,84.3,,14.5,,12.723,,327.2,,1.3,,0.71,
2024-05-28 01:50:48,2024-05-28,01:50:48,,9.6,,75.2,,13.9,,11.156,,63.6,,1.05,,0.94
2024-05-28 01:51:40,2024-05-28,01:51:40,11.8,,84.2,,14.4,,12.615,,339.6,,1.38,,0.71,
2024-05-28 01:51:52,2024-05-28,01:51:52,,9.6,,75.3,,13.9,,11.167,,59.2,,1.1,,1.03
2024-05-28 01:52:43,2024-05-28,01:52:43,12.0,,85.2,,14.4,,12.725,,21.6,,1.03,,0.33,
2024-05-28 01:52:56,2024-05-28,01:52:56,,9.6,,75.3,,13.9,,11.167,,51.7,,1.07,,0.84
2024-05-28 01:53:46,2024-05-28,01:53:46,12.0,,85.6,,14.4,,12.769,,6.4,,0.38,,0.3,
2024-05-28 01:53:59,2024-05-28,01:53:59,,9.6,,75.3,,13.9,,11.167,,44.7,,0.93,,0.79
2024-05-28 01:54:50,2024-05-28,01:54:50,12.2,,86.7,,14.5,,12.988,,352.4,,0.42,,0.3,
2024-05-28 01:55:02,2024-05-28,01:55:02,,9.6,,75.3,,13.9,,11.167,,44.3,,1.04,,0.77
2024-05-28 01:55:54,2024-05-28,01:55:54,12.4,,87.3,,14.5,,13.054,,345.9,,0.39,,0.31,
2024-05-28 01:56:06,2024-05-28,01:56:06,,9.6,,75.2,,13.9,,11.156,,36.2,,0.85,,0.59
2024-05-28 01:56:57,2024-05-28,01:56:57,12.3,,87.0,,14.5,,13.021,,350.9,,0.44,,0.37,
2024-05-28 01:57:10,2024-05-28,01:57:10,,9.6,,75.2,,13.9,,11.156,,29.9,,0.85,,0.79
2024-05-28 01:58:00,2024-05-28,01:58:00,12.2,,86.5,,14.5,,12.966,,7.4,,0.44,,0.36,
2024-05-28 01:58:13,2024-05-28,01:58:13,,9.5,,75.1,,13.9,,11.146,,47.8,,1.14,,0.9
2024-05-28 01:59:04,2024-05-28,01:59:04,12.1,,85.8,,14.5,,12.888,,352.9,,0.49,,0.35,
2024-05-28 01:59:16,2024-05-28,01:59:16,,9.5,,75.0,,13.9,,11.135,,52.6,,1.28,,1.18
