datetime;date;hour;CO2;NH3;CH4;Pressure;id_channel
2025-09-20 11:01:52;2025-09-20;11:01:52;559.76;0.5794999999999999;5.0375;994.56;7
2025-09-20 11:10:48;2025-09-20;11:10:48;556.8635;0.5845;4.963;994.5;7
2025-09-20 11:19:44;2025-09-20;11:19:44;557.765;0.6579999999999999;4.9544999999999995;994.5;7
2025-09-20 11:28:42;2025-09-20;11:28:42;557.5740000000001;0.5609999999999999;4.6735;994.38;7
2025-09-20 11:37:42;2025-09-20;11:37:42;551.9445000000001;0.6825;5.251;994.25;7
2025-09-20 11:46:42;2025-09-20;11:46:42;553.8305;0.48750000000000004;5.2364999999999995;994.25;7
2025-09-20 11:55:34;2025-09-20;11:55:34;553.393;0.626;5.0075;994.125;7
2025-09-20 12:04:25;2025-09-20;12:04:25;557.437;0.628;4.7975;994.0;7
2025-09-20 12:13:28;2025-09-20;12:13:28;557.9835;0.5945;4.7675;993.88;7
2025-09-20 12:22:20;2025-09-20;12:22:20;561.9735000000001;0.5640000000000001;4.7435;993.88;7
2025-09-20 12:31:15;2025-09-20;12:31:15;565.2525;0.5775;4.5515;993.75;7
2025-09-20 12:40:10;2025-09-20;12:40:10;560.8255;0.4655;4.266500000000001;993.625;7
2025-09-20 12:49:05;2025-09-20;12:49:05;553.9395;0.7295;4.654999999999999;993.5;7
2025-09-20 12:57:58;2025-09-20;12:57:58;549.3485000000001;0.608;5.427;993.38;7
2025-09-20 13:06:54;2025-09-20;13:06:54;545.594;0.6825;5.831;993.25;7
2025-09-20 13:15:49;2025-09-20;13:15:49;553.6659999999999;0.6095;8.216999999999999;993.125;7
2025-09-20 13:24:41;2025-09-20;13:24:41;573.56;0.8620000000000001;13.1755;993.06;7
2025-09-20 13:33:36;2025-09-20;13:33:36;604.7675;0.9795;18.473;993.0;7
2025-09-20 13:42:36;2025-09-20;13:42:36;601.7065;1.042;18.644;992.75;7
2025-09-20 13:51:34;2025-09-20;13:51:34;597.116;1.1480000000000001;17.691000000000003;992.69;7
2025-09-20 14:00:42;2025-09-20;14:00:42;576.6210000000001;1.0085;15.649000000000001;992.56;7
2025-09-20 14:09:38;2025-09-20;14:09:38;568.0675;0.9304999999999999;13.887;992.38;7
2025-09-20 14:18:36;2025-09-20;14:18:36;557.9295;0.9895;12.258;992.22;7
2025-09-20 14:27:34;2025-09-20;14:27:34;549.5945;0.9344999999999999;11.9475;992.06;7
2025-09-20 14:36:41;2025-09-20;14:36:41;546.206;0.9079999999999999;10.974499999999999;992.0;7
2025-09-20 14:45:42;2025-09-20;14:45:42;540.216;0.81;9.605;991.88;7
2025-09-20 14:54:39;2025-09-20;14:54:39;536.5925;0.8979999999999999;9.215;991.72;7
2025-09-20 15:03:40;2025-09-20;15:03:40;532.917;0.8280000000000001;8.844;991.625;7
2025-09-20 15:12:46;2025-09-20;15:12:46;531.0455;0.8085;8.815999999999999;991.56;7
2025-09-20 15:21:46;2025-09-20;15:21:46;532.9035;0.7895;8.631499999999999;991.5;7
2025-09-20 15:30:53;2025-09-20;15:30:53;526.08;0.8274999999999999;7.802;991.5;7
2025-09-20 15:39:54;2025-09-20;15:39:54;526.5415;0.7175;6.797000000000001;991.44;7
2025-09-20 15:48:54;2025-09-20;15:48:54;539.456;0.5905;8.2475;991.38;7
2025-09-20 15:57:50;2025-09-20;15:57:50;547.291;0.813;9.083;991.25;7
2025-09-20 16:06:48;2025-09-20;16:06:48;549.3209999999999;1.0235;9.089500000000001;991.22;7
2025-09-20 16:15:56;2025-09-20;16:15:56;552.2725;0.7355;9.6745;991.19;7
2025-09-20 16:24:52;2025-09-20;16:24:52;554.158;0.849;9.15;991.19;7
2025-09-20 16:33:51;2025-09-20;16:33:51;533.5595000000001;0.788;7.381;991.06;7
2025-09-20 16:42:52;2025-09-20;16:42:52;537.289;0.744;5.920999999999999;991.0;7
2025-09-20 16:51:47;2025-09-20;16:51:47;550.745;0.7535000000000001;6.743;991.0;7
2025-09-20 17:00:48;2025-09-20;17:00:48;553.8575;0.755;7.1715;991.0;7
2025-09-20 17:09:50;2025-09-20;17:09:50;554.322;0.669;7.101;991.0;7
2025-09-20 17:18:48;2025-09-20;17:18:48;547.9355;0.709;6.5175;990.88;7
2025-09-20 17:27:53;2025-09-20;17:27:53;544.05;0.7224999999999999;6.279;990.88;7
2025-09-20 17:36:52;2025-09-20;17:36:52;547.272;0.7255;6.343;990.94;7
2025-09-20 17:45:54;2025-09-20;17:45:54;544.315;0.6525;5.8454999999999995;991.0;7
2025-09-20 17:54:54;2025-09-20;17:54:54;541.1859999999999;0.6839999999999999;5.9675;991.0;7
2025-09-20 18:03:56;2025-09-20;18:03:56;536.6745000000001;0.7989999999999999;5.691000000000001;991.06;7
2025-09-20 18:12:58;2025-09-20;18:12:58;541.115;0.556;5.536;991.03;7
2025-09-20 18:21:58;2025-09-20;18:21:58;540.344;0.643;5.4155;991.06;7
2025-09-20 18:30:56;2025-09-20;18:30:56;541.4895;0.5495;5.3145;991.19;7
2025-09-20 18:39:55;2025-09-20;18:39:55;536.9200000000001;0.511;5.382;991.22;7
2025-09-20 18:48:54;2025-09-20;18:48:54;538.325;0.644;5.1675;991.22;7
2025-09-20 18:57:57;2025-09-20;18:57:57;534.5840000000001;0.6315;5.2015;991.19;7
2025-09-20 19:07:02;2025-09-20;19:07:02;534.491;0.575;5.627000000000001;991.19;7
2025-09-20 19:15:56;2025-09-20;19:15:56;530.2225;0.6385;5.035;991.19;7
2025-09-20 19:24:55;2025-09-20;19:24:55;530.138;0.66;4.3445;991.19;7
2025-09-20 19:33:56;2025-09-20;19:33:56;533.614;0.6054999999999999;4.7575;991.38;7
2025-09-20 19:42:54;2025-09-20;19:42:54;530.1244999999999;0.585;4.480499999999999;991.38;7
2025-09-20 19:51:51;2025-09-20;19:51:51;530.452;0.5185;5.2595;991.56;7
2025-09-20 20:00:53;2025-09-20;20:00:53;527.8615;0.5415;4.4990000000000006;991.69;7
2025-09-20 20:09:56;2025-09-20;20:09:56;526.017;0.586;4.384;991.75;7
2025-09-20 20:18:59;2025-09-20;20:18:59;524.4870000000001;0.6965;4.574;991.88;7
2025-09-20 20:28:02;2025-09-20;20:28:02;524.826;0.49;4.605;992.06;7
2025-09-20 20:37:05;2025-09-20;20:37:05;524.2435;0.4665;4.4235;992.06;7
2025-09-20 20:46:00;2025-09-20;20:46:00;524.9755;0.47300000000000003;4.9030000000000005;992.19;7
2025-09-20 20:54:58;2025-09-20;20:54:58;525.432;0.4905;4.5280000000000005;992.25;7
2025-09-20 21:03:58;2025-09-20;21:03:58;526.673;0.5455;4.775499999999999;992.38;7
2025-09-20 21:12:59;2025-09-20;21:12:59;524.8855;0.533;4.555;992.5;7
2025-09-20 21:21:56;2025-09-20;21:21:56;525.421;0.491;4.661;992.56;7
2025-09-20 21:30:52;2025-09-20;21:30:52;524.4839999999999;0.556;4.6274999999999995;992.56;7
2025-09-20 21:39:48;2025-09-20;21:39:48;521.317;0.585;4.6475;992.69;7
2025-09-20 21:48:46;2025-09-20;21:48:46;522.492;0.49;4.2844999999999995;992.69;7
2025-09-20 21:57:39;2025-09-20;21:57:39;518.9995;0.548;4.3475;992.56;7
2025-09-20 22:06:33;2025-09-20;22:06:33;520.0325;0.42200000000000004;4.5794999999999995;992.56;7
2025-09-20 22:15:38;2025-09-20;22:15:38;519.6659999999999;0.485;4.753;992.69;7
2025-09-20 22:24:36;2025-09-20;22:24:36;519.3305;0.6735;4.332;992.69;7
2025-09-20 22:33:34;2025-09-20;22:33:34;519.9065;0.6074999999999999;4.7115;992.69;7
2025-09-20 22:42:32;2025-09-20;22:42:32;515.9639999999999;0.5445;4.4825;992.69;7
2025-09-20 22:51:26;2025-09-20;22:51:26;516.0895;0.428;4.176500000000001;992.625;7
2025-09-20 23:00:23;2025-09-20;23:00:23;517.0485;0.46749999999999997;3.918;992.56;7
2025-09-20 23:09:18;2025-09-20;23:09:18;515.1410000000001;0.5585;4.2095;992.56;7
2025-09-20 23:18:14;2025-09-20;23:18:14;516.663;0.625;4.3420000000000005;992.56;7
2025-09-20 23:27:06;2025-09-20;23:27:06;517.065;0.45699999999999996;4.286;992.5;7
2025-09-20 23:36:08;2025-09-20;23:36:08;514.649;0.395;4.287;992.5;7
2025-09-20 23:45:10;2025-09-20;23:45:10;515.0264999999999;0.6485000000000001;4.6850000000000005;992.38;7
2025-09-20 23:54:06;2025-09-20;23:54:06;513.6189999999999;0.6000000000000001;4.4615;992.44;7
2025-09-21 00:03:05;2025-09-21;00:03:05;512.463;0.4925;4.5169999999999995;992.38;7
2025-09-21 00:12:12;2025-09-21;00:12:12;516.171;0.503;4.2435;992.38;7
2025-09-21 00:21:17;2025-09-21;00:21:17;514.802;0.518;4.21;992.25;7
2025-09-21 00:30:16;2025-09-21;00:30:16;516.048;0.6285000000000001;4.904;992.25;7
2025-09-21 00:39:12;2025-09-21;00:39:12;513.3675000000001;0.3185;4.552;992.25;7
2025-09-21 00:48:08;2025-09-21;00:48:08;514.7175;0.634;4.693;992.25;7
2025-09-21 00:57:00;2025-09-21;00:57:00;519.191;0.5475;4.305;992.22;7
2025-09-21 01:06:02;2025-09-21;01:06:02;512.329;0.5025;4.4704999999999995;992.19;7
2025-09-21 01:14:58;2025-09-21;01:14:58;512.6949999999999;0.4845;4.4215;992.25;7
2025-09-21 01:23:52;2025-09-21;01:23:52;512.867;0.6205;4.0965;992.06;7
2025-09-21 01:32:50;2025-09-21;01:32:50;516.354;0.6779999999999999;4.474500000000001;992.125;7
2025-09-21 01:41:46;2025-09-21;01:41:46;515.2529999999999;0.5955;4.461;992.06;7
2025-09-21 01:50:42;2025-09-21;01:50:42;520.9645;0.4815;4.6645;992.0;7
2025-09-21 01:59:36;2025-09-21;01:59:36;515.0975;0.5695;4.587;991.88;7
2025-09-21 02:08:34;2025-09-21;02:08:34;515.5645;0.503;4.02;991.815;7
2025-09-21 02:17:29;2025-09-21;02:17:29;515.3075;0.636;4.1165;991.75;7
2025-09-21 02:26:21;2025-09-21;02:26:21;516.1385;0.40349999999999997;4.318;991.69;7
2025-09-21 02:35:18;2025-09-21;02:35:18;514.1955;0.496;4.359999999999999;991.56;7
2025-09-21 02:44:24;2025-09-21;02:44:24;516.2284999999999;0.5205;4.380000000000001;991.5;7
2025-09-21 02:53:20;2025-09-21;02:53:20;510.304;0.512;4.017;991.5;7
2025-09-21 03:02:20;2025-09-21;03:02:20;513.1515;0.45999999999999996;4.1;991.5;7
2025-09-21 03:11:20;2025-09-21;03:11:20;512.3865000000001;0.48550000000000004;4.2490000000000006;991.44;7
2025-09-21 03:20:20;2025-09-21;03:20:20;512.1075;0.5549999999999999;4.244;991.25;7
2025-09-21 03:29:24;2025-09-21;03:29:24;512.802;0.4615;4.222;991.19;7
2025-09-21 03:38:24;2025-09-21;03:38:24;511.6895;0.458;4.5649999999999995;991.19;7
2025-09-21 03:47:24;2025-09-21;03:47:24;513.198;0.48550000000000004;4.077999999999999;991.06;7
2025-09-21 03:56:27;2025-09-21;03:56:27;511.654;0.46199999999999997;4.308999999999999;991.0;7
2025-09-21 04:05:26;2025-09-21;04:05:26;514.3595;0.6305000000000001;4.1095;991.0;7
2025-09-21 04:14:26;2025-09-21;04:14:26;511.23850000000004;0.46;4.2955000000000005;990.88;7
2025-09-21 04:23:28;2025-09-21;04:23:28;514.8019999999999;0.521;3.9215;990.75;7
2025-09-21 04:32:28;2025-09-21;04:32:28;511.288;0.395;4.1555;990.75;7
2025-09-21 04:41:23;2025-09-21;04:41:23;516.6415;0.6515;4.2955000000000005;990.69;7
2025-09-21 04:50:22;2025-09-21;04:50:22;510.919;0.488;4.208;990.56;7
2025-09-21 04:59:22;2025-09-21;04:59:22;515.264;0.48;4.2115;990.56;7
2025-09-21 05:08:23;2025-09-21;05:08:23;513.9739999999999;0.4445;4.737500000000001;990.56;7
2025-09-21 05:17:20;2025-09-21;05:17:20;514.0640000000001;0.474;4.5905000000000005;990.5;7
2025-09-21 05:26:12;2025-09-21;05:26:12;513.693;0.489;4.116;990.5;7
2025-09-21 05:35:16;2025-09-21;05:35:16;512.7065;0.533;4.5285;990.5;7
2025-09-21 05:44:18;2025-09-21;05:44:18;515.906;0.47250000000000003;4.595;990.5;7
2025-09-21 05:53:18;2025-09-21;05:53:18;514.7065;0.44500000000000006;4.2915;990.5;7
2025-09-21 06:02:14;2025-09-21;06:02:14;512.1134999999999;0.40249999999999997;4.4375;990.5;7
2025-09-21 06:11:08;2025-09-21;06:11:08;513.676;0.516;4.342499999999999;990.56;7
2025-09-21 06:20:07;2025-09-21;06:20:07;512.657;0.548;4.281499999999999;990.56;7
2025-09-21 06:28:59;2025-09-21;06:28:59;511.9905;0.43199999999999994;3.755;990.56;7
2025-09-21 06:38:00;2025-09-21;06:38:00;512.3015;0.624;4.1155;990.53;7
2025-09-21 06:46:54;2025-09-21;06:46:54;508.8065;0.434;4.084;990.56;7
2025-09-21 06:55:57;2025-09-21;06:55:57;511.307;0.42899999999999994;4.112;990.56;7
2025-09-21 07:04:56;2025-09-21;07:04:56;514.0505;0.4465;3.7800000000000002;990.56;7
2025-09-21 07:13:56;2025-09-21;07:13:56;510.6105;0.5015;4.365500000000001;990.69;7
2025-09-21 07:22:52;2025-09-21;07:22:52;512.3045;0.41000000000000003;4.3774999999999995;990.69;7
2025-09-21 07:31:46;2025-09-21;07:31:46;513.0995;0.46699999999999997;4.314500000000001;990.69;7
2025-09-21 07:40:42;2025-09-21;07:40:42;510.698;0.452;3.842;990.69;7
2025-09-21 07:49:37;2025-09-21;07:49:37;508.2575;0.5745;4.1370000000000005;990.69;7
2025-09-21 07:58:36;2025-09-21;07:58:36;510.668;0.5685;4.6265;990.72;7
2025-09-21 08:07:36;2025-09-21;08:07:36;509.8585;0.535;4.4975000000000005;990.69;7
2025-09-21 08:16:37;2025-09-21;08:16:37;507.126;0.525;3.998;990.69;7
2025-09-21 08:25:32;2025-09-21;08:25:32;507.94;0.5405;4.1975;990.69;7
2025-09-21 08:34:32;2025-09-21;08:34:32;506.91600000000005;0.6134999999999999;4.284;990.69;7
2025-09-21 08:43:27;2025-09-21;08:43:27;507.1015;0.6225;3.96;990.75;7
2025-09-21 08:52:18;2025-09-21;08:52:18;507.92949999999996;0.5505;3.7735000000000003;990.815;7
2025-09-21 09:01:14;2025-09-21;09:01:14;505.19399999999996;0.5485;4.0655;990.88;7
2025-09-21 09:10:14;2025-09-21;09:10:14;505.2625;0.6679999999999999;4.244;990.88;7
2025-09-21 09:19:12;2025-09-21;09:19:12;507.5335;0.5415;4.0395;991.0;7
2025-09-21 09:28:06;2025-09-21;09:28:06;510.509;0.5855;4.354;990.88;7
2025-09-21 09:36:58;2025-09-21;09:36:58;506.5715;0.569;4.2765;990.88;7
2025-09-21 09:45:50;2025-09-21;09:45:50;509.77700000000004;0.6715;3.9085;990.94;7
2025-09-21 09:54:42;2025-09-21;09:54:42;511.00649999999996;0.655;4.0555;990.88;7
2025-09-21 10:03:36;2025-09-21;10:03:36;509.78999999999996;0.609;4.6899999999999995;991.0;7
2025-09-21 10:12:32;2025-09-21;10:12:32;514.0944999999999;0.5760000000000001;4.225;990.88;7
2025-09-21 10:21:31;2025-09-21;10:21:31;512.69;0.6355;4.5615000000000006;990.88;7
2025-09-21 10:30:33;2025-09-21;10:30:33;513.0699999999999;0.6975;4.8525;990.88;7
2025-09-21 10:39:30;2025-09-21;10:39:30;514.264;0.702;4.751;990.88;7
2025-09-21 10:48:30;2025-09-21;10:48:30;510.4;0.6659999999999999;4.8675;990.75;7
2025-09-21 10:57:22;2025-09-21;10:57:22;513.4275;0.556;4.935499999999999;990.69;7
2025-09-21 11:06:17;2025-09-21;11:06:17;515.9010000000001;0.5865;4.757;990.56;7
2025-09-21 11:15:12;2025-09-21;11:15:12;513.3705;0.6535;4.5225;990.56;7
2025-09-21 11:24:04;2025-09-21;11:24:04;513.3265;0.6635;4.824;990.5;7
2025-09-21 11:32:56;2025-09-21;11:32:56;514.3895;0.651;4.247;990.5;7
2025-09-21 11:41:57;2025-09-21;11:41:57;514.4929999999999;0.5415;4.593;990.44;7
2025-09-21 11:50:52;2025-09-21;11:50:52;511.6375;0.6805;4.18;990.25;7
2025-09-21 11:59:51;2025-09-21;11:59:51;511.90549999999996;0.44599999999999995;4.072;990.19;7
2025-09-21 12:08:50;2025-09-21;12:08:50;514.963;0.583;3.912;990.125;7
2025-09-21 12:17:44;2025-09-21;12:17:44;512.747;0.515;4.295999999999999;990.06;7
2025-09-21 12:26:42;2025-09-21;12:26:42;511.703;0.667;4.765000000000001;989.88;7
2025-09-21 12:35:41;2025-09-21;12:35:41;511.679;0.7424999999999999;4.5435;989.75;7
2025-09-21 12:44:40;2025-09-21;12:44:40;512.3425;0.5469999999999999;4.480499999999999;989.69;7
2025-09-21 12:53:36;2025-09-21;12:53:36;512.553;0.6165;3.9829999999999997;989.625;7
2025-09-21 13:02:34;2025-09-21;13:02:34;511.198;0.617;4.5295000000000005;989.53;7
2025-09-21 13:11:34;2025-09-21;13:11:34;512.3375;0.6685;4.35;989.38;7
2025-09-21 13:20:28;2025-09-21;13:20:28;513.485;0.5965;3.9565;989.25;7
2025-09-21 13:29:30;2025-09-21;13:29:30;512.9739999999999;0.608;4.226;989.19;7
2025-09-21 13:38:28;2025-09-21;13:38:28;512.449;0.485;4.246499999999999;989.06;7
2025-09-21 13:47:30;2025-09-21;13:47:30;512.0095;0.6194999999999999;3.9875;988.94;7
2025-09-21 13:56:22;2025-09-21;13:56:22;511.6675;0.587;4.2085;988.75;7
2025-09-21 14:05:20;2025-09-21;14:05:20;510.9465;0.594;3.9639999999999995;988.72;7
2025-09-21 14:14:23;2025-09-21;14:14:23;509.0005;0.5495;3.906;988.72;7
2025-09-21 14:23:20;2025-09-21;14:23:20;509.293;0.6080000000000001;3.9154999999999998;988.69;7
2025-09-21 14:32:17;2025-09-21;14:32:17;511.184;0.487;3.4985;988.69;7
2025-09-21 14:41:18;2025-09-21;14:41:18;512.1705;0.64;3.7255000000000003;988.625;7
2025-09-21 14:50:11;2025-09-21;14:50:11;510.878;0.588;3.6695;988.53;7
2025-09-21 14:59:08;2025-09-21;14:59:08;509.181;0.5465;3.841;988.44;7
2025-09-21 15:08:06;2025-09-21;15:08:06;508.62649999999996;0.624;3.5934999999999997;988.315;7
2025-09-21 15:17:00;2025-09-21;15:17:00;511.34849999999994;0.6525000000000001;3.21;988.25;7
2025-09-21 15:25:56;2025-09-21;15:25:56;508.4815;0.582;3.564;988.22;7
2025-09-21 15:34:56;2025-09-21;15:34:56;508.331;0.5325;3.7805;988.06;7
2025-09-21 15:43:58;2025-09-21;15:43:58;511.102;0.5805;3.7139999999999995;988.06;7
2025-09-21 15:52:51;2025-09-21;15:52:51;511.3505;0.485;3.9145000000000003;988.0;7
2025-09-21 16:01:46;2025-09-21;16:01:46;508.6535;0.5785;3.4805;988.0;7
2025-09-21 16:10:46;2025-09-21;16:10:46;508.203;0.6715;3.0075;987.88;7
2025-09-21 16:19:41;2025-09-21;16:19:41;510.3725;0.5705;3.2915;987.75;7
2025-09-21 16:28:34;2025-09-21;16:28:34;505.7955;0.6165;3.503;987.72;7
2025-09-21 16:37:29;2025-09-21;16:37:29;512.2445;0.606;3.4385;987.69;7
2025-09-21 16:46:29;2025-09-21;16:46:29;509.4375;0.6225;3.0279999999999996;987.56;7
2025-09-21 16:55:22;2025-09-21;16:55:22;513.2255;0.47600000000000003;1.0485;987.56;7
2025-09-21 17:04:16;2025-09-21;17:04:16;519.7864999999999;0.452;0.8875;987.56;7
2025-09-21 17:13:12;2025-09-21;17:13:12;521.6365000000001;0.457;0.9105000000000001;987.53;7
2025-09-21 17:22:06;2025-09-21;17:22:06;512.5205000000001;0.4575;0.7224999999999999;987.56;7
2025-09-21 17:31:04;2025-09-21;17:31:04;518.557;0.6359999999999999;0.4535;987.53;7
2025-09-21 17:39:56;2025-09-21;17:39:56;519.194;0.4165;1.342;987.56;7
2025-09-21 17:48:52;2025-09-21;17:48:52;518.355;0.506;0.756;987.56;7
2025-09-21 17:57:50;2025-09-21;17:57:50;513.7529999999999;0.45599999999999996;0.494;987.69;7
2025-09-21 18:06:51;2025-09-21;18:06:51;525.818;0.546;1.7385000000000002;987.69;7
2025-09-21 18:15:52;2025-09-21;18:15:52;520.598;0.5569999999999999;2.1340000000000003;987.69;7
2025-09-21 18:24:50;2025-09-21;18:24:50;534.98;0.6635;4.217;987.56;7
2025-09-21 18:33:53;2025-09-21;18:33:53;528.6485;0.6105;2.6345;987.56;7
2025-09-21 18:42:52;2025-09-21;18:42:52;567.3025;0.725;8.206;987.56;7
2025-09-21 18:51:48;2025-09-21;18:51:48;526.121;0.47450000000000003;3.786;987.56;7
2025-09-21 19:00:48;2025-09-21;19:00:48;502.082;0.486;0.991;987.56;7
2025-09-21 19:09:52;2025-09-21;19:09:52;497.0615;0.5145;0.5925;987.69;7
2025-09-21 19:18:55;2025-09-21;19:18:55;487.5;0.5195000000000001;0.856;987.69;7
2025-09-21 19:27:58;2025-09-21;19:27:58;511.452;0.479;0.3775;987.75;7
2025-09-21 19:37:02;2025-09-21;19:37:02;503.251;0.4265;0.653;987.88;7
2025-09-21 19:46:02;2025-09-21;19:46:02;503.43949999999995;0.4;0.905;987.88;7
2025-09-21 19:55:01;2025-09-21;19:55:01;504.514;0.44299999999999995;1.17;988.06;7
2025-09-21 20:03:58;2025-09-21;20:03:58;504.14200000000005;0.5465;1.425;988.06;7
2025-09-21 20:13:02;2025-09-21;20:13:02;502.99699999999996;0.48150000000000004;1.266;988.06;7
2025-09-21 20:22:02;2025-09-21;20:22:02;502.9945;0.492;1.159;988.19;7
2025-09-21 20:31:04;2025-09-21;20:31:04;501.34950000000003;0.5035;1.0405;988.25;7
2025-09-21 20:40:07;2025-09-21;20:40:07;499.1385;0.366;2.025;988.38;7
2025-09-21 20:49:08;2025-09-21;20:49:08;501.655;0.4465;1.8835000000000002;988.38;7
2025-09-21 20:58:04;2025-09-21;20:58:04;499.573;0.4495;1.2389999999999999;988.5;7
2025-09-21 21:07:04;2025-09-21;21:07:04;500.543;0.431;1.471;988.5;7
2025-09-21 21:16:08;2025-09-21;21:16:08;503.41;0.4245;1.7815;988.5;7
2025-09-21 21:25:10;2025-09-21;21:25:10;500.942;0.4205;1.538;988.56;7
2025-09-21 21:34:20;2025-09-21;21:34:20;505.76250000000005;0.602;1.9285;988.69;7
2025-09-21 21:43:18;2025-09-21;21:43:18;502.986;0.4615;1.9405000000000001;988.69;7
2025-09-21 21:52:18;2025-09-21;21:52:18;502.631;0.47950000000000004;1.9255;988.69;7
2025-09-21 22:01:13;2025-09-21;22:01:13;501.046;0.4545;1.9514999999999998;988.69;7
2025-09-21 22:10:16;2025-09-21;22:10:16;502.576;0.5635;2.1215;988.69;7
2025-09-21 22:19:19;2025-09-21;22:19:19;502.4615;0.43;2.277;988.75;7
2025-09-21 22:28:16;2025-09-21;22:28:16;498.40099999999995;0.366;1.7845;988.69;7
2025-09-21 22:37:14;2025-09-21;22:37:14;501.4175;0.4475;2.0389999999999997;988.69;7
2025-09-21 22:46:08;2025-09-21;22:46:08;502.289;0.444;2.613;988.625;7
2025-09-21 22:55:08;2025-09-21;22:55:08;501.341;0.4425;2.572;988.69;7
2025-09-21 23:04:11;2025-09-21;23:04:11;502.183;0.46599999999999997;2.2035;988.56;7
2025-09-21 23:13:12;2025-09-21;23:13:12;502.9425;0.406;2.6414999999999997;988.69;7
2025-09-21 23:22:18;2025-09-21;23:22:18;504.51099999999997;0.393;2.6955;988.69;7
2025-09-21 23:31:15;2025-09-21;23:31:15;505.161;0.46699999999999997;2.572;988.56;7
2025-09-21 23:40:18;2025-09-21;23:40:18;506.049;0.4085;2.2800000000000002;988.53;7
2025-09-21 23:49:20;2025-09-21;23:49:20;502.43949999999995;0.5025;2.5495;988.5;7
2025-09-21 23:58:17;2025-09-21;23:58:17;503.2345;0.4975;2.5975;988.44;7
2025-09-22 00:07:14;2025-09-22;00:07:14;507.29;0.4605;2.646;988.38;7
2025-09-22 00:16:09;2025-09-22;00:16:09;504.019;0.4305;2.6265;988.38;7
2025-09-22 00:25:06;2025-09-22;00:25:06;502.07349999999997;0.516;2.534;988.38;7
2025-09-22 00:34:04;2025-09-22;00:34:04;507.8175;0.443;3.0084999999999997;988.25;7
2025-09-22 00:42:58;2025-09-22;00:42:58;503.6115;0.381;2.4795;988.19;7
2025-09-22 00:51:54;2025-09-22;00:51:54;507.932;0.6719999999999999;3.0525;988.19;7
2025-09-22 01:01:06;2025-09-22;01:01:06;505.16949999999997;0.49549999999999994;2.7089999999999996;988.19;7
2025-09-22 01:10:10;2025-09-22;01:10:10;505.041;0.55;2.846;988.06;7
2025-09-22 01:19:06;2025-09-22;01:19:06;505.93449999999996;0.4145;2.7805;988.06;7
2025-09-22 01:28:07;2025-09-22;01:28:07;504.497;0.509;2.8305;988.0;7
2025-09-22 01:37:07;2025-09-22;01:37:07;505.951;0.31999999999999995;2.8445;988.0;7
2025-09-22 01:46:06;2025-09-22;01:46:06;506.4705;0.498;2.8899999999999997;987.88;7
2025-09-22 01:55:00;2025-09-22;01:55:00;507.118;0.508;3.0715000000000003;987.75;7
2025-09-22 02:03:58;2025-09-22;02:03:58;507.52250000000004;0.3855;3.2685;987.69;7
2025-09-22 02:12:55;2025-09-22;02:12:55;505.705;0.3805;3.041;987.625;7
2025-09-22 02:21:51;2025-09-22;02:21:51;509.099;0.495;3.4425;987.53;7
2025-09-22 02:30:50;2025-09-22;02:30:50;507.9375;0.493;3.362;987.38;7
2025-09-22 02:39:48;2025-09-22;02:39:48;507.3775;0.4415;3.072;987.38;7
2025-09-22 02:48:46;2025-09-22;02:48:46;505.339;0.44600000000000006;3.1310000000000002;987.38;7
2025-09-22 02:57:46;2025-09-22;02:57:46;505.765;0.521;3.0995;987.38;7
2025-09-22 03:06:42;2025-09-22;03:06:42;507.1915;0.47;3.0235000000000003;987.25;7
2025-09-22 03:15:34;2025-09-22;03:15:34;503.3165;0.549;2.8979999999999997;987.19;7
2025-09-22 03:24:34;2025-09-22;03:24:34;507.0195;0.47050000000000003;3.3890000000000002;987.125;7
2025-09-22 03:33:30;2025-09-22;03:33:30;505.5575;0.5229999999999999;3.099;987.19;7
2025-09-22 03:42:26;2025-09-22;03:42:26;502.161;0.513;3.033;987.25;7
2025-09-22 03:51:26;2025-09-22;03:51:26;507.126;0.4405;3.5385;987.06;7
2025-09-22 04:00:23;2025-09-22;04:00:23;507.875;0.5695;2.9865;987.06;7
2025-09-22 04:09:26;2025-09-22;04:09:26;506.653;0.5105;3.2584999999999997;987.06;7
2025-09-22 04:18:24;2025-09-22;04:18:24;505.01099999999997;0.5535;3.566;987.19;7
2025-09-22 04:27:20;2025-09-22;04:27:20;507.0635;0.414;3.093;987.25;7
2025-09-22 04:36:14;2025-09-22;04:36:14;506.492;0.4245;3.3195;987.19;7
2025-09-22 04:45:07;2025-09-22;04:45:07;504.287;0.423;3.2245;987.19;7
2025-09-22 04:54:02;2025-09-22;04:54:02;506.94;0.4145;3.0915;987.19;7
2025-09-22 05:03:00;2025-09-22;05:03:00;504.4755;0.395;3.0220000000000002;987.19;7
2025-09-22 05:11:56;2025-09-22;05:11:56;507.353;0.5569999999999999;3.0525;987.19;7
2025-09-22 05:20:50;2025-09-22;05:20:50;502.3795;0.44099999999999995;3.0484999999999998;987.25;7
2025-09-22 05:29:50;2025-09-22;05:29:50;503.89599999999996;0.404;3.395;987.22;7
2025-09-22 05:38:52;2025-09-22;05:38:52;501.97249999999997;0.482;3.1755;987.19;7
2025-09-22 05:47:51;2025-09-22;05:47:51;502.5135;0.4415;3.072;987.19;7
