datetime,date,hour,dew_point_in,dew_point_out,humidity_in,humidity_out,temperature_in,temperature_out,wet_bulb_in,wet_bulb_out,wind_dir_in,wind_dir_out,wind_gust_in,wind_gust_out,wind_speed_in,wind_speed_out
2025-06-12 06:02:48,2025-06-12,06:02:48,1310.8,,0.0,,18.7,,5.588,,325.1,,0.6,,0.46,
2025-06-12 06:03:02,2025-06-12,06:03:02,,11.8,,65.4,,18.4,,14.233,,35.5,,2.02,,0.86
2025-06-12 06:03:52,2025-06-12,06:03:52,1310.8,,0.0,,18.7,,5.588,,331.8,,0.58,,0.46,
2025-06-12 06:04:06,2025-06-12,06:04:06,,11.9,,65.3,,18.5,,14.313,,32.9,,2.23,,1.38
2025-06-12 06:04:56,2025-06-12,06:04:56,1310.8,,0.0,,18.7,,5.588,,324.8,,0.66,,0.41,
2025-06-12 06:05:10,2025-06-12,06:05:10,,11.9,,65.2,,18.5,,14.301,,35.5,,1.85,,0.87
2025-06-12 06:05:59,2025-06-12,06:05:59,1310.8,,0.0,,18.7,,5.588,,335.3,,0.59,,0.5,
2025-06-12 06:06:13,2025-06-12,06:06:13,,11.9,,65.2,,18.5,,14.301,,43.5,,1.7,,0.97
2025-06-12 06:07:02,2025-06-12,06:07:02,1310.8,,0.0,,18.7,,5.588,,330.4,,1.86,,0.93,
2025-06-12 06:07:16,2025-06-12,06:07:16,,11.8,,65.1,,18.5,,14.289,,31.7,,1.85,,1.1
2025-06-12 06:08:06,2025-06-12,06:08:06,1310.8,,0.0,,18.7,,5.588,,326.1,,1.53,,1.02,
2025-06-12 06:08:20,2025-06-12,06:08:20,,11.8,,65.0,,18.5,,14.276,,36.9,,1.88,,1.28
2025-06-12 06:09:10,2025-06-12,06:09:10,1310.8,,0.0,,18.7,,5.588,,337.7,,1.58,,0.9,
2025-06-12 06:09:24,2025-06-12,06:09:24,,11.9,,64.9,,18.6,,14.356,,42.2,,1.89,,1.27
2025-06-12 06:10:13,2025-06-12,06:10:13,1310.8,,0.0,,18.7,,5.588,,335.2,,1.21,,0.5,
2025-06-12 06:10:27,2025-06-12,06:10:27,,11.9,,64.8,,18.6,,14.343,,42.6,,1.58,,1.16
2025-06-12 06:11:16,2025-06-12,06:11:16,1310.8,,0.0,,18.7,,5.588,,331.4,,0.45,,0.3,
2025-06-12 06:11:30,2025-06-12,06:11:30,,11.8,,64.7,,18.6,,14.331,,53.1,,1.96,,1.38
2025-06-12 06:12:20,2025-06-12,06:12:20,,,,,1310.8,,,,18.8,,0.0,,1.38,
2025-06-12 06:12:34,2025-06-12,06:12:34,,11.8,,64.6,,18.6,,14.319,,41.6,,1.96,,1.06
2025-06-12 06:13:24,2025-06-12,06:13:24,1310.8,,0.0,,18.8,,5.63,,337.2,,1.54,,0.52,
2025-06-12 06:13:38,2025-06-12,06:13:38,,11.8,,64.5,,18.6,,14.307,,61.5,,1.76,,1.25
2025-06-12 06:14:28,2025-06-12,06:14:28,1310.8,,0.0,,18.8,,5.63,,338.1,,1.86,,0.6,
2025-06-12 06:14:41,2025-06-12,06:14:41,,11.9,,64.4,,18.6,,14.294,,49.6,,1.68,,1.14
2025-06-12 06:15:30,2025-06-12,06:15:30,1310.8,,0.0,,18.9,,5.672,,312.8,,1.25,,0.72,
2025-06-12 06:15:44,2025-06-12,06:15:44,,11.8,,64.3,,18.7,,14.374,,39.7,,1.58,,0.93
2025-06-12 06:16:34,2025-06-12,06:16:34,1310.8,,0.0,,18.9,,5.672,,329.4,,1.81,,0.63,
2025-06-12 06:16:48,2025-06-12,06:16:48,,11.8,,64.2,,18.7,,14.361,,33.3,,1.87,,1.03
2025-06-12 06:17:38,2025-06-12,06:17:38,1310.8,,0.0,,18.9,,5.672,,322.0,,1.56,,1.02,
2025-06-12 06:17:52,2025-06-12,06:17:52,,11.8,,64.2,,18.7,,14.361,,34.8,,1.24,,0.82
2025-06-12 06:18:42,2025-06-12,06:18:42,1310.8,,0.0,,18.9,,5.672,,323.1,,1.64,,1.01,
2025-06-12 06:18:55,2025-06-12,06:18:55,,11.9,,64.3,,18.8,,14.465,,16.2,,1.46,,0.92
2025-06-12 06:19:44,2025-06-12,06:19:44,1310.8,,0.0,,18.9,,5.672,,322.2,,1.38,,0.93,
2025-06-12 06:19:59,2025-06-12,06:19:59,,11.9,,64.2,,18.8,,14.453,,14.0,,1.47,,0.8
2025-06-12 06:20:48,2025-06-12,06:20:48,1310.8,,0.0,,18.9,,5.672,,331.8,,1.33,,0.69,
2025-06-12 06:21:02,2025-06-12,06:21:02,,11.9,,64.2,,18.8,,14.453,,26.0,,1.27,,0.91
2025-06-12 06:21:52,2025-06-12,06:21:52,1310.8,,0.0,,18.9,,5.672,,321.7,,1.42,,1.14,
2025-06-12 06:22:06,2025-06-12,06:22:06,,12.0,,64.2,,18.9,,14.544,,30.0,,1.54,,0.97
2025-06-12 06:22:55,2025-06-12,06:22:55,1310.8,,0.0,,18.9,,5.672,,320.4,,1.41,,1.0,
2025-06-12 06:23:09,2025-06-12,06:23:09,,12.0,,64.3,,18.9,,14.556,,4.9,,1.4,,0.87
2025-06-12 06:23:58,2025-06-12,06:23:58,1310.8,,0.0,,18.9,,5.672,,326.9,,1.64,,1.12,
2025-06-12 06:24:13,2025-06-12,06:24:13,,12.0,,64.3,,18.9,,14.556,,23.0,,1.34,,1.29
2025-06-12 06:25:02,2025-06-12,06:25:02,1310.8,,0.0,,18.8,,5.63,,326.8,,1.98,,1.07,
2025-06-12 06:25:16,2025-06-12,06:25:16,,12.0,,64.3,,18.9,,14.556,,3.4,,1.34,,0.71
2025-06-12 06:26:06,2025-06-12,06:26:06,1310.8,,0.0,,18.8,,5.63,,324.3,,1.67,,1.23,
2025-06-12 06:26:20,2025-06-12,06:26:20,,12.0,,64.4,,18.9,,14.569,,14.3,,1.11,,0.87
2025-06-12 06:27:09,2025-06-12,06:27:09,1310.8,,0.0,,18.8,,5.63,,335.1,,1.55,,0.91,
2025-06-12 06:27:24,2025-06-12,06:27:24,,12.0,,64.4,,18.9,,14.569,,29.2,,1.48,,1.19
2025-06-12 06:28:12,2025-06-12,06:28:12,1310.8,,0.0,,18.8,,5.63,,323.3,,1.81,,1.28,
2025-06-12 06:28:27,2025-06-12,06:28:27,,12.1,,64.4,,19.0,,14.66,,35.6,,1.42,,1.1
2025-06-12 06:29:16,2025-06-12,06:29:16,1310.8,,0.0,,18.9,,5.672,,340.5,,2.22,,0.58,
2025-06-12 06:29:30,2025-06-12,06:29:30,,12.1,,64.4,,19.0,,14.66,,40.0,,1.68,,1.5
2025-06-12 06:30:20,2025-06-12,06:30:20,1310.8,,0.0,,18.9,,5.672,,321.0,,1.88,,1.14,
2025-06-12 06:30:34,2025-06-12,06:30:34,,12.0,,64.2,,19.0,,14.635,,39.2,,1.67,,1.25
2025-06-12 06:31:23,2025-06-12,06:31:23,1310.8,,0.0,,18.9,,5.672,,325.3,,1.8,,1.21,
2025-06-12 06:31:38,2025-06-12,06:31:38,,12.0,,64.0,,19.0,,14.61,,43.1,,1.69,,1.29
2025-06-12 06:32:27,2025-06-12,06:32:27,1310.8,,0.0,,19.0,,5.713,,329.5,,1.98,,1.17,
2025-06-12 06:32:40,2025-06-12,06:32:40,,12.0,,63.9,,19.0,,14.598,,55.8,,1.53,,1.39
2025-06-12 06:33:30,2025-06-12,06:33:30,1310.8,,0.0,,19.0,,5.713,,328.7,,1.8,,0.94,
2025-06-12 06:33:44,2025-06-12,06:33:44,,12.0,,63.7,,19.1,,14.664,,39.1,,1.56,,1.16
2025-06-12 06:34:34,2025-06-12,06:34:34,1310.8,,0.0,,19.1,,5.755,,316.6,,2.53,,1.23,
2025-06-12 06:34:48,2025-06-12,06:34:48,,12.0,,63.6,,19.1,,14.652,,35.0,,1.41,,1.25
2025-06-12 06:35:38,2025-06-12,06:35:38,1310.8,,0.0,,19.2,,5.796,,319.3,,2.08,,0.91,
2025-06-12 06:35:52,2025-06-12,06:35:52,,12.1,,63.6,,19.2,,14.743,,30.3,,1.52,,0.86
2025-06-12 06:36:41,2025-06-12,06:36:41,1310.8,,0.0,,19.2,,5.796,,325.9,,1.55,,1.13,
2025-06-12 06:36:55,2025-06-12,06:36:55,,12.1,,63.5,,19.2,,14.731,,31.2,,1.36,,1.01
2025-06-12 06:37:44,2025-06-12,06:37:44,1310.8,,0.0,,19.3,,5.838,,328.4,,2.08,,1.18,
2025-06-12 06:37:58,2025-06-12,06:37:58,,12.2,,63.5,,19.3,,14.822,,20.6,,1.44,,1.2
2025-06-12 06:38:48,2025-06-12,06:38:48,1310.8,,0.0,,19.3,,5.838,,328.5,,1.51,,1.03,
2025-06-12 06:39:02,2025-06-12,06:39:02,,12.1,,63.4,,19.3,,14.809,,17.0,,1.39,,1.15
2025-06-12 06:39:52,2025-06-12,06:39:52,1310.8,,0.0,,19.4,,5.879,,329.3,,1.73,,0.93,
2025-06-12 06:40:06,2025-06-12,06:40:06,,12.1,,63.4,,19.3,,14.809,,9.3,,1.23,,0.86
2025-06-12 06:40:55,2025-06-12,06:40:55,1310.8,,0.0,,19.4,,5.879,,326.3,,1.63,,1.12,
2025-06-12 06:41:09,2025-06-12,06:41:09,,12.2,,63.4,,19.4,,14.9,,30.8,,1.44,,0.72
2025-06-12 06:41:58,2025-06-12,06:41:58,1310.8,,0.0,,19.5,,5.921,,327.3,,1.69,,1.11,
2025-06-12 06:42:12,2025-06-12,06:42:12,,12.3,,63.4,,19.5,,14.991,,31.7,,1.25,,0.63
2025-06-12 06:43:02,2025-06-12,06:43:02,1310.8,,0.0,,19.5,,5.921,,326.4,,1.59,,0.72,
2025-06-12 06:43:16,2025-06-12,06:43:16,,12.3,,63.4,,19.5,,14.991,,12.9,,1.35,,0.74
2025-06-12 06:44:06,2025-06-12,06:44:06,1310.8,,0.0,,19.5,,5.921,,335.3,,1.57,,0.94,
2025-06-12 06:44:20,2025-06-12,06:44:20,,12.3,,63.3,,19.5,,14.979,,28.4,,1.41,,1.01
2025-06-12 06:45:09,2025-06-12,06:45:09,1310.8,,0.0,,19.6,,5.963,,330.9,,1.76,,1.04,
2025-06-12 06:45:23,2025-06-12,06:45:23,,12.4,,63.2,,19.6,,15.057,,6.5,,1.61,,0.63
2025-06-12 06:46:12,2025-06-12,06:46:12,1310.8,,0.0,,19.7,,6.004,,317.5,,1.69,,1.06,
2025-06-12 06:46:26,2025-06-12,06:46:26,,12.4,,63.2,,19.6,,15.057,,24.3,,1.27,,0.72
2025-06-12 06:47:16,2025-06-12,06:47:16,1310.8,,0.0,,19.7,,6.004,,328.1,,1.92,,1.52,
2025-06-12 06:47:30,2025-06-12,06:47:30,,12.5,,63.2,,19.7,,15.148,,30.4,,1.21,,1.0
2025-06-12 06:48:20,2025-06-12,06:48:20,1310.8,,0.0,,19.8,,6.046,,323.0,,2.09,,1.55,
2025-06-12 06:48:34,2025-06-12,06:48:34,,12.5,,63.1,,19.7,,15.135,,17.6,,1.26,,0.73
2025-06-12 06:49:23,2025-06-12,06:49:23,1310.8,,0.0,,19.9,,6.087,,318.7,,1.68,,1.2,
2025-06-12 06:49:37,2025-06-12,06:49:37,,12.5,,62.9,,19.8,,15.201,,9.2,,1.49,,0.7
2025-06-12 06:50:26,2025-06-12,06:50:26,1310.8,,0.0,,19.9,,6.087,,319.0,,1.86,,1.18,
2025-06-12 06:50:40,2025-06-12,06:50:40,,12.5,,62.7,,19.8,,15.176,,24.6,,1.49,,0.71
2025-06-12 06:51:30,2025-06-12,06:51:30,1310.8,,0.0,,20.0,,6.129,,325.3,,2.44,,1.77,
2025-06-12 06:51:44,2025-06-12,06:51:44,,12.5,,62.6,,19.9,,15.254,,21.0,,1.22,,0.81
2025-06-12 06:52:34,2025-06-12,06:52:34,1310.8,,0.0,,20.0,,6.129,,333.4,,1.96,,0.94,
2025-06-12 06:52:48,2025-06-12,06:52:48,,12.5,,62.5,,19.9,,15.241,,2.8,,1.31,,0.65
2025-06-12 06:53:37,2025-06-12,06:53:37,1310.8,,0.0,,20.1,,6.17,,328.9,,1.75,,0.75,
2025-06-12 06:53:51,2025-06-12,06:53:51,,12.6,,62.4,,20.0,,15.319,,40.9,,1.08,,0.68
2025-06-12 06:54:40,2025-06-12,06:54:40,1310.8,,0.0,,20.2,,6.212,,330.0,,1.68,,1.17,
2025-06-12 06:54:54,2025-06-12,06:54:54,,12.7,,62.3,,20.1,,15.397,,18.4,,1.17,,0.56
2025-06-12 06:55:44,2025-06-12,06:55:44,1310.8,,0.0,,20.3,,6.253,,326.1,,1.73,,1.22,
2025-06-12 06:55:58,2025-06-12,06:55:58,,12.6,,62.1,,20.1,,15.371,,24.5,,1.35,,0.94
2025-06-12 06:56:48,2025-06-12,06:56:48,1310.8,,0.0,,20.4,,6.295,,324.7,,1.4,,0.96,
2025-06-12 06:57:02,2025-06-12,06:57:02,,12.6,,61.8,,20.2,,15.423,,16.2,,1.22,,0.82
2025-06-12 06:57:51,2025-06-12,06:57:51,1310.8,,0.0,,20.5,,6.337,,332.6,,1.66,,1.14,
2025-06-12 06:58:05,2025-06-12,06:58:05,,12.7,,61.7,,20.3,,15.501,,1.4,,1.21,,0.57
2025-06-12 06:58:54,2025-06-12,06:58:54,1310.8,,0.0,,20.6,,6.378,,326.8,,1.89,,1.16,
2025-06-12 06:59:08,2025-06-12,06:59:08,,12.6,,61.4,,20.3,,15.462,,9.0,,1.78,,0.78
2025-06-12 06:59:58,2025-06-12,06:59:58,1310.8,,0.0,,20.7,,6.42,,327.7,,1.9,,1.15,
2025-06-12 07:00:12,2025-06-12,07:00:12,,12.7,,61.4,,20.4,,15.552,,41.6,,1.29,,1.07
2025-06-12 07:01:02,2025-06-12,07:01:02,1310.8,,0.0,,20.7,,6.42,,322.4,,1.66,,1.21,
2025-06-12 07:01:16,2025-06-12,07:01:16,,12.8,,61.3,,20.5,,15.63,,12.5,,1.08,,0.7
2025-06-12 07:02:05,2025-06-12,07:02:05,1310.8,,0.0,,20.8,,6.461,,317.5,,1.7,,1.03,
2025-06-12 07:02:19,2025-06-12,07:02:19,,12.7,,61.0,,20.5,,15.591,,51.6,,1.48,,0.9
2025-06-12 07:03:09,2025-06-12,07:03:09,1310.8,,0.0,,20.9,,6.503,,321.6,,1.43,,1.12,
2025-06-12 07:03:22,2025-06-12,07:03:22,,12.8,,60.8,,20.6,,15.655,,28.5,,1.53,,0.58
2025-06-12 07:04:12,2025-06-12,07:04:12,1310.8,,0.0,,21.0,,6.544,,326.3,,1.65,,1.14,
2025-06-12 07:04:55,2025-06-12,07:04:55,,12.9,,60.8,,20.7,,15.745,,35.4,,0.73,,0.41
2025-06-12 07:05:16,2025-06-12,07:05:16,1310.8,,0.0,,21.0,,6.544,,320.6,,1.84,,1.06,
2025-06-12 07:05:58,2025-06-12,07:05:58,,13.0,,61.0,,20.8,,15.861,,33.3,,0.99,,0.64
2025-06-12 07:06:19,2025-06-12,07:06:19,1310.8,,0.0,,21.1,,6.586,,326.3,,1.49,,1.17,
2025-06-12 07:07:00,2025-06-12,07:07:00,,13.0,,60.7,,20.9,,15.912,,28.3,,1.07,,0.87
2025-06-12 07:07:22,2025-06-12,07:07:22,1310.8,,0.0,,21.2,,6.627,,329.1,,2.12,,1.34,
2025-06-12 07:08:02,2025-06-12,07:08:02,,13.0,,60.5,,21.0,,15.976,,24.9,,1.21,,0.56
2025-06-12 07:08:26,2025-06-12,07:08:26,1310.8,,0.0,,21.3,,6.669,,326.2,,2.11,,1.3,
2025-06-12 07:09:06,2025-06-12,07:09:06,,13.0,,60.2,,21.0,,15.936,,9.1,,1.1,,0.68
2025-06-12 07:09:30,2025-06-12,07:09:30,1310.8,,0.0,,21.4,,6.71,,321.1,,2.25,,1.4,
2025-06-12 07:10:10,2025-06-12,07:10:10,,13.0,,60.1,,21.1,,16.013,,45.3,,0.96,,0.73
2025-06-12 07:10:33,2025-06-12,07:10:33,1310.8,,0.0,,21.5,,6.752,,337.3,,2.02,,0.92,
2025-06-12 07:11:13,2025-06-12,07:11:13,,13.0,,59.8,,21.2,,16.063,,11.8,,1.46,,0.77
2025-06-12 07:11:36,2025-06-12,07:11:36,1310.8,,0.0,,21.6,,6.793,,322.6,,1.94,,1.15,
2025-06-12 07:12:16,2025-06-12,07:12:16,,13.0,,59.2,,21.3,,16.073,,53.4,,1.88,,1.31
2025-06-12 07:12:40,2025-06-12,07:12:40,1310.8,,0.0,,21.7,,6.835,,328.5,,2.41,,1.36,
2025-06-12 07:13:20,2025-06-12,07:13:20,,13.0,,59.0,,21.4,,16.135,,35.0,,1.49,,0.63
2025-06-12 07:13:44,2025-06-12,07:13:44,1310.8,,0.0,,21.8,,6.876,,319.9,,2.06,,1.58,
2025-06-12 07:14:24,2025-06-12,07:14:24,,13.0,,58.7,,21.5,,16.185,,359.3,,1.29,,0.75
2025-06-12 07:14:47,2025-06-12,07:14:47,1310.8,,0.0,,21.9,,6.918,,322.9,,2.18,,1.33,
2025-06-12 07:15:27,2025-06-12,07:15:27,,13.0,,58.2,,21.5,,16.117,,51.6,,1.66,,1.39
2025-06-12 07:15:50,2025-06-12,07:15:50,1310.8,,0.0,,22.0,,6.959,,323.1,,2.19,,1.34,
2025-06-12 07:16:31,2025-06-12,07:16:31,,13.0,,57.9,,21.6,,16.166,,4.9,,1.79,,0.55
2025-06-12 07:16:54,2025-06-12,07:16:54,1310.8,,0.0,,22.1,,7.001,,325.2,,2.03,,1.27,
2025-06-12 07:17:34,2025-06-12,07:17:34,,13.0,,57.7,,21.7,,16.228,,51.0,,1.34,,1.21
2025-06-12 07:17:58,2025-06-12,07:17:58,1310.8,,0.0,,22.2,,7.042,,326.9,,2.48,,1.5,
2025-06-12 07:18:38,2025-06-12,07:18:38,,13.0,,57.2,,21.8,,16.249,,33.2,,1.73,,0.57
2025-06-12 07:19:01,2025-06-12,07:19:01,1310.8,,0.0,,22.3,,7.084,,327.5,,1.99,,1.39,
2025-06-12 07:19:41,2025-06-12,07:19:41,,13.0,,57.2,,21.9,,16.337,,18.4,,1.03,,0.91
2025-06-12 07:20:04,2025-06-12,07:20:04,1310.8,,0.0,,22.5,,7.167,,326.6,,2.06,,1.29,
2025-06-12 07:20:45,2025-06-12,07:20:45,,13.0,,56.9,,22.0,,16.385,,5.7,,1.18,,1.05
2025-06-12 07:21:08,2025-06-12,07:21:08,1310.8,,0.0,,22.6,,7.209,,327.6,,2.1,,1.48,
2025-06-12 07:21:48,2025-06-12,07:21:48,,13.0,,56.5,,22.1,,16.419,,355.8,,1.32,,0.98
2025-06-12 07:22:12,2025-06-12,07:22:12,1310.8,,0.0,,22.7,,7.25,,329.9,,2.0,,1.45,
2025-06-12 07:22:52,2025-06-12,07:22:52,,13.0,,56.2,,22.2,,16.466,,1.8,,1.17,,0.97
2025-06-12 07:23:15,2025-06-12,07:23:15,1310.8,,0.0,,22.7,,7.25,,327.3,,1.92,,1.44,
2025-06-12 07:23:56,2025-06-12,07:23:56,,13.0,,55.9,,22.3,,16.512,,27.3,,1.22,,0.63
2025-06-12 07:24:18,2025-06-12,07:24:18,1310.8,,0.0,,22.8,,7.292,,326.9,,2.11,,1.45,
2025-06-12 07:24:59,2025-06-12,07:24:59,,13.1,,55.7,,22.4,,16.573,,11.3,,1.34,,0.78
2025-06-12 07:25:22,2025-06-12,07:25:22,1310.8,,0.0,,22.9,,7.333,,325.6,,1.95,,1.77,
2025-06-12 07:26:02,2025-06-12,07:26:02,,13.1,,55.6,,22.5,,16.647,,17.5,,1.07,,0.42
2025-06-12 07:26:26,2025-06-12,07:26:26,1310.8,,0.0,,23.0,,7.374,,320.5,,2.27,,1.64,
2025-06-12 07:27:06,2025-06-12,07:27:06,,13.3,,55.7,,22.6,,16.749,,27.7,,0.63,,0.49
2025-06-12 07:27:29,2025-06-12,07:27:29,1310.8,,0.0,,23.0,,7.374,,326.7,,2.1,,1.4,
2025-06-12 07:28:10,2025-06-12,07:28:10,,13.2,,55.1,,22.7,,16.753,,43.1,,1.63,,1.22
2025-06-12 07:28:32,2025-06-12,07:28:32,1310.8,,0.0,,23.1,,7.416,,330.7,,2.11,,1.49,
2025-06-12 07:29:12,2025-06-12,07:29:12,,13.1,,54.9,,22.7,,16.725,,27.1,,0.87,,0.56
2025-06-12 07:29:36,2025-06-12,07:29:36,1310.8,,0.0,,23.2,,7.457,,328.7,,2.28,,1.6,
2025-06-12 07:30:16,2025-06-12,07:30:16,,13.2,,54.7,,22.8,,16.784,,326.2,,0.91,,0.51
2025-06-12 07:30:40,2025-06-12,07:30:40,1310.8,,0.0,,23.2,,7.457,,332.3,,2.08,,1.27,
2025-06-12 07:31:20,2025-06-12,07:31:20,,13.2,,54.4,,22.9,,16.829,,357.2,,1.18,,0.34
2025-06-12 07:31:43,2025-06-12,07:31:43,1310.8,,0.0,,23.3,,7.499,,333.9,,1.76,,1.25,
2025-06-12 07:32:24,2025-06-12,07:32:24,,13.1,,53.8,,23.0,,16.831,,20.9,,1.3,,0.81
2025-06-12 07:32:46,2025-06-12,07:32:46,1310.8,,0.0,,23.3,,7.499,,326.3,,2.24,,1.46,
2025-06-12 07:33:27,2025-06-12,07:33:27,,13.0,,53.2,,23.1,,16.832,,346.1,,1.3,,0.98
2025-06-12 07:33:50,2025-06-12,07:33:50,1310.8,,0.0,,23.4,,7.54,,324.0,,1.83,,1.28,
2025-06-12 07:34:30,2025-06-12,07:34:30,,13.1,,53.3,,23.2,,16.934,,356.0,,0.92,,0.71
2025-06-12 07:34:54,2025-06-12,07:34:54,1310.8,,0.0,,23.5,,7.582,,327.8,,1.88,,1.49,
2025-06-12 07:35:34,2025-06-12,07:35:34,,13.2,,53.1,,23.3,,16.992,,358.7,,0.98,,0.8
2025-06-12 07:35:57,2025-06-12,07:35:57,1310.8,,0.0,,23.5,,7.582,,329.8,,2.0,,1.36,
2025-06-12 07:36:38,2025-06-12,07:36:38,,13.1,,52.8,,23.3,,16.949,,20.2,,1.47,,1.24
2025-06-12 07:37:00,2025-06-12,07:37:00,1310.8,,0.0,,23.6,,7.623,,330.7,,2.17,,1.5,
2025-06-12 07:37:41,2025-06-12,07:37:41,,13.1,,52.6,,23.4,,17.007,,353.6,,1.54,,0.3
2025-06-12 07:38:04,2025-06-12,07:38:04,1310.8,,0.0,,23.6,,7.623,,326.3,,2.24,,1.37,
2025-06-12 07:38:44,2025-06-12,07:38:44,,13.0,,52.0,,23.5,,17.006,,15.4,,1.27,,0.72
2025-06-12 07:39:08,2025-06-12,07:39:08,1310.8,,0.0,,23.7,,7.665,,326.9,,1.83,,1.19,
2025-06-12 07:39:48,2025-06-12,07:39:48,,13.1,,52.0,,23.6,,17.093,,34.8,,0.94,,0.78
2025-06-12 07:40:11,2025-06-12,07:40:11,1310.8,,0.0,,23.8,,7.706,,325.5,,1.66,,1.03,
2025-06-12 07:40:52,2025-06-12,07:40:52,,13.0,,51.5,,23.6,,17.019,,5.1,,1.05,,0.78
2025-06-12 07:41:14,2025-06-12,07:41:14,1310.8,,0.0,,23.9,,7.748,,332.6,,2.23,,1.24,
2025-06-12 07:41:55,2025-06-12,07:41:55,,13.0,,50.9,,23.7,,17.016,,4.2,,1.33,,1.22
2025-06-12 07:42:18,2025-06-12,07:42:18,1310.8,,0.0,,24.0,,7.789,,327.5,,2.02,,1.41,
2025-06-12 07:42:58,2025-06-12,07:42:58,,12.8,,50.2,,23.8,,16.998,,17.4,,1.35,,0.99
2025-06-12 07:43:22,2025-06-12,07:43:22,1310.8,,0.0,,24.0,,7.789,,325.5,,1.85,,1.42,
2025-06-12 07:44:02,2025-06-12,07:44:02,,12.7,,49.9,,23.8,,16.953,,356.8,,1.24,,0.78
2025-06-12 07:44:25,2025-06-12,07:44:25,1310.8,,0.0,,24.1,,7.831,,321.3,,1.85,,1.49,
2025-06-12 07:45:06,2025-06-12,07:45:06,,13.0,,50.1,,24.0,,17.155,,337.0,,1.0,,0.77
2025-06-12 07:45:28,2025-06-12,07:45:28,1310.8,,0.0,,24.2,,7.872,,330.9,,1.84,,1.22,
2025-06-12 07:46:09,2025-06-12,07:46:09,,12.9,,49.5,,24.1,,17.15,,14.0,,1.24,,0.81
2025-06-12 07:46:32,2025-06-12,07:46:32,,,,,1310.8,,,,24.3,,0.0,,1.38,
2025-06-12 07:47:12,2025-06-12,07:47:12,,12.6,,48.5,,24.1,,16.998,,351.7,,1.17,,0.6
2025-06-12 07:47:36,2025-06-12,07:47:36,1310.8,,0.0,,24.3,,7.914,,332.0,,1.82,,1.28,
2025-06-12 07:48:16,2025-06-12,07:48:16,,12.8,,48.8,,24.2,,17.129,,37.7,,0.83,,0.52
2025-06-12 07:48:39,2025-06-12,07:48:39,1310.8,,0.0,,24.4,,7.955,,331.6,,1.84,,1.29,
2025-06-12 07:49:20,2025-06-12,07:49:20,,12.8,,48.5,,24.3,,17.169,,0.3,,1.06,,0.83
2025-06-12 07:49:43,2025-06-12,07:49:43,1310.8,,0.0,,24.5,,7.997,,321.0,,1.83,,0.84,
2025-06-12 07:50:23,2025-06-12,07:50:23,,12.7,,48.2,,24.4,,17.208,,358.5,,0.85,,0.76
2025-06-12 07:50:46,2025-06-12,07:50:46,1310.8,,0.0,,24.6,,8.038,,311.9,,1.57,,1.33,
2025-06-12 07:51:26,2025-06-12,07:51:26,,12.7,,47.7,,24.5,,17.215,,354.9,,0.86,,0.76
2025-06-12 07:51:50,2025-06-12,07:51:50,1310.8,,0.0,,24.6,,8.038,,327.0,,1.58,,1.1,
2025-06-12 07:52:30,2025-06-12,07:52:30,,12.7,,47.4,,24.6,,17.254,,336.6,,0.7,,0.57
2025-06-12 07:52:54,2025-06-12,07:52:54,1310.8,,0.0,,24.7,,8.08,,324.6,,1.79,,1.56,
2025-06-12 07:53:34,2025-06-12,07:53:34,,12.7,,47.3,,24.7,,17.323,,37.5,,1.13,,0.71
2025-06-12 07:53:56,2025-06-12,07:53:56,1310.8,,0.0,,24.8,,8.121,,319.0,,2.01,,1.04,
2025-06-12 07:54:38,2025-06-12,07:54:38,,12.7,,47.0,,24.8,,17.36,,4.3,,1.01,,0.8
2025-06-12 07:55:00,2025-06-12,07:55:00,1310.8,,0.0,,24.9,,8.163,,329.0,,1.84,,1.12,
2025-06-12 07:55:41,2025-06-12,07:55:41,,12.6,,46.5,,24.9,,17.366,,31.8,,1.02,,0.62
2025-06-12 07:56:04,2025-06-12,07:56:04,1310.8,,0.0,,25.0,,8.204,,330.2,,1.72,,1.2,
2025-06-12 07:56:44,2025-06-12,07:56:44,,12.5,,45.8,,25.0,,17.339,,359.2,,0.93,,0.68
2025-06-12 07:57:08,2025-06-12,07:57:08,1310.8,,0.0,,25.1,,8.246,,321.7,,2.42,,1.26,
2025-06-12 07:57:48,2025-06-12,07:57:48,,12.6,,45.7,,25.1,,17.407,,4.3,,1.02,,0.74
2025-06-12 07:58:10,2025-06-12,07:58:10,1310.8,,0.0,,25.2,,8.287,,324.4,,1.85,,1.29,
2025-06-12 07:58:52,2025-06-12,07:58:52,,12.7,,45.7,,25.2,,17.491,,8.0,,1.05,,0.58
2025-06-12 07:59:14,2025-06-12,07:59:14,1310.8,,0.0,,25.3,,8.328,,323.9,,2.03,,1.31,
2025-06-12 07:59:55,2025-06-12,07:59:55,,12.5,,44.9,,25.3,,17.445,,335.8,,1.29,,0.74
2025-06-12 08:00:18,2025-06-12,08:00:18,1310.8,,0.0,,25.3,,8.328,,329.0,,1.94,,1.24,
2025-06-12 08:00:58,2025-06-12,08:00:58,,12.4,,44.5,,25.4,,17.463,,359.2,,1.16,,0.79
2025-06-12 08:01:22,2025-06-12,08:01:22,1310.8,,0.0,,25.4,,8.37,,327.9,,2.11,,0.82,
2025-06-12 08:02:02,2025-06-12,08:02:02,,12.4,,44.4,,25.4,,17.447,,310.2,,1.26,,1.02
