datetime,date,hour,dew_point_in,dew_point_out,humidity_in,humidity_out,temperature_in,temperature_out,wet_bulb_in,wet_bulb_out,wind_dir_in,wind_dir_out,wind_gust_in,wind_gust_out,wind_speed_in,wind_speed_out
2025-06-15 00:39:26,2025-06-15,00:39:26,,14.3,,65.7,,21.0,,16.657,,49.3,,1.65,,1.41
2025-06-15 00:40:09,2025-06-15,00:40:09,1310.8,,0.0,,21.1,,6.586,,335.2,,1.71,,0.74,
2025-06-15 00:40:30,2025-06-15,00:40:30,,14.3,,65.7,,21.0,,16.657,,50.2,,2.04,,1.46
2025-06-15 00:41:12,2025-06-15,00:41:12,1310.8,,0.0,,21.0,,6.544,,326.8,,1.68,,0.85,
2025-06-15 00:41:33,2025-06-15,00:41:33,,14.3,,65.8,,21.0,,16.67,,60.4,,2.28,,1.51
2025-06-15 00:42:16,2025-06-15,00:42:16,1310.8,,0.0,,21.0,,6.544,,328.3,,1.65,,0.92,
2025-06-15 00:42:37,2025-06-15,00:42:37,,14.3,,65.8,,21.0,,16.67,,61.4,,2.08,,1.74
2025-06-15 00:43:20,2025-06-15,00:43:20,1310.8,,0.0,,21.0,,6.544,,327.3,,1.49,,0.74,
2025-06-15 00:43:40,2025-06-15,00:43:40,,14.3,,65.8,,21.0,,16.67,,70.0,,1.9,,1.67
2025-06-15 00:44:23,2025-06-15,00:44:23,1310.8,,0.0,,21.0,,6.544,,342.6,,2.12,,0.79,
2025-06-15 00:44:44,2025-06-15,00:44:44,,14.3,,65.8,,21.0,,16.67,,59.9,,1.85,,1.41
2025-06-15 00:45:26,2025-06-15,00:45:26,1310.8,,0.0,,21.0,,6.544,,333.7,,1.38,,0.57,
2025-06-15 00:45:48,2025-06-15,00:45:48,,14.3,,65.8,,21.0,,16.67,,56.8,,1.93,,1.49
2025-06-15 00:46:30,2025-06-15,00:46:30,1310.8,,0.0,,21.0,,6.544,,333.6,,1.24,,0.68,
2025-06-15 00:46:51,2025-06-15,00:46:51,,14.4,,65.8,,21.1,,16.762,,62.9,,1.95,,1.53
2025-06-15 00:47:34,2025-06-15,00:47:34,1310.8,,0.0,,21.0,,6.544,,349.6,,1.38,,0.61,
2025-06-15 00:47:54,2025-06-15,00:47:54,,14.3,,65.7,,21.0,,16.657,,58.2,,1.57,,1.25
2025-06-15 00:48:37,2025-06-15,00:48:37,1310.8,,0.0,,21.0,,6.544,,341.4,,1.43,,0.57,
2025-06-15 00:48:58,2025-06-15,00:48:58,,14.3,,65.7,,21.0,,16.657,,46.5,,1.81,,1.04
2025-06-15 00:49:40,2025-06-15,00:49:40,1310.8,,0.0,,21.0,,6.544,,334.0,,1.9,,0.74,
2025-06-15 00:50:02,2025-06-15,00:50:02,,14.3,,65.7,,21.0,,16.657,,42.4,,1.75,,1.17
2025-06-15 00:50:44,2025-06-15,00:50:44,1310.8,,0.0,,21.0,,6.544,,324.3,,1.7,,0.77,
2025-06-15 00:51:05,2025-06-15,00:51:05,,14.3,,65.7,,21.0,,16.657,,24.7,,1.39,,0.96
2025-06-15 00:51:48,2025-06-15,00:51:48,1310.8,,0.0,,21.0,,6.544,,329.1,,1.73,,0.93,
2025-06-15 00:52:08,2025-06-15,00:52:08,,14.3,,65.6,,21.0,,16.644,,11.0,,1.33,,1.04
2025-06-15 00:52:51,2025-06-15,00:52:51,1310.8,,0.0,,20.9,,6.503,,328.0,,2.07,,0.83,
2025-06-15 00:53:12,2025-06-15,00:53:12,,14.3,,65.5,,21.0,,16.631,,2.4,,1.19,,0.94
2025-06-15 00:53:54,2025-06-15,00:53:54,1310.8,,0.0,,20.9,,6.503,,333.5,,1.85,,1.06,
2025-06-15 00:54:16,2025-06-15,00:54:16,,14.1,,65.4,,20.9,,16.526,,10.0,,1.15,,0.74
2025-06-15 00:54:58,2025-06-15,00:54:58,1310.8,,0.0,,20.8,,6.461,,324.6,,1.55,,1.08,
2025-06-15 00:55:19,2025-06-15,00:55:19,,14.1,,65.4,,20.9,,16.526,,34.1,,1.34,,1.3
2025-06-15 00:56:02,2025-06-15,00:56:02,1310.8,,0.0,,20.7,,6.42,,329.6,,1.38,,0.81,
2025-06-15 00:56:22,2025-06-15,00:56:22,,14.2,,65.6,,20.9,,16.552,,52.8,,1.65,,1.2
2025-06-15 00:57:05,2025-06-15,00:57:05,1310.8,,0.0,,20.7,,6.42,,333.5,,1.52,,0.79,
2025-06-15 00:57:26,2025-06-15,00:57:26,,14.1,,65.7,,20.8,,16.473,,59.0,,1.86,,1.4
2025-06-15 00:58:08,2025-06-15,00:58:08,1310.8,,0.0,,20.7,,6.42,,10.6,,1.57,,0.34,
2025-06-15 00:58:30,2025-06-15,00:58:30,,14.2,,65.9,,20.8,,16.499,,72.5,,1.87,,1.43
2025-06-15 00:59:12,2025-06-15,00:59:12,1310.8,,0.0,,20.7,,6.42,,337.6,,1.12,,0.51,
2025-06-15 00:59:33,2025-06-15,00:59:33,,14.2,,65.9,,20.8,,16.499,,60.1,,1.81,,1.06
2025-06-15 01:00:16,2025-06-15,01:00:16,1310.8,,0.0,,20.7,,6.42,,324.2,,1.43,,0.96,
2025-06-15 01:00:36,2025-06-15,01:00:36,,14.2,,65.9,,20.8,,16.499,,77.3,,1.75,,0.63
2025-06-15 01:01:19,2025-06-15,01:01:19,1310.8,,0.0,,20.7,,6.42,,329.9,,1.64,,0.66,
2025-06-15 01:01:40,2025-06-15,01:01:40,,14.2,,65.9,,20.8,,16.499,,95.6,,0.99,,0.6
2025-06-15 01:02:22,2025-06-15,01:02:22,1310.8,,0.0,,20.7,,6.42,,322.3,,1.34,,0.9,
2025-06-15 01:02:44,2025-06-15,01:02:44,,14.2,,66.0,,20.8,,16.512,,100.6,,1.15,,0.73
2025-06-15 01:03:26,2025-06-15,01:03:26,1310.8,,0.0,,20.7,,6.42,,338.6,,1.82,,0.76,
2025-06-15 01:03:47,2025-06-15,01:03:47,,14.1,,66.0,,20.7,,16.42,,83.1,,1.17,,0.56
2025-06-15 01:04:30,2025-06-15,01:04:30,1310.8,,0.0,,20.7,,6.42,,328.0,,1.9,,0.71,
2025-06-15 01:04:50,2025-06-15,01:04:50,,14.1,,66.1,,20.7,,16.433,,93.2,,1.24,,0.85
2025-06-15 01:05:33,2025-06-15,01:05:33,1310.8,,0.0,,20.8,,6.461,,332.1,,1.24,,0.96,
2025-06-15 01:05:54,2025-06-15,01:05:54,,14.1,,66.2,,20.7,,16.446,,70.6,,1.11,,0.74
2025-06-15 01:06:36,2025-06-15,01:06:36,1310.8,,0.0,,20.8,,6.461,,327.0,,1.45,,1.03,
2025-06-15 01:06:58,2025-06-15,01:06:58,,14.1,,66.2,,20.7,,16.446,,76.0,,0.91,,0.24
2025-06-15 01:07:40,2025-06-15,01:07:40,1310.8,,0.0,,20.8,,6.461,,322.6,,1.87,,1.12,
2025-06-15 01:08:29,2025-06-15,01:08:29,,14.2,,66.5,,20.7,,16.485,,17.1,,0.72,,0.47
2025-06-15 01:08:44,2025-06-15,01:08:44,1310.8,,0.0,,20.8,,6.461,,324.3,,1.84,,1.2,
2025-06-15 01:09:32,2025-06-15,01:09:32,,14.2,,66.6,,20.7,,16.497,,39.8,,0.8,,0.52
2025-06-15 01:09:47,2025-06-15,01:09:47,1310.8,,0.0,,20.8,,6.461,,323.0,,1.47,,0.98,
2025-06-15 01:10:36,2025-06-15,01:10:36,,14.2,,66.5,,20.7,,16.485,,39.3,,0.93,,0.75
2025-06-15 01:10:50,2025-06-15,01:10:50,1310.8,,0.0,,20.9,,6.503,,323.1,,1.49,,0.87,
2025-06-15 01:11:40,2025-06-15,01:11:40,,14.2,,66.5,,20.7,,16.485,,39.4,,0.84,,0.44
2025-06-15 01:11:54,2025-06-15,01:11:54,1310.8,,0.0,,20.9,,6.503,,331.5,,0.98,,0.63,
2025-06-15 01:12:43,2025-06-15,01:12:43,,14.2,,66.5,,20.7,,16.485,,47.8,,0.66,,0.47
2025-06-15 01:12:58,2025-06-15,01:12:58,1310.8,,0.0,,20.9,,6.503,,326.6,,1.39,,0.52,
2025-06-15 01:13:46,2025-06-15,01:13:46,,14.2,,66.4,,20.7,,16.472,,60.0,,0.6,,0.37
2025-06-15 01:14:01,2025-06-15,01:14:01,1310.8,,0.0,,20.9,,6.503,,330.7,,1.81,,0.69,
2025-06-15 01:14:50,2025-06-15,01:14:50,,14.1,,66.4,,20.6,,16.38,,52.7,,0.75,,0.53
2025-06-15 01:15:04,2025-06-15,01:15:04,1310.8,,0.0,,20.8,,6.461,,334.0,,1.72,,0.93,
2025-06-15 01:15:54,2025-06-15,01:15:54,,14.1,,66.4,,20.6,,16.38,,67.3,,0.8,,0.44
2025-06-15 01:16:08,2025-06-15,01:16:08,1310.8,,0.0,,20.8,,6.461,,319.1,,2.0,,1.74,
2025-06-15 01:16:57,2025-06-15,01:16:57,,14.1,,66.4,,20.6,,16.38,,55.3,,0.78,,0.59
2025-06-15 01:17:12,2025-06-15,01:17:12,1310.8,,0.0,,20.8,,6.461,,329.8,,1.89,,0.82,
2025-06-15 01:18:00,2025-06-15,01:18:00,,14.1,,66.5,,20.6,,16.393,,27.8,,1.26,,0.85
2025-06-15 01:18:15,2025-06-15,01:18:15,1310.8,,0.0,,20.8,,6.461,,332.1,,2.08,,1.05,
2025-06-15 01:19:04,2025-06-15,01:19:04,,14.1,,66.5,,20.6,,16.393,,40.8,,1.34,,1.2
2025-06-15 01:19:18,2025-06-15,01:19:18,1310.8,,0.0,,20.8,,6.461,,331.0,,1.86,,1.07,
2025-06-15 01:20:08,2025-06-15,01:20:08,,14.1,,66.5,,20.6,,16.393,,359.6,,1.07,,0.77
2025-06-15 01:20:22,2025-06-15,01:20:22,1310.8,,0.0,,20.7,,6.42,,335.3,,1.37,,1.08,
2025-06-15 01:21:11,2025-06-15,01:21:11,,14.1,,66.5,,20.6,,16.393,,29.9,,1.14,,1.01
2025-06-15 01:21:26,2025-06-15,01:21:26,1310.8,,0.0,,20.7,,6.42,,325.3,,1.71,,1.12,
2025-06-15 01:22:14,2025-06-15,01:22:14,,14.0,,66.6,,20.5,,16.313,,25.8,,1.76,,1.04
2025-06-15 01:22:29,2025-06-15,01:22:29,1310.8,,0.0,,20.7,,6.42,,330.2,,1.45,,0.81,
2025-06-15 01:23:18,2025-06-15,01:23:18,,14.0,,66.6,,20.5,,16.313,,1.7,,1.52,,0.99
2025-06-15 01:23:32,2025-06-15,01:23:32,1310.8,,0.0,,20.7,,6.42,,331.4,,1.63,,1.31,
2025-06-15 01:24:22,2025-06-15,01:24:22,,14.0,,66.6,,20.5,,16.313,,5.5,,1.38,,0.98
2025-06-15 01:24:36,2025-06-15,01:24:36,1310.8,,0.0,,20.6,,6.378,,338.0,,1.98,,1.1,
2025-06-15 01:25:25,2025-06-15,01:25:25,,14.1,,66.7,,20.5,,16.326,,357.2,,1.16,,0.74
2025-06-15 01:25:40,2025-06-15,01:25:40,1310.8,,0.0,,20.5,,6.337,,326.0,,2.05,,1.09,
2025-06-15 01:26:28,2025-06-15,01:26:28,,14.1,,66.7,,20.5,,16.326,,355.2,,1.32,,0.83
2025-06-15 01:26:43,2025-06-15,01:26:43,1310.8,,0.0,,20.5,,6.337,,323.5,,1.69,,1.46,
2025-06-15 01:27:32,2025-06-15,01:27:32,,14.0,,66.7,,20.4,,16.234,,345.2,,1.23,,1.12
2025-06-15 01:27:46,2025-06-15,01:27:46,1310.8,,0.0,,20.5,,6.337,,335.1,,1.78,,1.03,
2025-06-15 01:28:36,2025-06-15,01:28:36,,14.0,,66.8,,20.4,,16.247,,349.7,,1.23,,0.98
2025-06-15 01:28:50,2025-06-15,01:28:50,1310.8,,0.0,,20.5,,6.337,,334.6,,1.83,,0.89,
2025-06-15 01:29:39,2025-06-15,01:29:39,,14.0,,66.9,,20.4,,16.26,,0.3,,1.12,,0.85
2025-06-15 01:29:54,2025-06-15,01:29:54,1310.8,,0.0,,20.5,,6.337,,314.6,,1.86,,1.29,
2025-06-15 01:30:42,2025-06-15,01:30:42,,14.0,,67.0,,20.3,,16.18,,28.4,,1.12,,0.85
2025-06-15 01:30:57,2025-06-15,01:30:57,1310.8,,0.0,,20.5,,6.337,,325.2,,1.68,,1.2,
2025-06-15 01:31:46,2025-06-15,01:31:46,,14.0,,67.1,,20.3,,16.193,,19.2,,1.95,,1.26
2025-06-15 01:32:00,2025-06-15,01:32:00,1310.8,,0.0,,20.4,,6.295,,326.7,,1.93,,1.11,
2025-06-15 01:32:50,2025-06-15,01:32:50,,14.0,,67.1,,20.3,,16.193,,35.4,,2.1,,1.63
2025-06-15 01:33:04,2025-06-15,01:33:04,1310.8,,0.0,,20.5,,6.337,,320.1,,1.91,,1.28,
2025-06-15 01:33:53,2025-06-15,01:33:53,,14.0,,67.1,,20.3,,16.193,,18.2,,1.59,,0.91
2025-06-15 01:34:08,2025-06-15,01:34:08,1310.8,,0.0,,20.5,,6.337,,321.9,,2.14,,1.39,
2025-06-15 01:34:56,2025-06-15,01:34:56,,14.0,,67.2,,20.3,,16.206,,12.2,,1.12,,0.52
2025-06-15 01:35:11,2025-06-15,01:35:11,1310.8,,0.0,,20.5,,6.337,,323.4,,1.74,,1.0,
2025-06-15 01:36:00,2025-06-15,01:36:00,,14.0,,67.2,,20.3,,16.206,,7.2,,1.01,,0.78
2025-06-15 01:36:14,2025-06-15,01:36:14,1310.8,,0.0,,20.5,,6.337,,330.5,,1.74,,0.86,
2025-06-15 01:37:04,2025-06-15,01:37:04,,14.0,,67.2,,20.3,,16.206,,28.9,,0.98,,0.91
2025-06-15 01:37:18,2025-06-15,01:37:18,1310.8,,0.0,,20.5,,6.337,,325.3,,1.67,,1.07,
2025-06-15 01:38:07,2025-06-15,01:38:07,,14.0,,67.3,,20.3,,16.218,,58.2,,1.22,,1.05
2025-06-15 01:38:22,2025-06-15,01:38:22,1310.8,,0.0,,20.5,,6.337,,325.6,,1.92,,1.06,
2025-06-15 01:39:10,2025-06-15,01:39:10,,14.0,,67.3,,20.3,,16.218,,59.7,,1.09,,0.94
2025-06-15 01:39:25,2025-06-15,01:39:25,1310.8,,0.0,,20.5,,6.337,,331.6,,1.65,,1.11,
2025-06-15 01:40:14,2025-06-15,01:40:14,,14.0,,67.3,,20.3,,16.218,,70.9,,1.42,,1.23
2025-06-15 01:40:28,2025-06-15,01:40:28,1310.8,,0.0,,20.5,,6.337,,335.5,,1.93,,0.7,
2025-06-15 01:41:18,2025-06-15,01:41:18,,14.0,,67.2,,20.3,,16.206,,71.5,,1.84,,1.33
2025-06-15 01:41:32,2025-06-15,01:41:32,1310.8,,0.0,,20.5,,6.337,,330.1,,1.47,,0.91,
2025-06-15 01:42:21,2025-06-15,01:42:21,,14.0,,67.2,,20.3,,16.206,,63.1,,1.77,,1.64
2025-06-15 01:42:36,2025-06-15,01:42:36,1310.8,,0.0,,20.5,,6.337,,324.3,,1.47,,1.06,
2025-06-15 01:43:24,2025-06-15,01:43:24,,14.0,,67.1,,20.3,,16.193,,59.6,,1.95,,1.52
2025-06-15 01:43:39,2025-06-15,01:43:39,1310.8,,0.0,,20.4,,6.295,,328.3,,2.1,,0.94,
2025-06-15 01:44:28,2025-06-15,01:44:28,,14.0,,67.0,,20.3,,16.18,,43.1,,1.53,,1.15
2025-06-15 01:44:42,2025-06-15,01:44:42,1310.8,,0.0,,20.5,,6.337,,324.4,,2.02,,1.06,
2025-06-15 01:45:32,2025-06-15,01:45:32,,14.0,,66.9,,20.3,,16.167,,27.1,,1.56,,0.97
2025-06-15 01:45:46,2025-06-15,01:45:46,1310.8,,0.0,,20.4,,6.295,,325.0,,1.75,,1.07,
2025-06-15 01:46:35,2025-06-15,01:46:35,,13.9,,66.8,,20.3,,16.155,,40.2,,1.51,,1.18
2025-06-15 01:46:50,2025-06-15,01:46:50,1310.8,,0.0,,20.4,,6.295,,330.1,,1.61,,0.9,
2025-06-15 01:47:38,2025-06-15,01:47:38,,13.9,,66.8,,20.3,,16.155,,47.2,,1.68,,1.13
2025-06-15 01:47:53,2025-06-15,01:47:53,1310.8,,0.0,,20.4,,6.295,,326.2,,1.65,,1.23,
2025-06-15 01:48:42,2025-06-15,01:48:42,,13.9,,66.8,,20.3,,16.155,,61.4,,1.31,,0.91
2025-06-15 01:48:56,2025-06-15,01:48:56,1310.8,,0.0,,20.4,,6.295,,318.7,,1.81,,1.4,
2025-06-15 01:49:46,2025-06-15,01:49:46,,13.9,,66.8,,20.3,,16.155,,61.9,,1.29,,0.68
2025-06-15 01:50:00,2025-06-15,01:50:00,1310.8,,0.0,,20.4,,6.295,,317.5,,2.25,,1.09,
2025-06-15 01:50:50,2025-06-15,01:50:50,,13.9,,66.8,,20.3,,16.155,,40.0,,1.12,,0.51
2025-06-15 01:51:04,2025-06-15,01:51:04,1310.8,,0.0,,20.5,,6.337,,317.0,,2.21,,1.11,
2025-06-15 01:51:52,2025-06-15,01:51:52,,13.8,,66.8,,20.2,,16.062,,6.0,,0.81,,0.47
2025-06-15 01:52:07,2025-06-15,01:52:07,1310.8,,0.0,,20.4,,6.295,,322.8,,1.78,,1.15,
2025-06-15 01:52:56,2025-06-15,01:52:56,,13.8,,66.7,,20.2,,16.05,,356.8,,0.79,,0.72
2025-06-15 01:53:10,2025-06-15,01:53:10,1310.8,,0.0,,20.4,,6.295,,321.7,,1.81,,0.99,
2025-06-15 01:54:00,2025-06-15,01:54:00,,13.8,,66.7,,20.2,,16.05,,326.8,,0.79,,0.51
2025-06-15 01:54:14,2025-06-15,01:54:14,1310.8,,0.0,,20.4,,6.295,,323.2,,1.68,,0.7,
2025-06-15 01:55:04,2025-06-15,01:55:04,,13.8,,66.8,,20.2,,16.062,,338.3,,0.79,,0.42
2025-06-15 01:55:18,2025-06-15,01:55:18,1310.8,,0.0,,20.4,,6.295,,324.5,,1.67,,1.33,
2025-06-15 01:56:06,2025-06-15,01:56:06,,13.8,,66.8,,20.2,,16.062,,303.2,,0.44,,0.27
2025-06-15 01:56:21,2025-06-15,01:56:21,1310.8,,0.0,,20.4,,6.295,,322.1,,1.61,,1.14,
2025-06-15 01:57:10,2025-06-15,01:57:10,,13.8,,66.8,,20.2,,16.062,,301.0,,0.4,,0.13
2025-06-15 01:57:24,2025-06-15,01:57:24,1310.8,,0.0,,20.4,,6.295,,336.0,,1.26,,0.49,
2025-06-15 01:58:14,2025-06-15,01:58:14,,13.8,,66.8,,20.2,,16.062,,338.1,,0.36,,0.25
