datetime;hour;CO2;NH3;CH4;Pressure;date;id_channel
2025-04-04 11:16:36;11:16:36;511.4300395;3.62333865;16.79208342;990.56;2025-04-04;3
2025-04-04 11:20:34;11:20:34;570.1988312;3.44467164;25.11014796;990.56;2025-04-04;3
2025-04-04 11:24:34;11:24:34;564.9521056;3.63562642;23.91349833;990.56;2025-04-04;3
2025-04-04 11:28:32;11:28:32;527.4052258;3.06643429;13.33754488;990.5;2025-04-04;3
2025-04-04 11:32:35;11:32:35;569.1057633;3.39862781;26.74316983;990.5;2025-04-04;3
2025-04-04 11:36:42;11:36:42;622.0102461;3.60483637;38.94959589;990.38;2025-04-04;3
2025-04-04 11:40:40;11:40:40;650.4300096;4.01951331;43.68670891;990.38;2025-04-04;3
2025-04-04 11:44:35;11:44:35;522.5629353;3.56599572;28.34620048;990.25;2025-04-04;3
2025-04-04 11:48:35;11:48:35;562.0554759;2.66362141;17.2959359;990.25;2025-04-04;3
2025-04-04 11:52:38;11:52:38;524.459408;2.89398179;21.92358096;990.19;2025-04-04;3
2025-04-04 11:56:36;11:56:36;524.8747738;2.43269607;15.14256639;990.19;2025-04-04;3
2025-04-04 12:00:35;12:00:35;582.9877247;3.01332853;29.29092387;990.19;2025-04-04;3
2025-04-04 12:04:33;12:04:33;555.6610291;3.02095542;25.69197761;990.06;2025-04-04;3
2025-04-04 12:08:31;12:08:31;572.7675406;3.17744794;30.19066043;990.0;2025-04-04;3
2025-04-04 12:12:30;12:12:30;667.0992939;3.98109638;61.11310661;990.0;2025-04-04;3
2025-04-04 12:16:28;12:16:28;554.8958816;3.25089209;20.86039226;990.0;2025-04-04;3
2025-04-04 12:20:29;12:20:29;554.2400409;3.44594279;34.3459438;990.0;2025-04-04;3
2025-04-04 12:24:32;12:24:32;573.4780347;3.11883387;23.58209536;989.88;2025-04-04;3
2025-04-04 12:28:30;12:28:30;553.8028138;3.08423038;22.51290841;989.88;2025-04-04;3
2025-04-04 12:32:27;12:32:27;559.2681529;3.11332556;27.37898367;989.88;2025-04-04;3
2025-04-04 12:36:30;12:36:30;556.5354834;2.86050821;23.79503302;989.88;2025-04-04;3
2025-04-04 12:40:27;12:40:27;567.520815;2.87194855;24.44434291;989.88;2025-04-04;3
2025-04-04 12:44:25;12:44:25;582.1679239;3.28662549;35.74203504;989.75;2025-04-04;3
2025-04-04 12:48:23;12:48:23;609.8771932;3.33973126;33.39822129;989.75;2025-04-04;3
2025-04-04 12:52:23;12:52:23;558.7762724;3.06925907;29.52035669;989.75;2025-04-04;3
2025-04-04 12:56:21;12:56:21;601.8977981;3.7248893;42.93392931;989.75;2025-04-04;3
2025-04-04 13:00:20;13:00:20;566.7556675;2.66475132;24.42334905;989.56;2025-04-04;3
2025-04-04 13:04:18;13:04:18;511.4300395;2.38382746;13.10691241;989.56;2025-04-04;3
2025-04-04 13:08:16;13:08:16;545.0090831;2.54596954;21.56218678;989.5;2025-04-04;3
2025-04-04 13:12:17;13:12:17;582.0586171;2.94383907;30.44858492;989.5;2025-04-04;3
2025-04-04 13:16:16;13:16:16;549.3758891;2.60034645;16.37970416;989.5;2025-04-04;3
2025-04-04 13:20:15;13:20:15;566.8103209;3.26035508;32.00812829;989.38;2025-04-04;3
2025-04-04 13:24:11;13:24:11;560.6344877;3.09312842;28.60112584;989.25;2025-04-04;3
2025-04-04 13:28:20;13:28:20;542.7846901;2.51475577;16.36170943;989.19;2025-04-04;3
2025-04-04 13:32:24;13:32:24;590.8578131;2.85415247;20.47800422;989.06;2025-04-04;3
2025-04-04 13:36:21;13:36:21;607.9096712;2.67633289;26.48224623;989.06;2025-04-04;3
2025-04-04 13:40:24;13:40:24;555.9889494;2.72802627;15.5834373;989.0;2025-04-04;3
2025-04-04 13:44:20;13:44:20;558.994886;2.74596359;23.63458;989.0;2025-04-04;3
2025-04-04 13:48:16;13:48:16;545.6266665;2.59554433;17.15497717;988.88;2025-04-04;3
2025-04-04 13:52:29;13:52:29;535.6797492;2.52972708;19.06091913;988.75;2025-04-04;3
2025-04-04 13:56:28;13:56:28;546.8071797;2.32606082;16.80707903;988.75;2025-04-04;3
2025-04-04 14:00:25;14:00:25;553.9121206;2.45331692;18.97544415;988.69;2025-04-04;3
2025-04-04 14:04:22;14:04:22;539.7404962;2.54215609;14.44677011;988.69;2025-04-04;3
2025-04-04 14:08:19;14:08:19;581.0202026;2.43806314;18.51357938;988.56;2025-04-04;3
2025-04-04 14:12:16;14:12:16;558.721619;2.53650654;19.70722989;988.56;2025-04-04;3
2025-04-04 14:16:25;14:16:25;621.5183656;3.10485123;37.72745372;988.5;2025-04-04;3
2025-04-04 14:20:22;14:20:22;519.7482857;2.67237821;15.56394301;988.56;2025-04-04;3
2025-04-04 14:24:19;14:24:19;533.7996726;2.33863106;14.68804946;988.5;2025-04-04;3
2025-04-04 14:28:21;14:28:21;531.0068843;2.12041721;12.98994665;988.5;2025-04-04;3
2025-04-04 14:32:24;14:32:24;558.994886;2.21645955;17.74430462;988.5;2025-04-04;3
2025-04-04 14:36:32;14:36:32;541.9266319;2.28171185;14.25287688;988.38;2025-04-04;3
2025-04-04 14:40:29;14:40:29;600.2581964;2.73565316;36.69725536;988.38;2025-04-04;3
2025-04-04 14:44:26;14:44:26;582.0586171;2.41306388;24.20441316;988.38;2025-04-04;3
2025-04-04 14:48:24;14:48:24;612.3912492;2.42831766;26.86913295;988.38;2025-04-04;3
2025-04-04 14:52:22;14:52:22;543.1290065;2.31730401;20.68044494;988.38;2025-04-04;3
2025-04-04 14:56:20;14:56:20;571.7291261;2.06307428;22.23848876;988.38;2025-04-04;3
2025-04-04 15:00:22;15:00:22;589.2182113;2.42648156;28.62361925;988.38;2025-04-04;3
2025-04-04 15:04:25;15:04:25;532.0234374;2.06265057;12.36268031;988.25;2025-04-04;3
2025-04-04 15:08:35;15:08:35;505.3361864;1.97112786;8.95522799;988.25;2025-04-04;3
2025-04-04 15:12:36;15:12:36;553.0376663;2.15925786;18.55106841;988.25;2025-04-04;3
2025-04-04 15:16:45;15:16:45;547.5176738;2.00347153;16.7890843;988.25;2025-04-04;3
2025-04-04 15:20:53;15:20:53;573.3140745;2.24103509;17.58085248;988.19;2025-04-04;3
2025-04-04 15:24:51;15:24:51;554.5133079;2.34597548;17.59284896;988.19;2025-04-04;3
2025-04-04 15:28:50;15:28:50;522.4481632;2.20883266;10.36496523;988.06;2025-04-04;3
2025-04-04 15:32:51;15:32:51;594.7382039;2.06575782;19.60825887;988.0;2025-04-04;3
2025-04-04 15:36:52;15:36:52;540.3908716;2.08087036;12.50783781;988.0;2025-04-04;3
2025-04-04 15:40:57;15:40:57;511.3535248;2.10163246;11.39351408;987.88;2025-04-04;3
2025-04-04 15:44:58;15:44:58;574.5164491;2.10064379;18.00372866;987.88;2025-04-04;3
2025-04-04 15:49:11;15:49:11;584.2994061;2.19569746;20.92637294;987.88;2025-04-04;3
2025-04-04 15:53:17;15:53:17;593.2079089;2.42761147;23.52511205;987.75;2025-04-04;3
2025-04-04 15:57:14;15:57:14;593.8637496;2.60528981;26.18233404;987.69;2025-04-04;3
2025-04-04 16:01:20;16:01:20;571.6744727;2.51871046;17.54486301;987.69;2025-04-04;3
2025-04-04 16:05:18;16:05:18;616.5995604;3.02519258;33.83609308;987.56;2025-04-04;3
2025-04-04 16:09:14;16:09:14;575.062983;2.46560469;18.4131088;987.56;2025-04-04;3
2025-04-04 16:13:13;16:13:13;625.4534098;2.70034348;26.34428662;987.56;2025-04-04;3
2025-04-04 16:17:15;16:17:15;566.0451734;2.50232676;16.38720197;987.5;2025-04-04;3
2025-04-04 16:21:14;16:21:14;586.0483146;2.57294613;19.33233966;987.5;2025-04-04;3
2025-04-04 16:25:18;16:25:18;636.4933948;2.98098486;39.97979426;987.5;2025-04-04;3
2025-04-04 16:29:19;16:29:19;621.0811385;2.53128071;23.85801458;987.5;2025-04-04;3
2025-04-04 16:33:16;16:33:16;587.5239562;2.73861918;24.63328758;987.56;2025-04-04;3
2025-04-04 16:37:20;16:37:20;570.9093253;2.60034645;18.73101572;987.5;2025-04-04;3
2025-04-04 16:41:22;16:41:22;635.0177532;2.89101578;27.90532956;987.5;2025-04-04;3
2025-04-04 16:45:29;16:45:29;616.5995604;2.70895904;25.5885079;987.38;2025-04-04;3
2025-04-04 16:49:29;16:49:29;608.6748186;2.43340226;17.5568595;987.38;2025-04-04;3
2025-04-04 16:53:27;16:53:27;554.950535;2.37153969;13.58677191;987.38;2025-04-04;3
2025-04-04 16:57:25;16:57:25;565.3893327;2.24414235;13.39167903;987.25;2025-04-04;3
2025-04-04 17:01:29;17:01:29;555.8249893;2.37605933;14.86574744;987.25;2025-04-04;3
2025-04-04 17:05:36;17:05:36;566.537054;2.00813241;14.1390602;987.25;2025-04-04;3
2025-04-04 17:09:34;17:09:34;547.9549009;2.18863552;14.62971654;987.19;2025-04-04;3
2025-04-04 17:13:31;17:13:31;561.1263682;2.18496331;15.56544257;987.06;2025-04-04;3
2025-04-04 17:17:32;17:17:32;580.2004018;2.28467787;21.32225703;987.06;2025-04-04;3
2025-04-04 17:21:30;17:21:30;529.8427671;1.99372606;10.74360436;987.19;2025-04-04;3
2025-04-04 17:25:48;17:25:48;587.4146494;2.26052604;23.0392543;987.06;2025-04-04;3
2025-04-04 17:29:51;17:29:51;557.2459774;1.90629928;9.13577512;987.0;2025-04-04;3
2025-04-04 17:33:49;17:33:49;571.8384329;1.9260727;10.72950849;987.0;2025-04-04;3
2025-04-04 17:37:46;17:37:46;654.0371334;2.16504865;22.28647471;986.88;2025-04-04;3
2025-04-04 17:41:43;17:41:43;612.9924365;2.48424821;17.26294556;986.88;2025-04-04;3
2025-04-04 17:45:38;17:45:38;718.5827885;2.40331841;22.99576704;986.88;2025-04-04;3
2025-04-04 17:49:40;17:49:40;705.0834008;3.19227801;31.99313268;986.88;2025-04-04;3
2025-04-04 17:53:38;17:53:38;627.0930115;2.65147487;16.58214489;986.75;2025-04-04;3
2025-04-04 17:57:41;17:57:41;638.0236897;2.54031999;16.10678407;986.88;2025-04-04;3
2025-04-04 18:01:43;18:01:43;567.4115082;2.77237524;16.63762864;987.0;2025-04-04;3
2025-04-04 18:05:52;18:05:52;540.4236636;2.29964917;8.88654809;987.0;2025-04-04;3
2025-04-04 18:09:50;18:09:50;529.2470451;2.28510158;7.65600839;986.75;2025-04-04;3
2025-04-04 18:13:51;18:13:51;579.6538679;2.12324199;14.00095064;986.56;2025-04-04;3
2025-04-04 18:17:54;18:17:54;624.6882623;2.4962535;19.6532457;986.69;2025-04-04;3
2025-04-04 18:21:56;18:21:56;632.3943904;2.49780712;18.46109475;986.75;2025-04-04;3
2025-04-04 18:25:58;18:25:58;629.2791471;2.65203983;17.69931779;986.75;2025-04-04;3
2025-04-04 18:30:01;18:30:01;746.2920579;3.26642835;33.56167343;986.75;2025-04-04;3
2025-04-04 18:34:08;18:34:08;589.874052;3.07166013;18.74901045;986.75;2025-04-04;3
2025-04-04 18:38:07;18:38:07;553.3109333;2.43778066;12.3217423;986.75;2025-04-04;3
2025-04-04 18:42:15;18:42:15;601.7338379;2.69045677;14.40163333;986.88;2025-04-04;3
2025-04-04 18:46:17;18:46:17;728.5843591;2.55048918;27.81985458;986.88;2025-04-04;3
2025-04-04 18:50:12;18:50:12;604.7944279;2.65020373;17.43239594;986.88;2025-04-04;3
2025-04-04 18:54:14;18:54:14;559.4321131;2.4404642;11.28884472;986.88;2025-04-04;3
2025-04-04 18:58:12;18:58:12;512.3755432;2.48820289;7.52554658;986.88;2025-04-04;3
2025-04-04 19:02:16;19:02:16;638.3516101;2.3081235;15.68990613;986.88;2025-04-04;3
2025-04-04 19:06:18;19:06:18;653.6545597;2.62930039;21.77962311;986.88;2025-04-04;3
2025-04-04 19:10:25;19:10:25;637.914383;2.51560321;16.95103688;986.88;2025-04-04;3
2025-04-04 19:14:24;19:14:24;567.247548;2.67110706;11.73271476;986.88;2025-04-04;3
2025-04-04 19:18:27;19:18:27;597.9081006;2.67520298;13.10436315;987.0;2025-04-04;3
2025-04-04 19:22:25;19:22:25;638.5702237;2.89468799;19.80320179;987.0;2025-04-04;3
2025-04-04 19:26:24;19:26:24;780.7783478;3.95468473;42.8844438;987.0;2025-04-04;3
2025-04-04 19:30:21;19:30:21;849.7509275;3.36713157;34.71633535;986.88;2025-04-04;3
2025-04-04 19:34:23;19:34:23;703.6624127;3.37984306;21.70464507;986.88;2025-04-04;3
2025-04-04 19:38:23;19:38:23;946.050203;4.98036047;63.45991948;986.75;2025-04-04;3
2025-04-04 19:42:21;19:42:21;577.4677322;3.81062122;14.559837;987.0;2025-04-04;3
2025-04-04 19:46:22;19:46:22;596.4871124;3.10259141;14.1069696;987.0;2025-04-04;3
2025-04-04 19:50:25;19:50:25;670.5424576;3.51755083;34.26646707;987.06;2025-04-04;3
2025-04-04 19:54:25;19:54:25;980.8644132;4.8124276;71.41958896;987.06;2025-04-04;3
2025-04-04 19:58:22;19:58:22;595.0114708;3.82756987;18.55556709;987.06;2025-04-04;3
2025-04-04 20:02:25;20:02:25;754.4900666;3.7456514;31.77419679;987.06;2025-04-04;3
2025-04-04 20:06:21;20:06:21;662.4537556;3.57023288;26.19433052;987.06;2025-04-04;3
2025-04-04 20:10:22;20:10:22;809.9086053;3.65215135;41.99820329;987.19;2025-04-04;3
2025-04-04 20:14:24;20:14:24;695.3550972;3.2695356;22.74234124;987.19;2025-04-04;3
2025-04-04 20:18:21;20:18:21;611.8447153;3.56825554;24.75775114;987.25;2025-04-04;3
2025-04-04 20:22:19;20:22:19;596.8150327;3.16473646;16.75909308;987.25;2025-04-04;3
2025-04-04 20:26:18;20:26:18;628.2953861;3.2582365;18.76400606;987.25;2025-04-04;3
2025-04-04 20:30:19;20:30:19;689.7804513;3.2338022;25.06516114;987.38;2025-04-04;3
2025-04-04 20:34:22;20:34:22;641.1935864;3.83957516;31.85367352;987.38;2025-04-04;3
2025-04-04 20:38:20;20:38:20;758.1518438;3.34269727;32.99783852;987.5;2025-04-04;3
2025-04-04 20:42:20;20:42:20;801.1094093;3.88844376;45.70811705;987.56;2025-04-04;3
2025-04-04 20:46:16;20:46:16;704.4275601;4.38631032;40.29770118;987.56;2025-04-04;3
2025-04-04 20:50:12;20:50:12;621.299752;3.54834088;13.43951503;987.56;2025-04-04;3
2025-04-04 20:54:14;20:54:14;665.6236523;3.10922963;19.8106996;987.56;2025-04-04;3
2025-04-04 20:58:13;20:58:13;706.6683492;3.46854099;23.17721391;987.56;2025-04-04;3
2025-04-04 21:02:23;21:02:23;743.6686951;3.36345937;26.57221988;987.56;2025-04-04;3
2025-04-04 21:06:29;21:06:29;681.2545222;2.76743188;15.06458922;987.56;2025-04-04;3
2025-04-04 21:10:34;21:10:34;676.4996772;2.89200445;21.592178;987.56;2025-04-04;3
2025-04-04 21:14:30;21:14:30;634.9630998;3.05471148;16.84756718;987.56;2025-04-04;3
2025-04-04 21:18:26;21:18:26;671.7994856;3.05725378;23.25669064;987.69;2025-04-04;3
2025-04-04 21:22:27;21:22:27;762.8520354;3.22433921;29.97772278;987.69;2025-04-04;3
2025-04-04 21:26:23;21:26:23;679.2870002;3.55370795;25.67848156;987.69;2025-04-04;3
2025-04-04 21:30:22;21:30:22;595.7219649;3.61274574;13.63820685;987.69;2025-04-04;3
2025-04-04 21:34:19;21:34:19;575.6641703;3.81443466;10.46078717;987.69;2025-04-04;3
2025-04-04 21:38:22;21:38:22;621.8462859;3.74522768;15.69140569;987.69;2025-04-04;3
2025-04-04 21:42:23;21:42:23;733.4485109;3.98646345;28.42567721;987.75;2025-04-04;3
2025-04-04 21:46:20;21:46:20;676.335717;3.79028284;20.42402002;987.69;2025-04-04;3
2025-04-04 21:50:24;21:50:24;726.0156497;3.90623984;25.41755796;987.69;2025-04-04;3
2025-04-04 21:54:20;21:54:20;737.9847424;3.49580007;26.7251751;987.69;2025-04-04;3
2025-04-04 21:58:16;21:58:16;665.3503854;3.2494797;16.5971405;987.69;2025-04-04;3
2025-04-04 22:02:14;22:02:14;746.729285;3.06728173;13.09641548;987.69;2025-04-04;3
2025-04-04 22:06:17;22:06:17;785.8611131;3.49113919;24.26439559;987.69;2025-04-04;3
2025-04-04 22:10:18;22:10:18;;3.94267944;50.6281765;987.56;2025-04-04;3
2025-04-04 22:14:15;22:14:15;648.681101;3.31360209;12.75541532;987.56;2025-04-04;3
2025-04-04 22:18:19;22:18:19;736.673061;2.80457767;18.09970056;987.5;2025-04-04;3
2025-04-04 22:22:17;22:22:17;704.7554805;2.99044785;17.57635379;987.38;2025-04-04;3
2025-04-04 22:26:19;22:26:19;723.3922869;2.90838814;20.84689621;987.38;2025-04-04;3
2025-04-04 22:30:18;22:30:18;693.934109;2.83169551;15.1380677;987.38;2025-04-04;3
2025-04-04 22:34:17;22:34:17;636.1108211;2.9898829;13.77616646;987.5;2025-04-04;3
2025-04-04 22:38:21;22:38:21;663.8200904;3.42927662;21.13781103;987.5;2025-04-04;3
2025-04-04 22:42:28;22:42:28;708.6905247;3.28323576;24.3138811;987.38;2025-04-04;3
2025-04-04 22:46:28;22:46:28;787.0634878;3.305269;24.11293994;987.38;2025-04-04;3
2025-04-04 22:50:26;22:50:26;704.5915203;3.34961797;15.85635739;987.38;2025-04-04;3
2025-04-04 22:54:23;22:54:23;928.0145838;3.22151443;29.761786;987.25;2025-04-04;3
2025-04-04 22:58:25;22:58:25;787.0088344;3.63929863;32.95135213;987.38;2025-04-04;3
2025-04-04 23:02:28;23:02:28;865.3817974;3.64438322;38.52372058;987.38;2025-04-04;3
2025-04-04 23:06:25;23:06:25;602.9908659;3.40328869;14.80186614;987.38;2025-04-04;3
2025-04-04 23:10:27;23:10:27;;3.65102144;52.52662066;987.38;2025-04-04;3
2025-04-04 23:14:35;23:14:35;;3.6578009;57.17525957;987.38;2025-04-04;3
2025-04-04 23:18:33;23:18:33;845.3786562;3.28648425;29.26993002;987.5;2025-04-04;3
2025-04-04 23:22:36;23:22:36;631.9571633;3.25837774;9.38785132;987.5;2025-04-04;3
2025-04-04 23:26:36;23:26:36;852.6475573;3.3209465;30.50706779;987.5;2025-04-04;3
2025-04-04 23:30:35;23:30:35;;3.79649734;61.03213031;987.5;2025-04-04;3
2025-04-04 23:34:33;23:34:33;816.0844385;4.28673701;37.98537821;987.5;2025-04-04;3
2025-04-04 23:38:30;23:38:30;638.5155703;3.47108329;13.46605725;987.5;2025-04-04;3
2025-04-04 23:42:37;23:42:37;771.7058848;3.7682496;34.01004215;987.5;2025-04-04;3
2025-04-04 23:46:44;23:46:44;763.6171829;3.41345788;30.09018985;987.5;2025-04-04;3
2025-04-04 23:50:43;23:50:43;759.3542184;3.11035954;22.52940358;987.5;2025-04-04;3
2025-04-04 23:54:43;23:54:43;666.3887998;3.05824245;11.513329;987.5;2025-04-04;3
2025-04-04 23:58:43;23:58:43;720.331697;2.91191911;15.38099658;987.5;2025-04-04;3
2025-04-05 00:02:42;00:02:42;779.138746;2.95075977;23.48312434;987.5;2025-04-05;3
2025-04-05 00:06:44;00:06:44;751.5934368;3.1692561;19.79270487;987.5;2025-04-05;3
2025-04-05 00:10:44;00:10:44;760.2286726;3.39537932;21.25927547;987.38;2025-04-05;3
2025-04-05 00:14:44;00:14:44;756.2936285;3.29298123;22.77383202;987.38;2025-04-05;3
2025-04-05 00:18:48;00:18:48;947.0886174;3.83039464;47.86748481;987.38;2025-04-05;3
2025-04-05 00:22:49;00:22:49;813.2424622;3.32518367;31.41430216;987.38;2025-04-05;3
2025-04-05 00:26:47;00:26:47;837.8911416;3.26995932;39.55541851;987.38;2025-04-05;3
2025-04-05 00:30:50;00:30:50;661.3060344;3.44340049;16.95703513;987.25;2025-04-05;3
2025-04-05 00:34:49;00:34:49;645.9484315;2.87562076;9.4377867;987.25;2025-04-05;3
2025-04-05 00:38:45;00:38:45;645.456551;2.70740542;10.82563035;987.25;2025-04-05;3
2025-04-05 00:42:46;00:42:46;760.3379794;2.72915618;21.72863804;987.25;2025-04-05;3
2025-04-05 00:46:43;00:46:43;659.7210861;2.80937979;13.59217033;987.25;2025-04-05;3
2025-04-05 00:50:46;00:50:46;710.4940866;3.01205738;19.29934932;987.19;2025-04-05;3
2025-04-05 00:54:43;00:54:43;839.0935162;2.73551193;20.83040104;987.19;2025-04-05;3
2025-04-05 00:58:41;00:58:41;899.813434;3.06671677;33.12080251;987.19;2025-04-05;3
2025-04-05 01:02:44;01:02:44;808.3783103;2.97138062;17.71731252;987.19;2025-04-05;3
2025-04-05 01:06:40;01:06:40;734.5962321;3.00951508;19.17488576;987.19;2025-04-05;3
2025-04-05 01:10:40;01:10:40;868.2237738;2.94539269;26.04737355;987.19;2025-04-05;3
2025-04-05 01:14:38;01:14:38;877.6241571;3.01982551;30.46957877;987.06;2025-04-05;3
2025-04-05 01:18:37;01:18:37;785.0413123;2.89271064;28.2337334;987.0;2025-04-05;3
2025-04-05 01:22:36;01:22:36;575.9374373;3.00626659;9.70320898;987.0;2025-04-05;3
2025-04-05 01:26:40;01:26:40;633.2141913;2.71023019;12.91406887;987.0;2025-04-05;3
2025-04-05 01:30:39;01:30:39;594.0823632;3.18945324;10.28998718;987.0;2025-04-05;3
2025-04-05 01:34:36;01:34:36;670.9796847;3.0631858;19.47629751;987.0;2025-04-05;3
2025-04-05 01:38:36;01:38:36;581.2388162;2.75542659;10.04510888;987.0;2025-04-05;3
2025-04-05 01:42:38;01:42:38;643.8169492;2.68057006;15.0076059;986.88;2025-04-05;3
2025-04-05 01:46:40;01:46:40;669.8319635;2.60811458;15.48896496;986.88;2025-04-05;3
2025-04-05 01:50:44;01:50:44;755.8017479;2.62463951;21.72563892;986.88;2025-04-05;3
2025-04-05 01:54:56;01:54:56;621.6276724;2.49484111;18.5090807;986.88;2025-04-05;3
2025-04-05 01:58:56;01:58:56;633.8153786;2.86177936;10.19536488;986.75;2025-04-05;3
2025-04-05 02:02:56;02:02:56;665.0771184;2.49032147;11.30773919;986.75;2025-04-05;3
2025-04-05 02:06:52;02:06:52;654.8022809;2.61404661;12.21767277;986.75;2025-04-05;3
2025-04-05 02:11:00;02:11:00;632.9409244;2.67463803;12.21617321;986.75;2025-04-05;3
2025-04-05 02:15:01;02:15:01;656.3872292;2.95443197;20.27406393;986.69;2025-04-05;3
2025-04-05 02:19:01;02:19:01;637.7504228;2.59427318;10.13808166;986.69;2025-04-05;3
2025-04-05 02:23:00;02:23:00;647.8613002;2.57336985;13.1127607;986.69;2025-04-05;3
2025-04-05 02:27:04;02:27:04;738.8045433;2.50204429;23.43363883;986.69;2025-04-05;3
2025-04-05 02:31:08;02:31:08;566.3730938;2.71150134;7.41667846;986.56;2025-04-05;3
2025-04-05 02:35:04;02:35:04;758.9169912;2.85203389;27.95331551;986.56;2025-04-05;3
2025-04-05 02:39:07;02:39:07;644.5274433;2.5031742;15.55794477;986.5;2025-04-05;3
2025-04-05 02:43:09;02:43:09;646.8775391;2.55246652;13.62021212;986.5;2025-04-05;3
2025-04-05 02:47:06;02:47:06;624.2510351;2.72647265;14.89213971;986.5;2025-04-05;3
2025-04-05 02:51:04;02:51:04;619.6054969;2.29484705;9.57904534;986.38;2025-04-05;3
2025-04-05 02:55:04;02:55:04;607.4177906;2.31476172;9.69286201;986.38;2025-04-05;3
2025-04-05 02:59:03;02:59:03;706.2311221;2.28072318;18.61105084;986.25;2025-04-05;3
2025-04-05 03:03:01;03:03:01;569.8162574;2.33566505;8.32076375;986.19;2025-04-05;3
2025-04-05 03:06:59;03:06:59;664.4759311;2.23905775;17.51037311;986.19;2025-04-05;3
2025-04-05 03:11:08;03:11:08;661.0327675;2.1149089;11.07215817;986.06;2025-04-05;3
2025-04-05 03:15:07;03:15:07;666.3341464;2.17973748;16.12927749;986.06;2025-04-05;3
2025-04-05 03:19:03;03:19:03;609.7132331;1.95050701;9.79423233;986.06;2025-04-05;3
2025-04-05 03:23:04;03:23:04;628.0767725;2.15742176;11.69102697;986.06;2025-04-05;3
2025-04-05 03:27:01;03:27:01;706.4497356;2.39385541;21.81411301;986.0;2025-04-05;3
2025-04-05 03:31:05;03:31:05;593.4811759;2.1706982;10.85847073;986.0;2025-04-05;3
2025-04-05 03:35:02;03:35:02;637.4771558;1.98115581;13.38688044;985.88;2025-04-05;3
2025-04-05 03:39:01;03:39:01;558.6669656;1.75023047;7.85664964;985.88;2025-04-05;3
2025-04-05 03:43:04;03:43:04;598.4546345;1.92395412;10.62109024;985.75;2025-04-05;3
2025-04-05 03:47:01;03:47:01;667.0992939;1.71831052;17.4878797;985.75;2025-04-05;3
2025-04-05 03:51:05;03:51:05;627.6395454;1.73116324;11.34477835;985.69;2025-04-05;3
2025-04-05 03:55:17;03:55:17;578.4514933;1.68610808;7.76922524;985.69;2025-04-05;3
2025-04-05 03:59:22;03:59:22;673.2751271;2.23383192;19.18838181;985.69;2025-04-05;3
2025-04-05 04:03:22;04:03:22;666.3341464;1.99033633;15.50995882;985.69;2025-04-05;3
2025-04-05 04:07:23;04:07:23;628.9512268;1.71718061;11.85957762;985.56;2025-04-05;3
2025-04-05 04:11:32;04:11:32;581.2388162;1.69670099;8.91563958;985.56;2025-04-05;3
2025-04-05 04:15:29;04:15:29;737.0009813;2.41461751;24.34837101;985.56;2025-04-05;3
2025-04-05 04:19:35;04:19:35;804.7711865;2.21448221;28.24123121;985.56;2025-04-05;3
2025-04-05 04:23:38;04:23:38;712.5162621;1.93934915;15.26702994;985.5;2025-04-05;3
2025-04-05 04:27:35;04:27:35;584.7366333;2.12098217;7.78841962;985.5;2025-04-05;3
2025-04-05 04:31:42;04:31:42;553.5295468;2.14061435;6.55023215;985.5;2025-04-05;3
2025-04-05 04:35:41;04:35:41;620.4252978;2.34074965;14.10037153;985.56;2025-04-05;3
2025-04-05 04:39:38;04:39:38;620.1520308;2.19922843;10.36181615;985.56;2025-04-05;3
2025-04-05 04:43:38;04:43:38;636.5480482;1.89683628;12.41126609;985.56;2025-04-05;3
2025-04-05 04:47:36;04:47:36;745.9094841;1.99245491;18.19267334;985.56;2025-04-05;3
2025-04-05 04:51:33;04:51:33;711.2045807;1.88059383;15.89984466;985.56;2025-04-05;3
2025-04-05 04:55:36;04:55:36;615.6157993;1.8301716;11.60735147;985.56;2025-04-05;3
2025-04-05 04:59:39;04:59:39;700.6018228;1.87324941;16.22524939;985.56;2025-04-05;3
2025-04-05 05:03:41;05:03:41;562.2740894;1.81929622;7.99730846;985.56;2025-04-05;3
2025-04-05 05:07:41;05:07:41;676.4996772;1.91943448;15.85785696;985.69;2025-04-05;3
2025-04-05 05:11:39;05:11:39;600.4221565;1.80545482;10.01166867;985.69;2025-04-05;3
2025-04-05 05:15:36;05:15:36;609.0573924;1.83906964;7.65855764;985.56;2025-04-05;3
2025-04-05 05:19:39;05:19:39;543.4678575;1.96364221;7.54144193;985.56;2025-04-05;3
2025-04-05 05:23:43;05:23:43;558.3936987;2.14499275;10.47968164;985.56;2025-04-05;3
2025-04-05 05:27:38;05:27:38;537.931469;2.04005237;6.98840386;985.69;2025-04-05;3
2025-04-05 05:31:37;05:31:37;599.6570091;1.9763537;9.13907416;985.56;2025-04-05;3
2025-04-05 05:35:34;05:35:34;564.9521056;1.98482802;8.11277465;985.56;2025-04-05;3
2025-04-05 05:39:30;05:39:30;557.9018181;2.28594901;9.23474615;985.56;2025-04-05;3
2025-04-05 05:43:26;05:43:26;621.2450986;2.56235323;14.80111636;985.69;2025-04-05;3
2025-04-05 05:47:27;05:47:27;606.0514559;2.31575039;12.93941145;985.69;2025-04-05;3
2025-04-05 05:51:25;05:51:25;627.7488522;2.34541052;13.02833541;985.69;2025-04-05;3
2025-04-05 05:55:32;05:55:32;569.5976439;2.24160005;9.46357915;985.56;2025-04-05;3
