Data,Postazione,Unità,Sensore,Misura
2025-09-15 23:50:25,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.7
2025-09-15 23:50:24,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.731
2025-09-15 23:50:24,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),0.92
2025-09-15 23:50:24,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:50:24,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.7
2025-09-15 23:50:23,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),38.0
2025-09-15 23:50:23,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.61
2025-09-15 23:49:21,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:49:21,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.7
2025-09-15 23:49:21,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.731
2025-09-15 23:49:21,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.7
2025-09-15 23:49:20,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),49.2
2025-09-15 23:49:20,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.74
2025-09-15 23:49:20,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.09
2025-09-15 23:48:18,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.7
2025-09-15 23:48:17,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:48:17,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.7
2025-09-15 23:48:17,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.731
2025-09-15 23:48:17,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.12
2025-09-15 23:48:16,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),58.1
2025-09-15 23:48:16,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.0
2025-09-15 23:47:14,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:47:14,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:47:14,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:47:14,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:47:13,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),63.3
2025-09-15 23:47:13,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.94
2025-09-15 23:47:13,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.18
2025-09-15 23:46:11,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:46:10,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.17
2025-09-15 23:46:10,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:46:10,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:46:10,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:46:09,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.01
2025-09-15 23:46:09,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),62.1
2025-09-15 23:45:07,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:45:07,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:45:07,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:45:07,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:45:06,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),63.8
2025-09-15 23:45:06,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.91
2025-09-15 23:45:06,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.32
2025-09-15 23:44:04,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:44:03,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:44:03,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:44:03,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:44:03,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.24
2025-09-15 23:44:02,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),63.1
2025-09-15 23:44:02,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.15
2025-09-15 23:43:00,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:43:00,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:43:00,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:43:00,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:42:59,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),72.1
2025-09-15 23:42:59,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.09
2025-09-15 23:42:59,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.34
2025-09-15 23:41:57,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:41:56,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.38
2025-09-15 23:41:56,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:41:56,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:41:56,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:41:55,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),64.4
2025-09-15 23:41:55,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.28
2025-09-15 23:40:53,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:40:53,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:40:53,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:40:53,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:40:52,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.3
2025-09-15 23:40:52,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.41
2025-09-15 23:40:52,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),68.0
2025-09-15 23:39:50,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:39:49,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:39:49,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:39:49,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:39:49,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.38
2025-09-15 23:39:48,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),63.1
2025-09-15 23:39:48,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.0
2025-09-15 23:38:46,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:38:46,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:38:46,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:38:46,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:38:45,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),65.0
2025-09-15 23:38:45,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.17
2025-09-15 23:38:45,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.37
2025-09-15 23:37:43,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:37:42,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:37:42,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:37:42,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:37:42,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.31
2025-09-15 23:37:41,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),66.1
2025-09-15 23:37:41,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.88
2025-09-15 23:36:39,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:36:39,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:36:39,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:36:39,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:36:38,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.23
2025-09-15 23:36:38,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),69.0
2025-09-15 23:36:38,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.02
2025-09-15 23:35:36,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:35:35,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:35:35,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:35:35,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.1
2025-09-15 23:35:35,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:35:34,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),65.6
2025-09-15 23:35:34,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.58
2025-09-15 23:34:32,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:34:32,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:34:32,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:34:32,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:34:31,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),68.6
2025-09-15 23:34:31,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.81
2025-09-15 23:34:31,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.05
2025-09-15 23:33:29,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:33:28,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.35
2025-09-15 23:33:28,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:33:28,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:33:28,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:33:27,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),71.8
2025-09-15 23:33:27,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.86
2025-09-15 23:32:25,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:32:25,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:32:25,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:32:25,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:32:24,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),65.8
2025-09-15 23:32:24,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.12
2025-09-15 23:32:24,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.29
2025-09-15 23:31:22,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:31:21,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.34
2025-09-15 23:31:21,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:31:21,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:31:21,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:31:20,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),70.4
2025-09-15 23:31:20,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.94
2025-09-15 23:30:18,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:30:18,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:30:18,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:30:18,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:30:17,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),71.0
2025-09-15 23:30:17,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.86
2025-09-15 23:30:17,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.22
2025-09-15 23:29:15,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:29:14,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:29:14,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:29:14,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:29:14,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.23
2025-09-15 23:29:13,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),72.5
2025-09-15 23:29:13,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.17
2025-09-15 23:28:11,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:28:11,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:28:11,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:28:11,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:28:10,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),67.5
2025-09-15 23:28:10,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.8
2025-09-15 23:28:10,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.22
2025-09-15 23:27:08,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:27:07,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.15
2025-09-15 23:27:07,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:27:07,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:27:07,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:27:06,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),73.2
2025-09-15 23:27:06,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.85
2025-09-15 23:26:04,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:26:03,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:26:03,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:26:03,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:26:03,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),68.5
2025-09-15 23:26:03,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.93
2025-09-15 23:26:03,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.15
2025-09-15 23:25:01,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:25:00,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:25:00,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:25:00,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:24:59,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),75.1
2025-09-15 23:24:59,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.88
2025-09-15 23:24:59,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),0.98
2025-09-15 23:23:57,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:23:56,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:23:56,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:23:56,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:23:56,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.21
2025-09-15 23:23:55,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),82.3
2025-09-15 23:23:55,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.96
2025-09-15 23:22:53,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:22:53,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:22:53,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:22:53,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:22:52,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),80.5
2025-09-15 23:22:52,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.85
2025-09-15 23:22:52,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.06
2025-09-15 23:21:50,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:21:49,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.05
2025-09-15 23:21:49,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:21:49,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:21:49,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:21:48,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),85.6
2025-09-15 23:21:48,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.96
2025-09-15 23:20:46,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:20:46,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:20:46,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:20:46,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:20:45,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),70.5
2025-09-15 23:20:45,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.85
2025-09-15 23:20:45,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.21
2025-09-15 23:19:43,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:19:42,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.33
2025-09-15 23:19:42,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:19:42,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:19:42,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:19:41,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),68.2
2025-09-15 23:19:41,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.9
2025-09-15 23:18:39,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:18:39,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:18:39,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:18:39,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:18:38,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),68.0
2025-09-15 23:18:38,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.17
2025-09-15 23:18:38,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.96
2025-09-15 23:17:36,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:17:35,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.12
2025-09-15 23:17:35,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:17:35,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:17:35,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:17:34,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),67.1
2025-09-15 23:17:34,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.86
2025-09-15 23:16:32,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:16:32,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:16:32,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:16:32,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:16:31,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.25
2025-09-15 23:16:31,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),60.0
2025-09-15 23:16:31,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.93
2025-09-15 23:15:29,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.9
2025-09-15 23:15:28,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.32
2025-09-15 23:15:28,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:15:28,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.9
2025-09-15 23:15:28,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.932
2025-09-15 23:15:27,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),65.4
2025-09-15 23:15:27,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.14
2025-09-15 23:14:26,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:14:25,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:14:25,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:14:25,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:14:24,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),61.8
2025-09-15 23:14:24,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),0.92
2025-09-15 23:14:24,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.22
2025-09-15 23:13:22,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:13:21,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:13:21,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
2025-09-15 23:13:21,Uni Catania_1 (1864),Sensore Integrato (64),Raffica vento (2),1.2
2025-09-15 23:13:21,Uni Catania_1 (1864),Sensore Integrato (64),Bulbo umido (40),22.832
2025-09-15 23:13:20,Uni Catania_1 (1864),Sensore Integrato (64),Direzione vento (1),71.5
2025-09-15 23:13:20,Uni Catania_1 (1864),Sensore Integrato (64),Velocità del vento (0),1.02
2025-09-15 23:12:18,Uni Catania_1 (1864),Sensore Integrato (64),Punto di rugiada (5),22.8
2025-09-15 23:12:18,Uni Catania_1 (1864),Sensore Integrato (64),Umidità aria (4),100.0
2025-09-15 23:12:18,Uni Catania_1 (1864),Sensore Integrato (64),Temperatura aria (3),22.8
