datetime,date,hour,CO2,NH3,CH4,id_channel
2025-09-16 07:07:55,2025-09-16,07:07:55,524.164,0.511,3.2680000000000002,7
2025-09-16 07:16:58,2025-09-16,07:16:58,516.9046666666667,0.5256666666666666,2.8339999999999996,7
2025-09-16 07:25:59,2025-09-16,07:25:59,524.8656666666667,0.6016666666666667,3.1456666666666666,7
2025-09-16 07:35:00,2025-09-16,07:35:00,515.5343333333334,0.5866666666666668,3.126666666666667,7
2025-09-16 07:44:01,2025-09-16,07:44:01,513.7543333333333,0.5136666666666666,3.0356666666666663,7
2025-09-16 07:52:58,2025-09-16,07:52:58,506.872,0.5706666666666667,3.280666666666667,7
2025-09-16 08:02:00,2025-09-16,08:02:00,504.04266666666666,0.4446666666666666,3.424666666666667,7
2025-09-16 08:11:02,2025-09-16,08:11:02,500.86000000000007,0.668,3.1573333333333338,7
2025-09-16 08:19:58,2025-09-16,08:19:58,498.69599999999997,0.5693333333333334,3.264666666666667,7
2025-09-16 08:29:07,2025-09-16,08:29:07,501.4503333333333,0.6396666666666667,3.3369999999999997,7
2025-09-16 08:38:01,2025-09-16,08:38:01,496.49500000000006,0.624,3.6443333333333334,7
2025-09-16 08:47:00,2025-09-16,08:47:00,499.53566666666666,0.621,3.473333333333333,7
2025-09-16 08:55:59,2025-09-16,08:55:59,498.23866666666663,0.709,3.205666666666667,7
2025-09-16 09:04:52,2025-09-16,09:04:52,493.433,0.735,3.8339999999999996,7
2025-09-16 09:13:45,2025-09-16,09:13:45,490.192,0.6819999999999999,3.8319999999999994,7
2025-09-16 09:22:40,2025-09-16,09:22:40,488.5833333333333,0.7066666666666667,3.7993333333333332,7
2025-09-16 09:31:34,2025-09-16,09:31:34,487.4503333333334,0.6533333333333333,3.699333333333333,7
2025-09-16 09:40:33,2025-09-16,09:40:33,491.16433333333333,0.6246666666666667,3.9636666666666667,7
2025-09-16 09:49:30,2025-09-16,09:49:30,487.2203333333334,0.7516666666666666,3.56,7
2025-09-16 09:58:24,2025-09-16,09:58:24,492.56933333333336,0.7426666666666666,3.915333333333333,7
2025-09-16 10:07:28,2025-09-16,10:07:28,503.651,0.967,13.643,7
2025-09-16 10:16:21,2025-09-16,10:16:21,502.0883333333333,0.8810000000000001,10.320666666666666,7
2025-09-16 10:25:17,2025-09-16,10:25:17,522.0346666666667,0.6993333333333333,5.414000000000001,7
2025-09-16 10:34:23,2025-09-16,10:34:23,507.708,0.7653333333333334,3.112666666666667,7
2025-09-16 10:43:23,2025-09-16,10:43:23,519.1943333333334,0.8029999999999999,5.029333333333334,7
2025-09-16 10:52:30,2025-09-16,10:52:30,499.9546666666667,0.7486666666666667,2.3653333333333335,7
2025-09-16 11:01:38,2025-09-16,11:01:38,488.54466666666667,0.7690000000000001,1.7346666666666668,7
2025-09-16 11:10:46,2025-09-16,11:10:46,486.931,0.7033333333333333,2.226,7
2025-09-16 11:20:01,2025-09-16,11:20:01,498.70666666666665,0.604,1.8563333333333334,7
2025-09-16 11:29:19,2025-09-16,11:29:19,496.32,0.6883333333333334,1.3999999999999997,7
2025-09-16 11:38:20,2025-09-16,11:38:20,496.35133333333334,0.782,1.7786666666666668,7
2025-09-16 11:47:14,2025-09-16,11:47:14,500.1496666666667,0.735,1.3873333333333333,7
2025-09-16 11:56:10,2025-09-16,11:56:10,503.888,0.664,2.4570000000000003,7
