datetime;id_rabbit;e_PM_2.5;r_PM_2.5;r_umidity;r_temperature;st_8h_mean;st_8h_std;st_8h_rms;st_8h_median;st_8h_min;st_8h_max;st_8h_diff_last;st_8h_slope;st_12h_mean;st_12h_std;st_12h_rms;st_12h_median;st_12h_min;st_12h_max;st_12h_diff_last;st_12h_slope;st_24h_mean;st_24h_std;st_24h_rms;st_24h_median;st_24h_min;st_24h_max;st_24h_diff_last;st_24h_slope;wl_8h_D1_energy;wl_8h_A_energy;wl_8h_A_rms;wl_8h_D1_energy_rel;wl_8h_A_energy_rel;wl_12h_D1_energy;wl_12h_A_energy;wl_12h_A_rms;wl_12h_D1_energy_rel;wl_12h_A_energy_rel;wl_12h_D2_energy;wl_12h_D2_energy_rel;wl_24h_D1_energy;wl_24h_D2_energy;wl_24h_A_energy;wl_24h_A_rms;wl_24h_D1_energy_rel;wl_24h_D2_energy_rel;wl_24h_A_energy_rel;wl_24h_D3_energy;wl_24h_D3_energy_rel;fft_8h_fft_f1_cph;fft_8h_fft_period1_h;fft_8h_fft_power1;fft_8h_fft_f2_cph;fft_8h_fft_period2_h;fft_8h_fft_power2;fft_12h_fft_f1_cph;fft_12h_fft_period1_h;fft_12h_fft_power1;fft_12h_fft_f2_cph;fft_12h_fft_period2_h;fft_12h_fft_power2;fft_12h_fft_f3_cph;fft_12h_fft_period3_h;fft_12h_fft_power3;fft_8h_fft_f3_cph;fft_8h_fft_period3_h;fft_8h_fft_power3;fft_24h_fft_f1_cph;fft_24h_fft_period1_h;fft_24h_fft_power1;fft_24h_fft_f2_cph;fft_24h_fft_period2_h;fft_24h_fft_power2;fft_24h_fft_f3_cph;fft_24h_fft_period3_h;fft_24h_fft_power3
2025-03-20 21:00:00;5;18.75;32.75;72.87;10.43;23.72;7.345631354757739;24.83136524639755;21.425;15.09;37.24;-11.180000000000003;2.3385714285714267;19.558333333333334;9.093106210506702;21.568796520282103;19.68;5.09;37.24;-11.180000000000003;2.265874125874126;13.845833333333333;8.913379417420135;16.466797907709118;11.57;3.18;37.24;-11.180000000000003;0.8920956521739133;38.53527086049131;1056.1418496401727;8.122074681752053;0.03520240821591917;0.964797591784081;33.23551752457136;1527.369675723245;19.751045827597046;0.020921958210212862;0.9614883987710747;27.94197765455828;0.017589643018712395;41.571902712037925;23.775891903330837;2120.680948128947;21.63119606093233;0.01887305007509191;0.010793915341806064;0.9627588615457188;16.68372538521459;0.007574173037383245;0.25;4.0;758.6132000000002;0.375;2.6666666666666665;9.872301194166315;0.41666666666666663;2.4000000000000004;68.28548745662528;;;;;;;0.5;2.0;0.31360000000000254;0.125;8.0;2020.6119898424367;0.25;4.0;1217.1560000000004;0.4583333333333333;2.181818181818182;54.75550391679431
2025-03-20 22:00:00;5;15.58;31.25;76.6;9.52;24.177500000000002;6.89398243035185;25.141171412645036;21.425;16.21;37.24;-7.309999999999999;0.9997619047619052;20.69666666666667;7.999927430226408;22.188980373149192;19.68;6.39;37.24;-7.309999999999999;1.5771328671328673;14.092916666666667;8.963568150745303;16.7019715652574;11.82;3.18;37.24;-7.309999999999999;0.9299869565217391;9.205207840304869;1168.1373597836491;8.70429275450727;0.007818631631473495;0.9921813683685266;104.7535707022502;1509.1213111709542;14.983904273183136;0.06437789921337772;0.9274534416346838;13.291769760597514;0.00816865915193846;68.37036311915226;69.53133558230088;1845.432452600984;18.155183731821424;0.0343386812810358;0.034921774035986404;0.9268594450070128;7.725509946438782;0.003880099675965018;0.25;4.0;584.324;0.5;2.0;17.80840000000002;0.16666666666666666;6.0;1728.6661000000004;0.25;4.0;422.0602000000001;0.3333333333333333;3.0;329.6881000000001;0.375;2.6666666666666665;5.787968272851443;0.125;8.0;2161.646138099455;0.25;4.0;841.2533000000001;0.3333333333333333;3.0;334.3891000000002
2025-03-20 23:00:00;5;16.79;26.0;78.12;9.07;23.66375;7.347480754483131;24.778186727442346;21.415;15.58;37.24;-3.17;-0.19750000000000084;21.462500000000002;6.9668717573480095;22.564933155968653;19.68;13.32;37.24;-3.17;0.7300349650349655;14.368333333333334;8.903276394426692;16.903175244117104;14.030000000000001;3.18;37.24;-3.17;0.8891739130434784;27.836677368676213;1116.5093533712595;8.065684346610139;0.02432540212568132;0.9756745978743186;25.837431591764652;1598.4905543995842;9.581405055163865;0.015665302675736598;0.969169024020055;25.01337220553317;0.015165673304208333;116.01769504122322;24.129273908233717;1776.8959517224107;15.11125016210947;0.060113166110703234;0.012502291569065616;0.920677155923259;12.945175905299704;0.006707386396972067;0.25;4.0;518.5229;0.5;2.0;69.38890000000006;0.16666666666666666;6.0;1049.5251;0.25;4.0;438.6941;0.3333333333333333;3.0;197.5359000000001;0.375;2.6666666666666665;41.94280215255016;0.125;8.0;1932.3837965732998;0.25;4.0;832.3298000000002;0.4583333333333333;2.181818181818182;34.79559138157183
2025-03-21 00:00:00;5;13.88;21.5;78.13;8.32;22.8675;7.695829633639248;24.127750620395595;19.21;15.58;37.24;1.209999999999999;-0.8242857142857162;21.75166666666667;6.6893956295684065;22.75704323207799;19.68;15.09;37.24;1.209999999999999;0.18020979020979103;14.45375;8.916256600773293;16.982653527447745;14.205;3.18;37.24;1.209999999999999;0.9174304347826087;4.000513886236539;1050.5374970506048;9.993116664425036;0.0037936175317971905;0.9962063824682027;84.1660190063305;1638.73569422363;7.1449027578861415;0.04869342176420607;0.9480744041474559;5.586775705929092;0.0032321740883380036;70.95677961041834;54.08826801227;1566.6957001577525;16.654252568919585;0.04179731664788856;0.03186086625488249;0.9228670837362005;5.898844927786121;0.003474733361028506;0.25;4.0;279.07460000000003;0.375;2.6666666666666665;19.47908019531005;0.16666666666666666;6.0;939.4567000000002;0.25;4.0;590.9923999999999;0.3333333333333333;3.0;135.56170000000006;0.5;2.0;3.8416000000000103;0.125;8.0;1775.12013662144;0.25;4.0;954.3253000000002;0.4583333333333333;2.181818181818182;62.89894535198324
2025-03-21 01:00:00;5;9.72;19.0;80.18;7.7;22.57625;7.981075957381937;23.94545129038081;19.21;13.88;37.24;-2.9099999999999984;-2.2865476190476213;21.23;7.030150543670219;22.363718757547158;19.21;13.88;37.24;-2.9099999999999984;-0.19580419580419617;14.602083333333333;8.875773195975036;17.088012976937957;14.485;3.18;37.24;-2.9099999999999984;0.8667608695652174;30.059949551093304;1112.4916879151492;8.795629289857978;0.026309488836544114;0.973690511163456;52.30675620655118;1531.5490277128958;8.989891162110224;0.03256307943232333;0.9534514517967063;22.465151275322377;0.013985468770970377;24.659413346216514;36.86494337228302;1545.1674311097252;18.794550214718953;0.015229034039113925;0.02276686268177761;0.9542565783751965;12.545077942894078;0.007747524903911953;0.25;4.0;312.2305;0.5;2.0;18.404100000000025;0.16666666666666666;6.0;772.1269000000003;0.25;4.0;699.04;0.5;2.0;44.089600000000004;0.375;2.6666666666666665;6.455333460878587;0.125;8.0;1501.5135421963819;0.25;4.0;948.2733;0.3333333333333333;3.0;284.40909999999985
2025-03-21 02:00:00;5;6.81;18.5;81.25;7.43;21.3325;9.041862017858932;23.169609944925703;17.77;9.72;37.24;-4.16;-3.6692857142857145;20.782500000000002;7.5578525664812135;22.114100516789435;19.21;9.72;37.24;-4.16;-0.9175874125874124;14.651666666666666;8.844984297454815;17.11446999861034;14.485;3.18;37.24;-4.16;0.7519391304347824;4.555103188482376;1294.4904270774107;13.698204154881257;0.003506500028178398;0.9964934999718216;33.82309680686737;1671.0492721827013;11.928311586401758;0.01977148747732362;0.9768215473469843;5.8282975970940685;0.003406965175692127;28.447302448209996;23.85038999279559;1544.220596087961;19.555946233045468;0.017748974029611904;0.014880846904514891;0.9634773386986527;6.239279359143;0.0038928403672205095;0.25;4.0;721.8720000000002;0.375;2.6666666666666665;155.81838719546667;0.25;4.0;982.2000999999997;;;;;;;0.5;2.0;32.03559999999998;0.125;8.0;1462.4380917739663;0.25;4.0;876.4330000000002;0.4583333333333333;2.181818181818182;30.26648381445257
2025-03-21 03:00:00;5;7.12;17.25;83.3;7.3;18.103749999999998;9.039406697206406;20.235034902366735;16.185;6.81;37.24;-2.910000000000001;-3.66797619047619;19.709166666666665;8.49345969784333;21.461363151797542;17.77;6.81;37.24;-2.910000000000001;-1.5046503496503485;14.644583333333335;8.851191058819273;17.111616059468687;14.485;3.18;37.24;-2.910000000000001;0.5901347826086955;11.703863424960026;1053.7120098479757;14.007063680643004;0.010985253475721175;0.9890147465242789;16.443721424484565;1549.5683018026377;13.870811576532434;0.0103672105570094;0.9769504385628442;20.11582997508366;0.012682350880146364;55.706053536020065;17.45636625504037;1520.3020003940314;18.787600025456197;0.034689243185951756;0.01087041884545966;0.9467216300586884;12.395161051882809;0.007718707909900169;0.25;4.0;961.3161;0.5;2.0;406.8289000000001;0.25;4.0;845.1568999999995;;;;;;;0.375;2.6666666666666665;358.8504239252951;0.125;8.0;1457.9011414670647;0.25;4.0;876.7780999999997;0.4583333333333333;2.181818181818182;31.74906246487313
2025-03-21 04:00:00;5;5.69;17.75;82.98;7.18;14.338750000000001;6.069718769226462;15.570524637917632;14.73;6.81;26.06;0.3100000000000005;-2.532976190476192;18.3725;9.086643242510771;20.49672758434055;16.5;6.81;37.24;0.3100000000000005;-1.8319930069930057;14.545000000000002;8.921564231306824;17.06315719125078;14.485;3.18;37.24;0.3100000000000005;0.4590782608695651;6.268662123206463;587.2410510699524;8.907951570378668;0.010562021115847036;0.989437978884153;73.0416309893997;1301.7235259497122;13.3206311946075;0.05299957130648375;0.9445406393637572;3.389971279143957;0.0024597893297590326;49.402342560658916;44.849734440027454;1409.987404893127;19.313293714452158;0.03271506283890593;0.029700249106854735;0.9337173939981948;5.839921099350771;0.0038672940560445525;0.25;4.0;328.7961;0.375;2.6666666666666665;179.4095675457855;0.16666666666666666;6.0;1002.3732000000001;0.25;4.0;170.51450000000003;0.3333333333333333;3.0;69.27480000000016;0.5;2.0;99.00249999999998;0.125;8.0;1297.773617801824;0.25;4.0;741.0500000000002;;;
2025-03-21 05:00:00;5;6.84;18.0;83.63;7.05;11.7925;4.747077390352931;12.71211233430542;11.8;5.69;18.75;-1.4299999999999997;-1.997857142857142;17.495833333333334;9.737179141768364;20.022907922344018;16.185;5.69;37.24;-1.4299999999999997;-2.418076923076922;14.464999999999998;8.991724436020787;17.031950367862553;14.485;3.18;37.24;-1.4299999999999997;0.29514782608695633;1.3869766143383895;373.0123448060798;6.859540840234251;0.0037045382696645817;0.9962954617303355;30.496708604060274;1618.9222583236028;17.50597124563227;0.01825494565961956;0.9690664732557818;21.180835049279132;0.012678581084598663;77.0357096288312;30.077707910516168;1330.830103838665;20.02831725271816;0.05312429801574481;0.020741771918081686;0.9177486049689099;12.159585979746897;0.00838532509726356;0.5;2.0;108.57639999999996;0.375;2.6666666666666665;79.69644817583998;0.16666666666666666;6.0;1611.6916000000006;0.25;4.0;257.6201;0.5;2.0;74.47690000000007;0.25;4.0;28.746;0.16666666666666666;6.0;1179.378700000001;0.25;4.0;740.5124000000001;0.41666666666666663;2.4000000000000004;33.84560222205283
2025-03-21 06:00:00;5;5.47;19.0;83.58;6.77;10.30375;4.163342820078596;11.113086317490744;8.42;5.69;16.79;1.1499999999999995;-1.6651190476190474;16.426666666666666;10.135968407387404;19.302156183528655;14.73;5.69;37.24;1.1499999999999995;-2.7290909090909086;14.496250000000002;8.963823501767163;17.043808137659063;14.485;3.18;37.24;1.1499999999999995;0.12786521739130396;1.2654767291963238;294.04526611582685;6.049802843182733;0.0042852377025120155;0.9957147622974879;5.443749050399129;2229.1692698359175;24.3861487991342;0.0024328730306505957;0.9962409631908464;2.967398100495239;0.0013261637785028616;108.85899462417603;22.517035860807997;1302.4819269230186;20.48177890796504;0.07560877875042901;0.015639365294461482;0.9046479639017735;5.908646725361553;0.0041038920533360565;0.25;4.0;61.97489999999997;0.375;2.6666666666666665;16.21905262200084;0.16666666666666666;6.0;1748.8443000000002;0.25;4.0;756.0656;0.3333333333333333;3.0;203.6953000000002;0.5;2.0;2.220100000000003;0.125;8.0;1192.8940784578972;0.25;4.0;700.2748999999999;0.41666666666666663;2.4000000000000004;40.57789190063871
2025-03-21 07:00:00;5;4.38;18.75;83.6;6.65;9.04;3.8957861850979447;9.843716269783481;6.98;5.47;16.79;-1.37;-1.502619047619048;14.1625;9.257939048009911;16.919983500779978;11.8;5.47;37.24;-1.37;-2.4135314685314673;14.52125;8.93773988605807;17.05138985048824;14.485;3.18;37.24;-1.37;-0.06703043478260913;1.006839423558529;246.66108980694372;6.16348982043326;0.00406527977476435;0.9959347202252357;11.721682036305591;1886.9970579759665;23.226866871419055;0.006147103594403356;0.989582072076794;8.143875248941825;0.0042708243288026426;110.44504846171203;15.346979003880593;1277.2030438803333;20.958315849970994;0.0780428470528773;0.010844505496674994;0.9024991450257459;12.189697437315582;0.008613502424701854;0.25;4.0;107.16660000000002;0.5;2.0;74.30439999999999;0.25;4.0;983.4784999999996;;;;;;;0.375;2.6666666666666665;38.183129616870424;0.16666666666666666;6.0;1211.6496999999997;0.25;4.0;701.6188999999998;0.41666666666666663;2.4000000000000004;33.41534939366424
2025-03-21 08:00:00;5;3.5;11.5;76.82;9.72;7.4887500000000005;2.8244310820942333;8.003673375394575;6.824999999999999;4.38;13.88;-1.0899999999999999;-1.0605952380952386;11.424166666666666;6.465665031963499;13.126934460616969;8.42;4.38;26.06;-1.0899999999999999;-1.7408041958041962;14.537916666666668;8.918419599891129;17.055475049574746;14.485;3.18;37.24;-1.0899999999999999;-0.28302173913043494;2.192301368897559;157.51551336648293;4.306929620328854;0.013726951135922675;0.9862730488640774;3.758764252365453;1013.6846312319274;15.531106123527815;0.003677370801043778;0.9917339886408729;4.690203688945991;0.0045886405580833085;71.39136125820013;44.24261995275972;1287.6839203350396;21.057745089672558;0.05066185927022973;0.031396142982713024;0.9137864919063763;5.855829670604836;0.004155505840680999;0.25;4.0;78.74770000000005;0.375;2.6666666666666665;72.40200323386374;0.25;4.0;365.05330000000015;;;;;;;0.5;2.0;14.3641;0.16666666666666666;6.0;1236.3896999999997;0.25;4.0;722.9389000000001;0.41666666666666663;2.4000000000000004;37.95538658738603
